frame,python_time_s,matlab_time_s,py_ANG_deg,mat_ANG_deg,diff_ANG_deg,abs_diff_ANG_deg,py_PEN_deg,mat_PEN_deg,diff_PEN_deg,abs_diff_PEN_deg,py_FL_mm,mat_FL_mm,diff_FL_mm,abs_diff_FL_mm
1399,41.960350036621094,41.96033521636824,23.0,25.45038649616499,-2.4503864961649917,2.4503864961649917,24.469375610351562,27.210516736713114,-2.7411411263615513,2.7411411263615513,58.379634857177734,53.318979333498866,5.060655523678868,5.060655523678868
1400,41.99034118652344,41.99032830801683,23.0,25.500264344865684,-2.500264344865684,2.500264344865684,24.53608512878418,27.248121703977443,-2.712036575193263,2.712036575193263,58.40229797363281,53.342854565586656,5.059443408046157,5.059443408046157
1401,42.02033615112305,42.02032139966541,23.0,25.520527090501748,-2.520527090501748,2.520527090501748,24.469375610351562,27.27751802615532,-2.808142415803758,2.808142415803758,58.45172119140625,53.28513255210818,5.1665886392980696,5.1665886392980696
1402,42.05032730102539,42.050314491314,23.0,25.5705878166056,-2.570587816605599,2.570587816605599,24.53608512878418,27.34986894689446,-2.8137838181102808,2.8137838181102808,58.324886322021484,53.12582604733706,5.199060274684427,5.199060274684427
1403,42.080322265625,42.080307582962575,23.0,25.721544602988175,-2.7215446029881747,2.7215446029881747,24.469375610351562,27.50970445200638,-3.0403288416548158,3.0403288416548158,58.36445999145508,52.84381425453458,5.5206457369205,5.5206457369205
1404,42.110313415527344,42.11030067461116,23.0,25.850385984980566,-2.8503859849805657,2.8503859849805657,24.53608512878418,27.635595193463445,-3.099510064679265,3.099510064679265,58.324886322021484,52.63850821199605,5.686378110025437,5.686378110025437
1405,42.14030838012695,42.140293766259745,23.0,26.05785904599462,-3.0578590459946184,3.0578590459946184,24.526479721069336,27.819177471896314,-3.292697750826978,3.292697750826978,58.31728744506836,52.25103427530162,6.066253169766739,6.066253169766739
1406,42.1702995300293,42.17028685790833,23.0,26.296660357646115,-3.2966603576461146,3.2966603576461146,24.526479721069336,28.071561233592597,-3.545081512523261,3.545081512523261,58.307647705078125,51.69259941438728,6.615048290690844,6.615048290690844
1407,42.200294494628906,42.200279949556915,23.0,26.581679649015513,-3.5816796490155127,3.5816796490155127,24.640945434570312,28.385649810746184,-3.7447043761758714,3.7447043761758714,58.2041130065918,51.06415918590711,7.139953820684688,7.139953820684688
1408,42.23028564453125,42.23027304120549,24.0,26.844868023492857,-2.8448680234928574,2.8448680234928574,25.469375610351562,28.3959155674654,-2.926539957113839,2.926539957113839,56.22639083862305,50.67018698013016,5.556203858492886,5.556203858492886
1409,42.26028060913086,42.26026613285408,23.0,27.006640175506572,-4.006640175506572,4.006640175506572,24.60279083251953,28.41180435067839,-3.80901351815886,3.80901351815886,58.24172592163086,50.414607986201155,7.827117935429705,7.827117935429705
1410,42.2902717590332,42.29025922450266,23.0,27.127126636817195,-4.127126636817195,4.127126636817195,24.593185424804688,28.682025354424937,-4.088839929620249,4.088839929620249,58.277923583984375,49.96532971757929,8.312593866405088,8.312593866405088
1411,42.32026672363281,42.32025231615125,24.0,27.265345822173103,-3.265345822173103,3.265345822173103,25.593185424804688,28.689350762002135,-3.096165337197448,3.096165337197448,56.09410095214844,49.8131699172627,6.2809310348857395,6.2809310348857395
1412,42.350257873535156,42.350245407799825,23.0,27.482668435885895,-4.482668435885895,4.482668435885895,24.469375610351562,28.96726759868745,-4.497891988335887,4.497891988335887,58.45172119140625,49.47635951200489,8.97536167940136,8.97536167940136
1413,42.380252838134766,42.38023849944841,23.0,27.675622216798168,-4.675622216798168,4.675622216798168,24.526479721069336,29.078173821418662,-4.5516941003493265,4.5516941003493265,58.31728744506836,49.27671241395807,9.040575031110286,9.040575031110286
1414,42.41024398803711,42.410231591096995,23.0,27.92896505365287,-4.92896505365287,4.92896505365287,24.469375610351562,29.273479610396407,-4.804104000044845,4.804104000044845,58.396358489990234,48.87715255428056,9.519205935709671,9.519205935709671
1415,42.44023895263672,42.44022468274558,23.0,28.13181762117118,-5.13181762117118,5.13181762117118,24.526479721069336,29.44381797620464,-4.917338255135306,4.917338255135306,58.31728744506836,48.541937578723434,9.775349866344925,9.775349866344925
1416,42.47023010253906,42.470217774394165,23.0,28.328753787679847,-5.328753787679847,5.328753787679847,24.469375610351562,29.58503534846002,-5.115659738108459,5.115659738108459,58.374114990234375,48.31568441048391,10.058430579750464,10.058430579750464
1417,42.50022506713867,42.50021086604274,23.0,28.40569849696745,-5.4056984969674495,5.4056984969674495,24.517141342163086,29.601147605337452,-5.084006263174366,5.084006263174366,58.353355407714844,48.32770885709981,10.025646550615036,10.025646550615036
1418,42.530216217041016,42.53020395769133,23.0,28.4745972123843,-5.4745972123843,5.4745972123843,24.469375610351562,29.62689002392199,-5.1575144135704285,5.1575144135704285,58.40464401245117,48.24013426078419,10.164509751666984,10.164509751666984
1419,42.560211181640625,42.56019704933991,23.0,28.52962904098429,-5.52962904098429,5.52962904098429,24.450429916381836,29.68710570704123,-5.236675790659394,5.236675790659394,58.393028259277344,48.105038694195315,10.287989565082029,10.287989565082029
1420,42.590206146240234,42.5901901409885,22.0,28.559653584051066,-6.559653584051066,6.559653584051066,23.393054962158203,29.698020824636448,-6.3049658624782445,6.3049658624782445,60.78557586669922,48.01078770785989,12.774788158839328,12.774788158839328
1421,42.62019729614258,42.62018323263708,22.0,28.657500978294888,-6.6575009782948875,6.6575009782948875,23.393054962158203,29.775413259443077,-6.382358297284874,6.382358297284874,60.79133605957031,47.8582693385843,12.933066720986012,12.933066720986012
1422,42.65019226074219,42.65017632428566,24.0,28.835292433632095,-4.835292433632095,4.835292433632095,25.53608512878418,29.945616330221988,-4.409531201437808,4.409531201437808,56.329193115234375,47.62952560687563,8.699667508358743,8.699667508358743
1423,42.68018341064453,42.680169415934245,23.0,29.058450225723536,-6.058450225723536,6.058450225723536,24.469375610351562,30.185518268992706,-5.716142658641143,5.716142658641143,58.3892936706543,47.271438712849374,11.117854957804923,11.117854957804923
1424,42.71017837524414,42.71016250758283,23.0,29.323506550665225,-6.3235065506652255,6.3235065506652255,24.469375610351562,30.44169168637846,-5.972316076026896,5.972316076026896,58.379634857177734,46.84699831770913,11.532636539468605,11.532636539468605
1425,42.740169525146484,42.740155599231414,23.0,29.66881787839214,-6.66881787839214,6.66881787839214,24.517141342163086,30.768298589055476,-6.25115724689239,6.25115724689239,58.353355407714844,46.292648403559916,12.060707004154928,12.060707004154928
1426,42.770164489746094,42.77014869088,23.0,29.99169293206619,-6.99169293206619,6.99169293206619,24.459768295288086,31.230151935530873,-6.7703836402427875,6.7703836402427875,58.37203598022461,45.78234577516548,12.589690205059128,12.589690205059128
1427,42.80015563964844,42.80014178252858,23.0,30.24643618395409,-7.2464361839540885,7.2464361839540885,24.50753402709961,31.507577299423943,-7.0000432723243335,7.0000432723243335,58.34162521362305,45.43459817161922,12.907027042003826,12.907027042003826
1428,42.83015060424805,42.83013487417716,23.0,30.47103340590103,-7.471033405901029,7.471033405901029,24.53608512878418,31.880388921183666,-7.3443037923994865,7.3443037923994865,58.34965896606445,45.05254894008238,13.297110025982072,13.297110025982072
1429,42.86014175415039,42.86012796582575,23.0,30.63040445009786,-7.63040445009786,7.63040445009786,24.53608512878418,32.085679874231104,-7.5495947454469245,7.5495947454469245,58.34965896606445,44.93090318913404,13.41875577693041,13.41875577693041
1430,42.89013671875,42.89012105747433,23.0,30.916449830279284,-7.916449830279284,7.916449830279284,24.469375610351562,32.432125618264145,-7.962750007912582,7.962750007912582,58.374114990234375,44.45647027027517,13.917644719959206,13.917644719959206
1431,42.920127868652344,42.92011414912292,23.0,31.100273186987675,-8.100273186987675,8.100273186987675,24.469375610351562,32.62362604226513,-8.154250431913567,8.154250431913567,58.374114990234375,44.21773462784952,14.156380362384859,14.156380362384859
1432,42.95012283325195,42.950107240771494,23.0,31.007775943597228,-8.007775943597228,8.007775943597228,24.450429916381836,32.41885417380615,-7.968424257424317,7.968424257424317,58.393028259277344,44.39792917111831,13.995099088159037,13.995099088159037
1433,42.9801139831543,42.98010033242008,23.0,31.036243631661932,-8.036243631661932,8.036243631661932,24.53608512878418,32.390969912693755,-7.854884783909576,7.854884783909576,58.37459945678711,44.38014609248341,13.994453364303702,13.994453364303702
1434,43.010108947753906,43.010093424068664,23.0,31.114858749660055,-8.114858749660055,8.114858749660055,24.53608512878418,32.47908527436738,-7.9430001455831984,7.9430001455831984,58.37459945678711,44.20575753354167,14.168841923245438,14.168841923245438
1435,43.04010009765625,43.04008651571725,23.0,31.108827685378436,-8.108827685378436,8.108827685378436,24.53608512878418,32.44269253578824,-7.90660740700406,7.90660740700406,58.35670852661133,44.24077962686517,14.115928899746159,14.115928899746159
1436,43.07009506225586,43.070079607365834,23.0,31.00333604098127,-8.00333604098127,8.00333604098127,24.46910858154297,32.27190609205394,-7.80279751051097,7.80279751051097,58.82850646972656,44.49943809038815,14.329068379338409,14.329068379338409
1437,43.1000862121582,43.10007269901441,24.0,30.975044649234217,-6.975044649234217,6.975044649234217,25.650550842285156,32.21216190800223,-6.561611065717074,6.561611065717074,56.981475830078125,44.59619220702105,12.385283623057077,12.385283623057077
1438,43.13008117675781,43.130065790663,26.0,31.02228525369843,-5.022285253698431,5.022285253698431,27.041418075561523,32.24047011846984,-5.199052042908313,5.199052042908313,53.26640701293945,44.5397255227043,8.726681490235151,8.726681490235151
1439,43.160072326660156,43.16005888231158,25.0,31.110698111836765,-6.110698111836765,6.110698111836765,26.44208335876465,32.33471569127575,-5.8926323325110985,5.8926323325110985,55.00086975097656,44.45434439350552,10.54652535747104,10.54652535747104
1440,43.190067291259766,43.190051973960166,27.0,31.307653788558724,-4.307653788558724,4.307653788558724,28.201892852783203,32.51594675569202,-4.314053902908817,4.314053902908817,51.725399017333984,44.16151202999463,7.563886987339352,7.563886987339352
1441,43.22005844116211,43.22004506560875,27.0,31.45491840431586,-4.454918404315858,4.454918404315858,28.001768112182617,32.73297036353582,-4.731202251353203,4.731202251353203,51.64796447753906,43.91198737796565,7.735977099573411,7.735977099573411
1442,43.25005340576172,43.25003815725733,28.0,31.658927600134316,-3.658927600134316,3.658927600134316,29.10845184326172,32.992594225351866,-3.884142382090147,3.884142382090147,50.14899826049805,43.59451724885524,6.554481011642807,6.554481011642807
1443,43.28004455566406,43.280031248905914,28.0,31.846350947509812,-3.846350947509812,3.846350947509812,29.14845085144043,33.11322118814202,-3.9647703367015907,3.9647703367015907,49.96563720703125,43.27577945518636,6.68985775184489,6.68985775184489
1444,43.31003952026367,43.3100243405545,29.0,31.837957333992755,-2.8379573339927546,2.8379573339927546,30.2285099029541,33.24786297634176,-3.0193530733876557,3.0193530733876557,46.03083801269531,43.251157472289215,2.7796805404060976,2.7796805404060976
1445,43.340030670166016,43.340017432203084,29.0,31.775740280400964,-2.7757402804009637,2.7757402804009637,30.372812271118164,33.22362987341425,-2.8508176022960825,2.8508176022960825,46.06861114501953,43.34180244068788,2.7268087043316527,2.7268087043316527
1446,43.370025634765625,43.37001052385167,29.0,31.902319751398814,-2.9023197513988137,2.9023197513988137,30.267932891845703,33.214737690132395,-2.946804798286692,2.946804798286692,48.4993782043457,43.22755771307211,5.271820491273594,5.271820491273594
1447,43.40001678466797,43.400003615500246,29.0,32.098899897951256,-3.098899897951256,3.098899897951256,30.05841827392578,33.28550483368784,-3.227086559762057,3.227086559762057,45.826839447021484,42.993000595103936,2.833838851917548,2.833838851917548
1448,43.43001174926758,43.42999670714883,30.0,32.14122063222069,-2.141220632220687,2.141220632220687,30.982175827026367,33.21561529747438,-2.233439470448012,2.233439470448012,44.41563034057617,42.883134518635345,1.5324958219408273,1.5324958219408273
1449,43.46000289916992,43.459989798797416,28.0,32.09338303632644,-4.093383036326443,4.093383036326443,28.982175827026367,33.165591718181844,-4.183415891155477,4.183415891155477,47.55372619628906,42.97125485694623,4.582471339342831,4.582471339342831
1450,43.48999786376953,43.489982890446,30.0,32.114001024887855,-2.1140010248878554,2.1140010248878554,30.915393829345703,33.156220774394974,-2.240826945049271,2.240826945049271,44.41809844970703,43.013080002759914,1.4050184469471176,1.4050184469471176
1451,43.519989013671875,43.519975982094586,29.0,32.07949410213924,-3.0794941021392432,3.0794941021392432,29.858341217041016,33.11370952472638,-3.255368307685366,3.255368307685366,46.67628479003906,43.02490643894469,3.6513783510943725,3.6513783510943725
1452,43.549983978271484,43.54996907374316,31.0,32.078002484877906,-1.0780024848779064,1.0780024848779064,31.743961334228516,33.0920262019912,-1.3480648677626874,1.3480648677626874,43.61515808105469,43.078245424239405,0.5369126568152822,0.5369126568152822
1453,43.57997512817383,43.57996216539175,30.0,32.084501161055634,-2.084501161055634,2.084501161055634,30.743961334228516,33.09139447982558,-2.3474331455970656,2.3474331455970656,45.36000442504883,43.11474665264098,2.2452577724078466,2.2452577724078466
1454,43.60997009277344,43.60995525704033,31.0,32.18165376323219,-1.181653763232191,1.181653763232191,31.743961334228516,33.195933608883735,-1.451972274655219,1.451972274655219,43.68565368652344,42.98062837648379,0.7050253100396446,0.7050253100396446
1455,43.63996124267578,43.63994834868892,31.0,32.29275001620665,-1.2927500162066465,1.2927500162066465,31.743961334228516,33.300654394686475,-1.5566930604579596,1.5566930604579596,43.878082275390625,42.836503483048816,1.0415787923418094,1.0415787923418094
1456,43.66995620727539,43.6699414403375,30.0,32.32867300849944,-2.328673008499443,2.328673008499443,30.743961334228516,33.3308695285419,-2.586908194313388,2.586908194313388,45.496639251708984,42.86466541051568,2.6319738411933074,2.6319738411933074
1457,43.699947357177734,43.69993453198608,31.0,32.37126037131919,-1.3712603713191882,1.3712603713191882,31.76289176940918,33.36660322462091,-1.6037114552117302,1.6037114552117302,44.01303482055664,42.91853124832324,1.0945035722333998,1.0945035722333998
1458,43.729942321777344,43.729927623634666,29.0,32.325704331837116,-3.325704331837116,3.325704331837116,29.782089233398438,33.336741541388015,-3.5546523079895778,3.5546523079895778,46.9033203125,42.984093594985914,3.9192267175140856,3.9192267175140856
1459,43.75993347167969,43.75992071528325,31.0,32.24707456976104,-1.2470745697610397,1.2470745697610397,31.753427505493164,33.24044243288262,-1.4870149273894526,1.4870149273894526,44.22694778442383,43.059557759077286,1.167390025346542,1.167390025346542
1460,43.7899284362793,43.789913806931835,31.0,32.296683080254546,-1.296683080254546,1.296683080254546,31.8010196685791,33.274754575660396,-1.473734907081294,1.473734907081294,43.92756271362305,43.001124042431364,0.9264386711916828,0.9264386711916828
1461,43.81991958618164,43.81990689858042,31.0,32.430219392544764,-1.430219392544764,1.430219392544764,31.781822204589844,33.394903310265704,-1.6130811056758603,1.6130811056758603,43.932640075683594,42.885837296255396,1.046802779428198,1.046802779428198
1462,43.84991455078125,43.849899990229,31.0,32.395670359050314,-1.395670359050314,1.395670359050314,31.734230041503906,33.366240026848864,-1.6320099853449577,1.6320099853449577,43.88520431518555,43.05192713954199,0.8332771756435591,0.8332771756435591
1463,43.87990951538086,43.87989308187758,31.0,32.30373484026322,-1.3037348402632176,1.3037348402632176,31.705568313598633,33.28184951398084,-1.5762812003822049,1.5762812003822049,44.04771041870117,43.14309714780353,0.9046132708976415,0.9046132708976415
1464,43.9099006652832,43.90988617352617,31.0,32.31377074928159,-1.3137707492815878,1.3137707492815878,31.734230041503906,33.300604582086166,-1.5663745405822596,1.5663745405822596,43.76811218261719,43.1189392902159,0.649172892401289,0.649172892401289
1465,43.93989562988281,43.93987926517475,32.0,32.25287889438437,-0.2528788943843665,0.2528788943843665,32.734230041503906,33.21105303298958,-0.4768229914856761,0.4768229914856761,43.116111755371094,43.251106769679836,-0.1349950143087426,0.1349950143087426
1466,43.969886779785156,43.96987235682334,31.0,32.13939356861908,-1.1393935686190773,1.1393935686190773,31.772357940673828,33.07036923543689,-1.2980112947630644,1.2980112947630644,44.08979415893555,43.45038492538027,0.639409233555277,0.639409233555277
1467,43.999881744384766,43.999865448471915,31.0,32.09829573039661,-1.0982957303966074,1.0982957303966074,31.848609924316406,33.016793945672624,-1.1681840213562182,1.1681840213562182,44.27822494506836,43.49975454377953,0.7784704012888284,0.7784704012888284
1468,44.02987289428711,44.0298585401205,32.0,32.084489610679306,-0.08448961067930583,0.08448961067930583,32.810482025146484,32.998081761514996,-0.18759973636851157,0.18759973636851157,42.71504211425781,43.4915846605699,-0.7765425463120863,0.7765425463120863
1469,44.05986785888672,44.059851631769085,32.0,32.0670858793525,-0.0670858793524971,0.0670858793524971,32.819950103759766,32.98042953398095,-0.16047943022118716,0.16047943022118716,43.30941390991211,43.528417300815974,-0.21900339090386467,0.21900339090386467
1470,44.08985900878906,44.08984472341767,32.0,32.064118745626736,-0.06411874562673603,0.06411874562673603,33.010833740234375,32.97923053588783,0.03160320434654551,0.03160320434654551,43.4123420715332,43.58607008135922,-0.17372800982601433,0.17372800982601433
1471,44.11985397338867,44.119837815066255,32.0,32.03671754082776,-0.03671754082775891,0.03671754082775891,32.90806579589844,32.928208306587194,-0.020142510688756943,0.020142510688756943,41.36308670043945,43.680234276142166,-2.3171475757027125,2.3171475757027125
1472,44.149845123291016,44.14983090671483,32.0,31.9779602475758,0.022039752424198866,0.022039752424198866,32.921592712402344,32.837693757967784,0.08389895443455941,0.08389895443455941,41.26078796386719,43.78899420388354,-2.5282062400163525,2.5282062400163525
1473,44.179840087890625,44.17982399836342,32.0,31.9289976918432,0.07100230815679964,0.07100230815679964,32.734779357910156,32.78495087458336,-0.05017151667320263,0.05017151667320263,42.95576095581055,43.87428643747208,-0.9185254816615327,0.9185254816615327
1474,44.20983123779297,44.209817090012,32.0,31.937655918042925,0.062344081957075304,0.062344081957075304,32.734779357910156,32.82898405375251,-0.09420469584235036,0.09420469584235036,43.193939208984375,43.867343231643886,-0.6734040226595113,0.6734040226595113
1475,44.23982620239258,44.23981018166059,32.0,31.800729348413068,0.19927065158693225,0.19927065158693225,32.72137451171875,32.709607385897435,0.011767125821315005,0.011767125821315005,42.35932159423828,44.02578800883835,-1.666466414600066,1.666466414600066
1476,44.26981735229492,44.26980327330917,30.0,31.798372005917823,-1.7983720059178232,1.7983720059178232,30.82811737060547,32.71662866121067,-1.8885112906052015,1.8885112906052015,45.50898361206055,44.03964516757902,1.4693384444815294,1.4693384444815294
1477,44.29981231689453,44.29979636495775,32.0,31.813751364288827,0.18624863571117345,0.18624863571117345,32.774662017822266,32.74604154202213,0.028620475800138934,0.028620475800138934,42.669227600097656,43.98838347383224,-1.3191558737345872,1.3191558737345872
1478,44.329803466796875,44.329789456606335,31.0,31.812891819183637,-0.812891819183637,0.812891819183637,31.801326751708984,32.75098674755465,-0.9496599958456642,0.9496599958456642,43.950260162353516,43.97185043906706,-0.021590276713546075,0.021590276713546075
1479,44.359798431396484,44.35978254825492,32.0,31.826254168162375,0.17374583183762482,0.17374583183762482,32.747955322265625,32.77384467782148,-0.025889355555854365,0.025889355555854365,42.92747497558594,43.975738455276826,-1.0482634796908883,1.0482634796908883
1480,44.38978958129883,44.389775639903505,31.0,31.837519176698063,-0.8375191766980628,0.8375191766980628,31.828054428100586,32.793275124315194,-0.9652206962146082,0.9652206962146082,43.97428894042969,43.978274352049176,-0.003985411619488843,0.003985411619488843
1481,44.41978454589844,44.41976873155209,31.0,31.828987896484055,-0.8289878964840547,0.8289878964840547,31.77474594116211,32.76349098898661,-0.9887450478245015,0.9887450478245015,43.89784240722656,44.00274018066867,-0.10489777344210438,0.10489777344210438
1482,44.44977569580078,44.44976182320067,31.0,31.778950216042308,-0.7789502160423076,0.7789502160423076,31.68126106262207,32.71540726765655,-1.0341462050344816,1.0341462050344816,43.61039352416992,44.10789743426499,-0.49750391009506956,0.49750391009506956
1483,44.47977066040039,44.47975491484925,31.0,31.817054717714857,-0.817054717714857,0.817054717714857,31.77474594116211,32.76252852271433,-0.9877825815522172,0.9877825815522172,44.03348159790039,44.08747598174016,-0.05399438383977184,0.05399438383977184
1484,44.509761810302734,44.50974800649784,32.0,31.83193621217824,0.16806378782176168,0.16806378782176168,32.7479362487793,32.778116449728415,-0.03018020094911833,0.03018020094911833,42.424949645996094,43.98206304543046,-1.557113399434364,1.557113399434364
1485,44.539756774902344,44.53974109814642,31.0,31.903151692271255,-0.9031516922712548,0.9031516922712548,31.774682998657227,32.85088838659817,-1.076205387940945,1.076205387940945,44.108524322509766,43.89282082319125,0.21570349931851496,0.21570349931851496
1486,44.56974792480469,44.56973418979501,31.0,31.960898655715578,-0.9608986557155781,0.9608986557155781,31.681198120117188,32.94449173053849,-1.2632936104213002,1.2632936104213002,44.27781295776367,43.784822423784846,0.4929905339788263,0.4929905339788263
1487,44.5997428894043,44.599727281443585,29.0,31.86791432539996,-2.8679143253999584,2.8679143253999584,29.66779327392578,32.87869429259687,-3.2109010186710876,3.2109010186710876,46.342262268066406,43.85143218387742,2.4908300841889854,2.4908300841889854
1488,44.62973403930664,44.62972037309217,31.0,31.804773080508703,-0.8047730805087028,0.8047730805087028,31.76127815246582,32.77947800239981,-1.0181998499339926,1.0181998499339926,43.90895462036133,43.96767040894897,-0.058715788587640816,0.058715788587640816
1489,44.65972900390625,44.659713464740754,29.0,31.814088190238536,-2.814088190238536,2.814088190238536,29.88140296936035,32.781620703505716,-2.9002177341453645,2.9002177341453645,46.14967727661133,44.00443407785701,2.145243198754315,2.145243198754315
1490,44.689720153808594,44.68970655638934,29.0,31.747847444680144,-2.7478474446801435,2.7478474446801435,29.65570831298828,32.70120526938442,-3.0454969563961356,3.0454969563961356,45.575801849365234,44.14877142256723,1.4270304267980052,1.4270304267980052
1491,44.7197151184082,44.719699648037924,25.0,31.658597524759266,-6.658597524759266,6.658597524759266,25.78798484802246,32.60917211543192,-6.8211872674094565,6.8211872674094565,54.62792205810547,44.253805680222335,10.374116377883134,10.374116377883134
1492,44.74970626831055,44.7496927396865,24.0,31.52789601485189,-7.5278960148518905,7.5278960148518905,24.114133834838867,32.453226093857936,-8.339092259019068,8.339092259019068,57.50611114501953,44.49339653956785,13.012714605451684,13.012714605451684
1493,44.779701232910156,44.77968583133509,21.0,31.368682238662455,-10.368682238662455,10.368682238662455,21.864246368408203,32.25640970227283,-10.39216333386463,10.39216333386463,64.65149688720703,44.799841746736796,19.851655140470235,19.851655140470235
1494,44.8096923828125,44.80967892298367,22.0,31.154205566461396,-9.154205566461396,9.154205566461396,22.83021354675293,32.04185163746694,-9.211638090714011,9.211638090714011,62.39518356323242,45.09296965632068,17.30221390691174,17.30221390691174
1495,44.83968734741211,44.83967201463226,23.0,30.967682583301606,-7.967682583301606,7.967682583301606,24.145111083984375,31.84661839444045,-7.701507310456076,7.701507310456076,59.83359909057617,45.35123376251424,14.482365328061931,14.482365328061931
1496,44.86967849731445,44.86966510628084,23.0,30.84926719273109,-7.849267192731091,7.849267192731091,24.03059959411621,31.70925869257606,-7.67865909845985,7.67865909845985,59.774269104003906,45.5562630075529,14.218006096451006,14.218006096451006
1497,44.89967346191406,44.89965819792942,22.0,30.720643346531727,-8.720643346531727,8.720643346531727,23.282011032104492,31.57516469475001,-8.29315366264552,8.29315366264552,61.693538665771484,45.74498337472652,15.948555291044961,15.948555291044961
1498,44.929664611816406,44.929651289578004,22.0,30.567142261955233,-8.567142261955233,8.567142261955233,23.188573837280273,31.430214816552162,-8.241640979271889,8.241640979271889,61.53685760498047,45.99311593398522,15.543741670995246,15.543741670995246
1499,44.959659576416016,44.95964438122659,22.0,30.463812780224092,-8.463812780224092,8.463812780224092,23.29532814025879,31.329032807117215,-8.033704666858426,8.033704666858426,61.3436393737793,46.20238964598472,15.14124972779458,15.14124972779458
1500,44.98965072631836,44.989637472875174,22.0,30.352102913414743,-8.352102913414743,8.352102913414743,23.28196907043457,31.221136448185078,-7.939167377750508,7.939167377750508,61.12611389160156,46.3378945836058,14.78821930799576,14.78821930799576
1501,45.01964569091797,45.01963056452376,22.0,30.283778801913208,-8.283778801913208,8.283778801913208,23.322107315063477,31.157221895485606,-7.835114580422129,7.835114580422129,61.074554443359375,46.409004323906174,14.6655501194532,14.6655501194532
1502,45.04963684082031,45.049623656172336,22.0,30.21891912978464,-8.218919129784641,8.218919129784641,23.2686710357666,31.093865091934337,-7.825194056167735,7.825194056167735,61.18370056152344,46.53513486455535,14.648565696968085,14.648565696968085
1503,45.07963180541992,45.07961674782092,21.0,30.154691721031853,-9.154691721031853,9.154691721031853,22.322107315063477,31.03713631718334,-8.715029002119863,8.715029002119863,63.74596405029297,46.66700471966798,17.07895933062499,17.07895933062499
1504,45.109622955322266,45.109609839469506,21.0,30.1127631331736,-9.112763133173601,9.112763133173601,22.30876922607422,30.988767666246943,-8.679998440172724,8.679998440172724,63.6903076171875,46.76079990203595,16.92950771515155,16.92950771515155
1505,45.139617919921875,45.13960293111809,21.0,30.098764364023715,-9.098764364023715,9.098764364023715,22.375625610351562,30.972838953379856,-8.597213343028294,8.597213343028294,63.43342590332031,46.843706585068446,16.589719318251866,16.589719318251866
1506,45.169612884521484,45.16959602276667,21.0,30.08975295430639,-9.089752954306391,9.089752954306391,22.259614944458008,30.97080786172512,-8.711192917267113,8.711192917267113,63.576114654541016,46.8992876433045,16.67682701123652,16.67682701123652
1507,45.19960403442383,45.199589114415254,23.0,30.07179532529763,-7.071795325297629,7.071795325297629,24.231056213378906,30.96985972513974,-6.738803511760835,6.738803511760835,58.6943473815918,46.93884770516797,11.755499676423824,11.755499676423824
1508,45.22959899902344,45.22958220606384,21.0,30.00542077943167,-9.00542077943167,9.00542077943167,22.345550537109375,30.906745980410776,-8.5611954433014,8.5611954433014,63.50333786010742,47.03933034872748,16.46400751137994,16.46400751137994
1509,45.25959014892578,45.25957529771242,21.0,29.9356493801148,-8.9356493801148,8.9356493801148,22.27882957458496,30.817989741997916,-8.539160167412955,8.539160167412955,63.52589416503906,47.164291027480125,16.361603137558937,16.361603137558937
1510,45.28958511352539,45.28956838936101,21.0,29.828769207138002,-8.828769207138002,8.828769207138002,22.402362823486328,30.69803674997996,-8.295673926493631,8.295673926493631,63.41355514526367,47.273406824326806,16.140148320936866,16.140148320936866
1511,45.319576263427734,45.319561481009586,21.0,29.690674851446666,-8.690674851446666,8.690674851446666,22.35515785217285,30.55253155049135,-8.197373698318497,8.197373698318497,63.62091827392578,47.44221062007266,16.178707653853124,16.178707653853124
1512,45.349571228027344,45.34955457265817,23.0,29.481812044923675,-6.481812044923675,6.481812044923675,24.28843879699707,30.395692379616282,-6.107253582619212,6.107253582619212,58.77207946777344,47.562813661357104,11.209265806416333,11.209265806416333
1513,45.37956237792969,45.379547664306756,21.0,29.276517293455417,-8.276517293455417,8.276517293455417,22.28843879699707,30.246394602532387,-7.957955805535317,7.957955805535317,63.740291595458984,47.77481554901357,15.965476046445417,15.965476046445417
1514,45.4095573425293,45.40954075595534,21.0,29.22461071118265,-8.224610711182649,8.224610711182649,22.297779083251953,30.19544648375238,-7.897667400500428,7.897667400500428,63.71307373046875,47.86550143205774,15.84757229841101,15.84757229841101
1515,45.43954849243164,45.439533847603926,19.0,29.12696055067897,-10.12696055067897,10.12696055067897,20.30738639831543,30.089060387171855,-9.781673988856426,9.781673988856426,69.70075225830078,48.02668928120114,21.674062977099638,21.674062977099638
1516,45.46954345703125,45.4695269392525,21.0,29.015585416593574,-8.015585416593574,8.015585416593574,22.30738639831543,29.970810719731602,-7.663424321416173,7.663424321416173,63.77322006225586,48.050618861328466,15.722601200927393,15.722601200927393
1517,45.499534606933594,45.49952003090109,21.0,28.89931792586542,-7.899317925865422,7.899317925865422,22.3359432220459,29.847287664181614,-7.511344442135716,7.511344442135716,63.76382064819336,48.12842866213989,15.63539198605347,15.63539198605347
1518,45.5295295715332,45.52951312254967,19.0,28.84544744343025,-9.845447443430249,9.845447443430249,20.202497482299805,29.852496644189202,-9.649999161889397,9.649999161889397,69.9698486328125,48.126870288112634,21.842978344699866,21.842978344699866
