Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length
462,18.48,94.41495205631297,-4.757903881953163,0.17568619936523078,1430.1909897287644,2.5,2.5,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
463,18.52,94.44499121590694,-4.7590114196979725,0.175232313697677,1430.6460207853356,2.5,2.5,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
464,18.56,101.64917524283847,-4.757680134707669,0.16773238042114258,1539.7744888856002,2.5,2.5,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
465,18.6,109.50454396762454,-4.757558529676487,0.1590314397609518,1658.7670565509989,3.0,3.0,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
466,18.64,104.45348196277199,-4.764087251749633,0.16276439369534046,1582.2539279567825,2.0,2.0,7,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
467,18.68,99.74316170796834,-4.769239918125022,0.16624456749178762,1510.9023311976268,3.0,3.0,4,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
468,18.72,99.75223864347758,-4.767340058353624,0.16750053339575288,1511.0398279722046,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
469,18.76,98.69611417535661,-4.767252405580184,0.16886076077958023,1495.0417295201946,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
470,18.8,95.85518031943049,-4.770862981288561,0.1703733823061384,1452.0074651937398,2.0,2.0,6,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
471,18.84,92.71626161762131,-4.7760879876309,0.17167226266752778,1404.4593475805357,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
472,18.88,88.97063051354434,-4.776018174444892,0.17591971087725256,1347.7207935779495,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
473,18.92,85.36173931472602,-4.775859854450884,0.1798581832399293,1293.0535659508791,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
474,18.96,81.79403312969322,-4.773815298393264,0.18498436579514532,1239.0102059882522,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
475,19.0,78.36863945444226,-4.773085947741579,0.18898458533638518,1187.1225858187702,1.5,1.5,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
476,19.04,78.62722223897575,-4.776646154817174,0.1870818762043598,1191.0395794779756,1.5,1.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
477,19.08,79.14036131702619,-4.780287526684582,0.1846253932685613,1198.8125737963728,1.5,1.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
478,19.12,79.4435306198631,-4.781490220657558,0.1833793609556551,1203.404960868932,2.5,2.5,9,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
479,19.16,92.28749477817489,-4.778531563856921,0.17266498138266684,1397.9644179415839,1.5,1.5,2,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
480,19.2,95.41875866432436,-4.776121174936201,0.17043716328396386,1445.396580950712,2.0,2.0,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
481,19.24,99.4469432013885,-4.772039416285032,0.16797488978463093,1506.415234293222,2.0,2.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
482,19.28,101.04279682577084,-4.769171280015553,0.1673242776235213,1530.5891116803155,2.5,2.5,9,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
483,19.32,91.79076382541534,-4.7814974078354044,0.17128375477861368,1390.4399727400191,2.0,2.0,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
484,19.36,88.1878455701975,-4.782432287125348,0.17406763868828534,1335.8632228384945,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
485,19.4,84.38864835632057,-4.784049271068174,0.17644601988919817,1278.3132532081695,1.5,1.5,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
486,19.44,81.18985008611168,-4.786016470720435,0.1789386843445584,1229.85808414465,1.5,1.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
487,19.48,78.17544856761351,-4.787430393305313,0.18113534080492855,1184.1961439827844,1.5,1.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
488,19.52,80.87941967754477,-4.787187606988766,0.17823055650040942,1225.1557063580744,1.5,1.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
489,19.56,84.74720024033438,-4.785458370786566,0.17478143040563054,1283.7445716879051,1.5,1.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
490,19.6,86.68563140343872,-4.78544834280534,0.1721249543055876,1313.1077893065271,3.0,3.0,5,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
491,19.64,89.33337021310805,-4.785618809066262,0.1688432748815103,1353.2155487902758,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
492,19.68,84.88221887135207,-4.78423756706709,0.17346957133275964,1285.7898243234395,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
493,19.72,80.5244213747602,-4.783057195373982,0.1778109516776567,1219.7782172744737,1.5,1.5,1,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
494,19.76,72.27456679747641,-4.785151536133696,0.18395826174580066,1094.8100059262697,2.0,2.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
495,19.8,64.9577752224512,-4.78597751388982,0.1900071586419756,983.9757666832844,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
496,19.84,67.60906317203651,-4.784186677265475,0.18793305865617072,1024.13728828647,2.5,2.5,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
497,19.88,69.86635335358973,-4.783150234319478,0.18575460763821638,1058.3305596756786,2.0,2.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
498,19.92,70.92524038497078,-4.783832488260011,0.18376120099580362,1074.3705052397938,2.0,2.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
499,19.96,73.98040037516789,-4.781057266129537,0.18162460506445655,1120.6498518368626,1.5,1.5,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
500,20.0,70.03794157079646,-4.780404347403271,0.1846811789905871,1060.9297658061475,2.5,2.5,3,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
501,20.04,68.84301671100387,-4.778443291497474,0.18678776102930783,1042.8291288767448,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
502,20.08,67.34719223745097,-4.777073646071531,0.1887334463592083,1020.1704859637541,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
503,20.12,65.73194643408125,-4.775967067072689,0.19066134137111135,995.7028572263193,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
504,20.16,63.754106124940826,-4.775189983885617,0.19268660409443328,965.7426726618254,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
505,20.2,60.87950502404647,-4.772794034245584,0.19655617414056792,922.1984192991654,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
506,20.24,58.422405884059096,-4.770744513893651,0.20021038091417154,884.9784559952146,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
507,20.28,54.74795070030468,-4.769819860115909,0.20383151207332162,829.318069779763,2.5,2.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
508,20.32,52.00860405329824,-4.767544842510203,0.2073833487564798,787.8226412807306,2.5,2.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
509,20.36,47.32245707269481,-4.767803491754717,0.21260438210191523,716.8372195627142,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
510,20.4,41.62829347335989,-4.769248755283718,0.21786901646345314,630.5824336792977,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
511,20.44,44.64038899740704,-4.767933421829709,0.21696781523041864,676.2094428009585,2.5,2.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
512,20.48,46.12680405618929,-4.766887165498202,0.21687030127455387,698.7255525671277,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
513,20.52,57.45099961258603,-4.762737143056489,0.20897207971540865,870.2636627705339,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
514,20.56,64.28725909900294,-4.764461457311772,0.20150960427696418,973.8188360559025,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
515,20.6,74.6967515111168,-4.762259265660624,0.19398138741468074,1131.5010879790473,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
516,20.64,82.65413505224822,-4.763223128251923,0.18658602167411686,1252.0389688387895,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
517,20.68,87.57889965756166,-4.765358071512667,0.1814017171437854,1326.63895339265,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
518,20.72,93.09004896669799,-4.765901948638394,0.17615653372143925,1410.1214518032357,3.5,3.5,7,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
519,20.76,96.26223953650772,-4.770833331034608,0.17159925096905226,1458.1735693104126,2.5,2.5,3,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
520,20.8,99.27890342286112,-4.774676565168116,0.16719533624993232,1503.8697796599079,3.5,3.5,5,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
521,20.84,98.92527723253816,-4.773091738414802,0.16879682287495257,1498.5130752384478,2.5,2.5,3,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
522,20.88,97.6775938185775,-4.772430913140582,0.17015032961066368,1479.6132554766768,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
523,20.92,94.98654735895644,-4.773532787833591,0.17255437832398002,1438.8494747865589,2.5,2.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
524,20.96,92.42095688283172,-4.771715820444338,0.17549198457558646,1399.9860924263264,2.5,2.5,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
525,21.0,81.67450744739233,-4.773025132708887,0.18572614967115442,1237.199639439789,3.5,3.5,4,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
526,21.04,73.48230802191918,-4.772792098161302,0.19458962175843908,1113.1047842373555,3.5,3.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
527,21.08,70.81226963809472,-4.773835239841942,0.19672129522962223,1072.6592323877069,2.5,2.5,8,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
528,21.12,67.86409128396551,-4.7734187699404655,0.19957547330238867,1028.0004360174655,3.5,3.5,4,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
529,21.16,58.04652542371263,-4.7726736972903865,0.20889272202597908,879.2846454716232,3.0,3.0,9,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
530,21.2,58.97036760551701,-4.7753470644252065,0.20711622166001575,893.2789412433345,3.5,3.5,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
531,21.24,51.95571425190209,-4.779033930319443,0.21095557424666822,787.0214703246705,3.5,3.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
532,21.28,48.360694347461155,-4.779555811327594,0.21352527813735378,732.5643640798849,3.0,3.0,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
533,21.32,44.275410109555416,-4.780536554705909,0.21657864490913425,670.6807685234429,2.5,2.5,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
534,21.36,40.73826656592454,-4.781768306271453,0.21953840782578027,617.1003692826439,2.5,2.5,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
535,21.4,48.93206425284254,-4.776245481282534,0.2165226804019369,741.2194348359578,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
536,21.44,54.892334540535956,-4.772892321315019,0.21363948893758788,831.5051859394795,3.0,3.0,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
537,21.48,62.06805004365209,-4.767945625100023,0.21045279713325726,940.2024148624221,3.0,3.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
538,21.52,61.82704396246172,-4.771311158774321,0.2096206247272221,936.5516718574082,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
539,21.56,66.28282648782367,-4.769512356821027,0.2067081854010553,1004.0475491646661,3.0,3.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
540,21.6,68.04134152604016,-4.769879045752539,0.20520405417732945,1030.6854100985963,3.0,3.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
541,21.64,70.90120312317522,-4.769405583874754,0.20307787079499917,1074.0063905049026,2.5,2.5,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
542,21.68,73.45125991163196,-4.769297375735648,0.2006984524439872,1112.6344696673243,3.0,3.0,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
543,21.72,69.27372362290677,-4.773201185716499,0.20325385048766975,1049.3534465955108,2.5,2.5,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
544,21.76,65.09349270283623,-4.7764805048921835,0.20564395101948207,986.0316054394125,3.0,3.0,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
545,21.8,65.32442621660212,-4.774852227921401,0.20646249290427932,989.5297699082925,2.5,2.5,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
546,21.84,65.91133632487882,-4.772526267048077,0.20757865647973972,998.4202425543772,3.0,3.0,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
547,21.88,65.60436554854232,-4.772513948408641,0.2081043969920131,993.7702710311735,2.5,2.5,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
548,21.92,64.83560663933658,-4.772382835663612,0.20889107430983245,982.1251656609563,2.5,2.5,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
549,21.96,63.95980418689369,-4.771948652564503,0.21025242008619216,968.8585722985079,3.0,3.0,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
550,22.0,64.69022149131558,-4.770257823089982,0.21053158928808102,979.9228817619401,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
551,22.04,62.48619021461808,-4.7717756190789276,0.21202664538810723,946.5363724817885,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
552,22.08,59.20682358060869,-4.774197169641136,0.2140195010586865,896.8607595642499,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
553,22.12,57.387356175778315,-4.7748370351122436,0.21578733933219496,869.2995965088312,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
554,22.16,51.90402639509698,-4.770578527522321,0.22534773652529339,786.2385063399305,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
555,22.2,40.27371531618222,-4.772230092024673,0.2379139581923937,610.0633799374348,3.5,3.5,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
556,22.24,35.2020734238269,-4.768483615977269,0.2489808135978251,533.2385086686205,3.0,3.0,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
557,22.28,31.829454694136437,-4.7626204144896835,0.25990100558419726,482.15031962715545,2.5,2.5,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
558,22.32,42.76392483423579,-4.753321611253707,0.25647463528633807,647.7848968972994,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
559,22.36,47.65510048108707,-4.749509984240618,0.25312584470881916,721.8760782933898,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
560,22.4,45.778449072629556,-4.750948591806845,0.2547673164896196,693.4486960114299,2.5,2.5,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
561,22.44,43.55047172810452,-4.753565220588267,0.2557795691523097,659.6994533961393,2.5,2.5,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
562,22.48,45.88593849835222,-4.751015302556678,0.25590350893148184,695.0769381998915,3.0,3.0,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
563,22.52,47.94840329159217,-4.749242951946992,0.2556430405203969,726.319008440686,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
564,22.56,48.38048921333607,-4.748780388901579,0.25621849070051894,732.8642153026054,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
565,22.6,48.478506971009594,-4.747604278119679,0.25620875113591524,734.3489813360032,3.0,3.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
566,22.64,52.09825056991545,-4.744130588627715,0.25523686268655865,789.180600349015,3.0,3.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
567,22.68,56.625905637629806,-4.737029125103363,0.25428399703804416,857.7651978244514,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
568,22.72,56.20649231421832,-4.736655323477532,0.2542704911615772,851.411954582242,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
569,22.76,55.48188606771269,-4.73673406730879,0.2542182384873968,840.4356706115058,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
570,22.8,47.904261229049084,-4.733402489543854,0.2660007493958574,725.650347611631,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
571,22.84,47.77079198666643,-4.726659077169523,0.27257006019382857,723.6285650051245,3.5,3.5,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
572,22.88,58.40987496810032,-4.720576482474557,0.26260191990857606,884.7886385700402,3.0,3.0,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
573,22.92,65.00915252340674,-4.725789555769049,0.25163922557814544,984.7540263900664,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
574,22.96,73.26255107330955,-4.727939705929327,0.24021427623020486,1109.7759215838605,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
575,23.0,71.54463980744877,-4.729351476914803,0.24236667344197826,1083.7531237104665,3.5,3.5,0,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
576,23.04,69.89400045156222,-4.72996793762552,0.24453272741993715,1058.7493559526583,3.5,3.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
577,23.08,67.90474332376208,-4.7308524889153665,0.24675584593953204,1028.6162302297687,3.5,3.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
578,23.12,66.19443228019024,-4.731561009642165,0.24882345151024765,1002.7085599839468,3.5,3.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
579,23.16,66.07273658109209,-4.73065622154251,0.24934763845232055,1000.8651221751226,3.5,3.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
580,23.2,67.04591594855916,-4.727882919240719,0.24960509094282202,1015.6067741320202,3.5,3.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
