frame,persistent_tracked_points,persistent_points_after_refresh,redetect_points,persistent_inliers,redetect_inliers,persistent_affine_ok,redetect_affine_ok,persistent_reinitialized
2230,254,254,300,254,300,True,True,False
2231,254,254,300,254,300,True,True,False
2232,254,254,300,254,300,True,True,False
2233,254,254,300,254,300,True,True,False
2234,254,254,300,254,300,True,True,False
2235,254,254,300,254,300,True,True,False
2236,254,254,300,254,300,True,True,False
2237,254,254,300,254,300,True,True,False
2238,254,254,300,254,300,True,True,False
2239,254,254,300,254,300,True,True,False
2240,254,254,300,254,300,True,True,False
2241,254,254,291,254,291,True,True,False
2242,254,254,300,254,300,True,True,False
2243,254,254,300,254,300,True,True,False
2244,254,254,300,254,300,True,True,False
2245,254,254,300,254,300,True,True,False
2246,254,254,300,254,300,True,True,False
2247,254,254,300,254,300,True,True,False
2248,254,254,300,254,300,True,True,False
2249,254,254,300,254,300,True,True,False
2250,254,254,300,254,300,True,True,False
2251,254,254,300,254,300,True,True,False
2252,254,254,300,254,300,True,True,False
2253,254,254,300,254,300,True,True,False
2254,254,254,300,254,300,True,True,False
2255,254,254,300,254,300,True,True,False
2256,254,254,300,254,300,True,True,False
2257,254,254,300,254,300,True,True,False
2258,254,254,268,254,268,True,True,False
2259,254,254,300,254,300,True,True,False
2260,254,254,300,254,300,True,True,False
2261,254,254,282,254,282,True,True,False
2262,254,254,300,254,300,True,True,False
2263,254,254,300,254,300,True,True,False
2264,254,254,300,254,300,True,True,False
2265,254,254,300,254,300,True,True,False
2266,254,254,300,254,300,True,True,False
2267,254,254,300,254,300,True,True,False
2268,254,254,300,254,300,True,True,False
2269,254,254,300,254,300,True,True,False
2270,254,254,289,254,289,True,True,False
2271,254,254,281,254,281,True,True,False
2272,254,254,300,254,300,True,True,False
2273,254,254,299,254,299,True,True,False
2274,254,254,300,254,300,True,True,False
2275,254,254,299,254,299,True,True,False
2276,254,254,300,254,300,True,True,False
2277,254,254,300,254,300,True,True,False
2278,254,254,300,254,300,True,True,False
2279,254,254,300,254,300,True,True,False
2280,254,254,300,254,300,True,True,False
2281,254,254,300,254,300,True,True,False
2282,254,254,300,254,300,True,True,False
2283,254,254,300,254,300,True,True,False
2284,254,254,300,254,300,True,True,False
2285,254,254,300,254,300,True,True,False
2286,254,254,300,254,300,True,True,False
2287,254,254,300,254,300,True,True,False
2288,254,254,300,254,300,True,True,False
2289,254,254,300,254,300,True,True,False
2290,254,254,300,254,300,True,True,False
2291,254,254,300,254,300,True,True,False
2292,254,254,292,254,292,True,True,False
2293,254,254,300,254,300,True,True,False
2294,254,254,300,254,300,True,True,False
2295,254,254,300,254,300,True,True,False
2296,254,254,284,254,284,True,True,False
2297,254,254,289,254,289,True,True,False
2298,254,254,300,254,300,True,True,False
2299,254,254,300,254,300,True,True,False
2300,254,254,300,254,300,True,True,False
2301,254,254,300,254,300,True,True,False
2302,254,254,300,254,300,True,True,False
2303,254,254,300,254,300,True,True,False
2304,254,254,300,254,300,True,True,False
2305,254,254,300,254,300,True,True,False
2306,254,254,300,254,300,True,True,False
2307,254,254,300,254,300,True,True,False
2308,254,254,300,254,300,True,True,False
2309,254,254,300,254,300,True,True,False
2310,254,254,300,254,300,True,True,False
2311,254,254,298,254,298,True,True,False
2312,254,254,300,254,300,True,True,False
2313,254,254,300,254,300,True,True,False
2314,254,254,294,254,294,True,True,False
2315,254,254,294,254,294,True,True,False
2316,254,254,300,254,300,True,True,False
2317,254,254,300,254,300,True,True,False
2318,254,254,300,254,300,True,True,False
2319,254,254,300,254,300,True,True,False
2320,254,254,300,254,300,True,True,False
2321,254,254,300,254,300,True,True,False
2322,254,254,300,254,300,True,True,False
2323,254,254,300,254,300,True,True,False
2324,254,254,300,254,300,True,True,False
2325,254,254,300,254,300,True,True,False
2326,254,254,300,254,300,True,True,False
2327,254,254,300,254,300,True,True,False
2328,254,254,300,254,300,True,True,False
2329,254,254,300,254,300,True,True,False
2330,254,254,300,254,300,True,True,False
2331,254,254,300,254,300,True,True,False
2332,254,254,300,254,300,True,True,False
2333,254,254,300,254,300,True,True,False
2334,254,254,300,254,300,True,True,False
2335,254,254,300,254,300,True,True,False
2336,254,254,300,254,300,True,True,False
2337,254,254,300,254,300,True,True,False
2338,254,254,300,254,300,True,True,False
2339,254,254,300,254,300,True,True,False
2340,254,254,300,254,300,True,True,False
2341,254,254,300,254,300,True,True,False
2342,254,254,300,254,300,True,True,False
2343,254,254,300,254,300,True,True,False
2344,254,254,300,254,300,True,True,False
2345,254,254,300,254,300,True,True,False
2346,254,254,300,254,300,True,True,False
2347,254,254,300,254,300,True,True,False
2348,254,254,300,254,300,True,True,False
2349,254,254,300,254,300,True,True,False
2350,254,254,300,254,300,True,True,False
2351,254,254,300,254,300,True,True,False
2352,254,254,300,254,300,True,True,False
2353,254,254,300,254,300,True,True,False
2354,254,254,300,254,300,True,True,False
2355,254,254,300,254,300,True,True,False
2356,254,254,300,254,300,True,True,False
2357,254,254,300,254,300,True,True,False
2358,254,254,300,254,300,True,True,False
2359,254,254,300,254,300,True,True,False
2360,254,254,300,254,300,True,True,False
2361,254,254,300,254,300,True,True,False
2362,254,254,300,254,300,True,True,False
2363,254,254,300,254,300,True,True,False
2364,254,254,300,254,300,True,True,False
2365,254,254,300,254,300,True,True,False
2366,254,254,300,254,300,True,True,False
2367,254,254,300,254,300,True,True,False
2368,254,254,300,254,300,True,True,False
2369,254,254,300,254,300,True,True,False
2370,254,254,300,254,300,True,True,False
2371,254,254,300,254,300,True,True,False
2372,254,254,300,254,300,True,True,False
2373,254,254,300,254,300,True,True,False
2374,254,254,300,254,300,True,True,False
2375,254,254,300,254,300,True,True,False
2376,254,254,300,254,300,True,True,False
2377,254,254,300,254,300,True,True,False
2378,254,254,300,254,300,True,True,False
2379,254,254,300,254,300,True,True,False
2380,254,254,300,254,300,True,True,False
2381,254,254,300,254,300,True,True,False
2382,254,254,300,254,300,True,True,False
2383,254,254,300,254,300,True,True,False
2384,254,254,300,254,300,True,True,False
2385,254,254,300,254,300,True,True,False
2386,254,254,300,254,300,True,True,False
2387,254,254,300,254,300,True,True,False
2388,254,254,300,254,300,True,True,False
2389,254,254,300,254,300,True,True,False
2390,254,254,300,254,300,True,True,False
2391,254,254,300,254,300,True,True,False
2392,254,254,300,254,300,True,True,False
2393,254,254,300,254,300,True,True,False
2394,254,254,300,254,300,True,True,False
2395,254,254,300,254,300,True,True,False
2396,254,254,300,254,300,True,True,False
2397,254,254,300,254,300,True,True,False
2398,254,254,300,254,300,True,True,False
2399,254,254,300,254,300,True,True,False
2400,254,254,300,254,300,True,True,False
2401,254,254,300,254,300,True,True,False
2402,254,254,300,254,300,True,True,False
2403,254,254,300,254,300,True,True,False
2404,254,254,300,254,300,True,True,False
2405,254,254,300,254,300,True,True,False
2406,254,254,300,254,300,True,True,False
2407,254,254,300,254,300,True,True,False
2408,254,254,300,254,300,True,True,False
2409,254,254,300,254,300,True,True,False
2410,254,254,300,254,300,True,True,False
2411,254,254,300,254,300,True,True,False
2412,254,254,300,254,300,True,True,False
2413,254,254,300,254,300,True,True,False
2414,254,254,300,254,300,True,True,False
2415,254,254,300,254,300,True,True,False
2416,254,254,300,254,300,True,True,False
2417,254,254,300,254,300,True,True,False
2418,254,254,300,254,300,True,True,False
2419,254,254,300,254,300,True,True,False
2420,254,254,300,254,300,True,True,False
2421,254,254,300,254,300,True,True,False
2422,254,254,300,254,300,True,True,False
2423,254,254,300,254,300,True,True,False
2424,254,254,300,254,300,True,True,False
2425,254,254,300,254,300,True,True,False
2426,254,254,300,254,300,True,True,False
2427,254,254,300,254,300,True,True,False
2428,254,254,300,254,300,True,True,False
2429,254,254,300,254,300,True,True,False
2430,254,254,300,254,300,True,True,False
2431,254,254,300,254,300,True,True,False
2432,254,254,300,254,300,True,True,False
2433,254,254,300,254,300,True,True,False
2434,254,254,300,254,300,True,True,False
2435,254,254,300,254,300,True,True,False
2436,254,254,300,254,300,True,True,False
2437,254,254,300,254,300,True,True,False
2438,254,254,300,254,300,True,True,False
2439,254,254,300,254,300,True,True,False
2440,254,254,300,254,300,True,True,False
2441,254,254,300,254,300,True,True,False
2442,254,254,300,254,300,True,True,False
2443,254,254,300,254,300,True,True,False
2444,254,254,300,254,300,True,True,False
2445,254,254,300,254,300,True,True,False
2446,254,254,300,254,300,True,True,False
2447,254,254,300,254,300,True,True,False
2448,254,254,300,254,300,True,True,False
2449,254,254,300,254,300,True,True,False
2450,254,254,300,254,300,True,True,False
2451,254,254,300,254,300,True,True,False
2452,254,254,300,254,300,True,True,False
2453,254,254,300,254,300,True,True,False
2454,254,254,300,254,300,True,True,False
2455,254,254,300,254,300,True,True,False
2456,254,254,300,254,300,True,True,False
2457,254,254,300,254,300,True,True,False
2458,254,254,281,254,281,True,True,False
2459,254,254,300,254,300,True,True,False
2460,254,254,300,254,300,True,True,False
2461,254,254,286,254,286,True,True,False
2462,254,254,300,254,300,True,True,False
2463,254,254,300,254,300,True,True,False
2464,254,254,297,254,297,True,True,False
2465,254,254,246,254,246,True,True,False
2466,254,254,300,254,300,True,True,False
2467,254,254,300,254,300,True,True,False
2468,254,254,300,254,300,True,True,False
2469,254,254,300,254,300,True,True,False
2470,254,254,300,254,300,True,True,False
2471,254,254,300,254,300,True,True,False
2472,254,254,300,254,300,True,True,False
2473,254,254,300,254,300,True,True,False
2474,254,254,300,254,300,True,True,False
2475,254,254,299,254,299,True,True,False
2476,254,254,299,254,299,True,True,False
2477,254,254,299,254,299,True,True,False
2478,254,254,299,254,299,True,True,False
2479,254,254,300,254,300,True,True,False
2480,254,254,300,254,300,True,True,False
2481,254,254,300,254,300,True,True,False
2482,254,254,300,254,300,True,True,False
2483,254,254,300,254,300,True,True,False
2484,254,254,300,254,300,True,True,False
2485,254,254,300,254,300,True,True,False
2486,254,254,300,254,300,True,True,False
2487,254,254,300,254,300,True,True,False
2488,254,254,300,254,300,True,True,False
2489,254,254,300,254,300,True,True,False
2490,254,254,300,254,300,True,True,False
2491,254,254,297,254,297,True,True,False
2492,254,254,300,254,300,True,True,False
2493,254,254,300,254,300,True,True,False
2494,254,254,300,254,300,True,True,False
2495,254,254,300,254,300,True,True,False
2496,254,254,300,254,300,True,True,False
2497,254,254,300,254,300,True,True,False
2498,254,254,300,254,300,True,True,False
2499,254,254,300,254,300,True,True,False
2500,254,254,300,254,300,True,True,False
2501,254,254,300,254,300,True,True,False
2502,254,254,300,254,300,True,True,False
2503,254,254,300,254,300,True,True,False
2504,254,254,300,254,300,True,True,False
2505,254,254,299,254,299,True,True,False
2506,254,254,300,254,300,True,True,False
2507,254,251,300,254,300,True,True,False
2508,251,250,300,251,300,True,True,False
2509,250,249,285,250,285,True,True,False
2510,249,246,300,249,300,True,True,False
2511,246,246,300,246,300,True,True,False
2512,246,246,300,246,300,True,True,False
2513,246,246,300,246,300,True,True,False
2514,246,246,300,246,300,True,True,False
2515,246,246,300,246,300,True,True,False
2516,246,246,300,246,300,True,True,False
2517,246,246,281,246,281,True,True,False
2518,246,246,300,246,300,True,True,False
2519,246,246,300,246,300,True,True,False
2520,246,246,299,246,299,True,True,False
2521,246,246,300,246,300,True,True,False
2522,246,246,286,246,286,True,True,False
2523,246,246,300,246,300,True,True,False
2524,246,246,300,246,300,True,True,False
2525,246,246,300,246,300,True,True,False
2526,246,246,300,246,300,True,True,False
2527,246,246,300,246,300,True,True,False
2528,246,246,300,246,300,True,True,False
2529,246,246,300,246,300,True,True,False
2530,246,246,286,246,286,True,True,False
2531,246,246,300,246,300,True,True,False
2532,246,246,210,246,210,True,True,False
2533,246,246,280,246,280,True,True,False
2534,246,246,291,246,291,True,True,False
2535,246,246,300,246,300,True,True,False
2536,246,246,300,246,300,True,True,False
2537,246,246,300,246,300,True,True,False
2538,246,246,300,246,300,True,True,False
2539,246,246,300,246,300,True,True,False
2540,246,246,300,246,300,True,True,False
2541,246,246,300,246,300,True,True,False
2542,246,246,300,246,300,True,True,False
2543,246,246,300,246,300,True,True,False
2544,246,246,300,246,300,True,True,False
2545,246,246,300,246,300,True,True,False
2546,246,246,300,246,300,True,True,False
2547,246,246,300,246,300,True,True,False
2548,246,246,300,246,300,True,True,False
2549,246,246,300,246,300,True,True,False
2550,246,246,300,246,300,True,True,False
2551,246,246,300,246,300,True,True,False
2552,246,246,300,246,300,True,True,False
2553,246,246,300,246,300,True,True,False
2554,246,246,300,246,300,True,True,False
2555,246,246,300,246,300,True,True,False
2556,246,246,300,246,300,True,True,False
2557,246,246,300,246,300,True,True,False
2558,246,246,300,246,300,True,True,False
2559,246,246,300,246,300,True,True,False
2560,246,246,274,246,274,True,True,False
2561,246,246,300,246,300,True,True,False
2562,246,246,290,246,290,True,True,False
2563,246,246,300,246,300,True,True,False
2564,246,246,300,246,300,True,True,False
2565,246,246,300,246,300,True,True,False
2566,246,246,217,246,217,True,True,False
2567,246,246,300,246,300,True,True,False
2568,246,246,300,246,300,True,True,False
2569,246,246,278,246,278,True,True,False
2570,246,246,300,246,300,True,True,False
2571,246,246,300,246,300,True,True,False
2572,246,246,300,246,300,True,True,False
2573,246,246,300,246,300,True,True,False
2574,246,246,300,246,300,True,True,False
2575,246,246,300,246,300,True,True,False
2576,246,246,300,246,300,True,True,False
2577,246,246,300,246,300,True,True,False
2578,246,246,300,246,300,True,True,False
2579,246,246,300,246,300,True,True,False
2580,246,246,300,246,300,True,True,False
2581,246,246,297,246,297,True,True,False
2582,246,246,300,246,300,True,True,False
2583,246,246,300,246,300,True,True,False
2584,246,246,300,246,300,True,True,False
2585,246,246,300,246,300,True,True,False
2586,246,246,300,246,300,True,True,False
2587,246,246,300,246,300,True,True,False
2588,246,246,300,246,300,True,True,False
2589,246,246,300,246,300,True,True,False
2590,246,246,300,246,300,True,True,False
2591,246,246,300,246,300,True,True,False
2592,246,246,300,246,300,True,True,False
2593,246,246,300,246,300,True,True,False
2594,246,246,300,246,300,True,True,False
2595,246,246,300,246,300,True,True,False
2596,246,246,282,246,282,True,True,False
2597,246,246,300,246,300,True,True,False
2598,246,246,300,246,300,True,True,False
2599,246,246,300,246,300,True,True,False
2600,246,246,289,246,289,True,True,False
2601,246,246,300,246,300,True,True,False
2602,246,246,300,246,300,True,True,False
2603,246,246,300,246,300,True,True,False
2604,246,246,300,246,300,True,True,False
2605,246,246,300,246,300,True,True,False
2606,246,246,300,246,300,True,True,False
2607,246,246,300,246,300,True,True,False
2608,246,246,300,246,300,True,True,False
2609,246,246,300,246,300,True,True,False
2610,246,246,283,246,283,True,True,False
2611,246,246,298,246,298,True,True,False
2612,246,246,300,246,300,True,True,False
2613,246,246,284,246,284,True,True,False
2614,246,246,300,246,300,True,True,False
2615,246,246,294,246,294,True,True,False
2616,246,246,300,246,300,True,True,False
2617,246,246,300,246,300,True,True,False
2618,246,246,300,246,300,True,True,False
2619,246,246,300,246,300,True,True,False
2620,246,246,300,246,300,True,True,False
2621,246,246,300,246,300,True,True,False
2622,246,246,300,246,300,True,True,False
2623,246,246,300,246,300,True,True,False
2624,246,246,300,246,300,True,True,False
2625,246,246,300,246,300,True,True,False
2626,246,246,300,246,300,True,True,False
2627,246,246,300,246,300,True,True,False
2628,246,246,300,246,300,True,True,False
2629,246,246,300,246,300,True,True,False
2630,246,246,300,246,300,True,True,False
2631,246,246,300,246,300,True,True,False
2632,246,246,300,246,300,True,True,False
2633,246,246,300,246,300,True,True,False
2634,246,246,300,246,300,True,True,False
2635,246,246,300,246,300,True,True,False
2636,246,246,300,246,300,True,True,False
2637,246,246,300,246,300,True,True,False
2638,246,246,300,246,300,True,True,False
2639,246,246,300,246,300,True,True,False
2640,246,246,300,246,300,True,True,False
2641,246,246,300,246,300,True,True,False
2642,246,246,300,246,300,True,True,False
2643,246,246,300,246,300,True,True,False
2644,246,246,300,246,300,True,True,False
2645,246,246,300,246,300,True,True,False
2646,246,246,300,246,300,True,True,False
2647,246,246,300,246,300,True,True,False
2648,246,246,300,246,300,True,True,False
2649,246,246,300,246,300,True,True,False
2650,246,246,300,246,300,True,True,False
2651,246,246,300,246,300,True,True,False
2652,246,246,300,246,300,True,True,False
2653,246,246,300,246,300,True,True,False
2654,246,246,300,246,300,True,True,False
2655,246,246,300,246,300,True,True,False
2656,246,246,300,246,300,True,True,False
2657,246,246,300,246,300,True,True,False
2658,246,246,300,246,300,True,True,False
2659,246,246,300,246,300,True,True,False
2660,246,246,300,246,300,True,True,False
2661,246,246,300,246,300,True,True,False
2662,246,246,300,246,300,True,True,False
2663,246,246,300,246,300,True,True,False
2664,246,246,300,246,300,True,True,False
2665,246,246,300,246,300,True,True,False
