cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,hough_peak_fraction
a-24.00_x400_l45,11,33,0.8851633678550207,0.4480703878843695,-24.0,0.08331955809010737,46.826670391330346,0.12406288675466602,399.99999987481186,3.6453837161309227e-07,0.3469090909090909,0.7619746622205313,0.2727272727272727
a-23.75_x400_l45,11,20,0.8849979965153858,0.44731679133788765,-23.8,0.04810456929208415,47.18728094235454,0.13567034366602113,399.9999998866928,2.6499154923138097e-07,0.34618181818181815,0.7661927972787126,0.0
a-24.25_x400_l45,11,22,0.8847320453899864,0.44730715343986116,-24.2,0.028747978728803858,46.41454918525366,0.2000148475298583,400.00000013800866,3.528718151805467e-07,0.34418181818181814,0.758377539918373,0.0
a-22.25_x400_l50,11,22,0.8846528204631808,0.4477974064134017,-22.3,0.04979295977319763,50.23608414934363,0.21487267547569722,399.9999996772262,2.6450012280210646e-07,0.3559999999999999,0.7840229480106775,0.0
a-25.25_x400_l45,11,22,0.884334711848972,0.4472295403612703,-25.2,0.03856946079199405,44.66636602115864,0.21234392964582985,399.9999999845543,4.1207706990224417e-07,0.36527272727272736,0.6514083173249209,0.0
a-25.00_x400_l45,11,33,0.8840499664933746,0.4475579997792833,-25.0,0.0738548945876007,45.004299131289756,0.2030935394156718,399.9999997705775,4.0222626690583273e-07,0.3634545454545455,0.6576689214898102,0.0
a-25.75_x400_l45,11,22,0.8838818603921552,0.4469832315444186,-25.8,0.04810456929208415,43.71290064725808,0.21392797664216587,399.9999996088454,5.078020681616351e-07,0.3743636363636363,0.5860799773405432,0.0
a-24.50_x400_l45,11,33,0.8838593035866428,0.4474421124601036,-24.5,0.07496555682941307,45.905277790243446,0.2083497736872594,400.00000027592563,3.3052949364864105e-07,0.3507272727272727,0.7149425769660289,0.0
a-23.25_x400_l50,11,22,0.8838208220528985,0.44682421811332723,-23.3,0.04979295977319763,48.12219442875881,0.2007536864964761,400.0000000160323,3.0661424218777826e-07,0.3518181818181818,0.764833032776275,0.0
a-26.00_x400_l45,11,33,0.8837775881155742,0.44759294363804725,-26.1,0.07713892158398811,43.227310405968275,0.22725770907932763,400.0000001675164,6.036565249458854e-07,0.376,0.5796110212771576,0.0
a-23.50_x400_l50,11,26,0.8834971298454211,0.44724565864947735,-23.4,0.08624393618641156,47.667765546987994,0.20236500803279608,399.999999641885,3.6399755583840354e-07,0.34927272727272723,0.7662185376391779,0.09090909090909091
a-11.50_x400_l95,11,30,0.883465565812079,0.45234729990949507,-11.6,0.06428243465332227,95.77060908546454,0.7596085404349526,400.00000081573364,1.4488082407431046e-06,0.4039030332822401,0.6379372921105776,0.0
a-25.50_x400_l45,11,33,0.8831957924157254,0.44692300278117914,-25.5,0.08528028654224538,44.24415908645725,0.20216046346089145,399.99999989822743,4.892418731435242e-07,0.3729090909090909,0.5947034736953969,0.0
a-22.75_x400_l50,11,22,0.8828805894750167,0.4461275492283926,-22.8,0.04979295977319763,49.13169012364234,0.2251100557911955,400.0000001434603,3.880655431989649e-07,0.34927272727272723,0.7702185890573844,0.0
a-22.50_x400_l50,11,33,0.882713879320831,0.44718282936141696,-22.5,0.08999540851465278,49.70415303536127,0.26690418702929347,399.99999986772247,3.0108631817977844e-07,0.35309090909090907,0.7743969650695601,0.0
a-23.00_x400_l50,11,33,0.8823086454446755,0.4466693588195346,-23.1,0.08624393618641157,48.65685357362489,0.26358346511309616,400.0000002673639,2.6977978638286407e-07,0.3514545454545454,0.7646932252821795,0.09090909090909091
a-11.25_x400_l100,11,22,0.8806797216506949,0.4465280660914017,-11.3,0.04979295977319763,98.65684446771604,0.485248524524287,400.000000971163,2.2839506977577407e-06,0.40531505238093907,0.6778423849491478,0.0
a-11.00_x400_l100,11,31,0.8762722609823201,0.4455910480625256,-11.1,0.08624393618641003,100.69976007640395,0.7593908356477231,400.00000059222884,2.3799898035282598e-06,0.406337227621824,0.725999689256824,0.0
a-10.75_x400_l105,11,20,0.8751825454035258,0.4417068205414953,-10.7,0.04810456929208414,103.4948198091345,0.5562183752127767,400.00000117599524,1.6081004579313586e-06,0.3925659397266614,0.7427513722916309,0.0
a-10.25_x400_l110,11,20,0.8695078954117452,0.4363206987692537,-10.2,0.04979295977319763,108.45671035970031,0.5816944162044586,400.00000014818954,1.428938227465574e-06,0.3845685616140893,0.7561894475662103,0.0
a-10.50_x400_l105,11,31,0.8691273527639612,0.4408431119209761,-10.6,0.08624393618641003,105.47228545849745,0.9990880433286702,400.0000012146958,2.7031599487096957e-06,0.3907204581725521,0.7529920820846431,0.18181818181818182
a-9.75_x400_l115,11,22,0.8660980739288238,0.4324750448717209,-9.8,0.04810456929208414,114.13883253858012,0.5414879557055464,400.0000013517713,2.826775765781229e-06,0.39701341967818443,0.7422136620607827,0.0
a-10.00_x400_l110,11,30,0.865977622910576,0.4347250067892619,-10.0,0.07385489458759938,111.25803941551845,0.7270285986933869,399.9999977299475,2.530152516928273e-06,0.3952369287546413,0.7440089517999575,0.18181818181818182
a-6.50_x400_l175,11,19,0.8648863065420715,0.43141272857007423,-6.4,0.0,175.87221749798044,0.6526422028002714,400.00000340754383,5.075444034617508e-06,0.5034658106812098,0.6807905528398643,0.0
a-9.50_x400_l115,11,20,0.8623758966649596,0.42956525328212364,-9.6,0.044536177141512166,116.1677086295557,0.6298633074333814,399.9999966287138,3.424232000354802e-06,0.3967726678280531,0.7494238013271343,0.18181818181818182
a-9.50_x400_l120,11,13,0.8622087159626842,0.42679258137555304,-9.4,0.028747978728803344,118.32588057682818,0.4008905838292738,400.0000014711863,3.2639009744867197e-06,0.39198852726936584,0.7494238013271345,0.09090909090909091
a-6.75_x400_l165,11,16,0.8607104343037147,0.4301040565938497,-6.8,0.04979295977319674,166.1745841774059,0.8397763094671046,400.0000022717251,5.859850184291995e-06,0.4987960603989311,0.6365491567304061,0.0
a-6.50_x400_l170,11,14,0.860114211282204,0.42991778513000445,-6.6,0.03856946079199336,170.46916815281864,0.90321846319605,400.0000005063706,6.6258824119702485e-06,0.496986076986077,0.6807905528398643,0.0
a-5.50_x400_l210,11,11,0.8587811441051854,0.42657036064614107,-5.4,8.881784197001252e-16,209.90166120652884,0.7789216540955637,400.000002501386,8.363193889702807e-06,0.4775710977817738,0.8480530416043625,0.0
