frame,angle_error_deg,length_error_px,length_error_mm,x_sup_error_px,y_sup_error_px,x_deep_error_px,y_deep_error_px,max_endpoint_abs_error_px,f_points,a_points,f_tracked,a_tracked,f_inliers,a_inliers,f_affine_ok,a_affine_ok
2269,0.21829429655832655,-2.609127945638704,-0.23537862427737066,-0.5647666090467283,-0.005211314055145522,2.639232326065496,0.033447829304293464,2.639232326065496,300,1131,300,1131,300,1131,True,True
2270,0.22004998984647273,-2.83857645550637,-0.25607798272984517,-0.9170328958900882,-0.07899071097640586,2.4831548686725,-0.1620843391070821,2.4831548686725,289,1061,289,1061,289,1061,True,True
2271,0.327281677104736,-4.620506208316954,-0.41683214370403837,-1.2863483785329208,0.09630176964343917,4.092568653764772,-0.2713502153525269,4.092568653764772,281,1112,281,1112,281,1112,True,True
2272,0.03650017654715043,-0.6375242874892706,-0.05751331205641641,0.2842979034627433,0.1698291633297231,0.9850930226464811,0.060957498801258225,0.9850930226464811,300,1104,300,1104,300,1104,True,True
2273,-0.15681909483336653,3.788937683093195,0.341813417318194,1.5014302768993275,-0.05244314984715004,-2.3772229704314896,1.0012437789290516,2.3772229704314896,299,1152,299,1152,299,1152,True,True
2274,-0.08081856920318842,1.6834337079842498,0.1518684857558745,0.5567396264809759,-0.022737618805791726,-1.2189746713592626,0.37123483194460505,1.2189746713592626,300,1010,300,1010,300,1010,True,True
2275,-0.13452450517164039,2.9145214047893546,0.2629292441687194,0.7300696097001946,-0.08827408472463105,-2.3145264066654363,0.6401312656967661,2.3145264066654363,299,1089,299,1089,299,1089,True,True
2276,0.023404005107636294,0.8201731151862646,0.07399070629883206,0.1983257911833789,-0.1411217666616409,-0.36125625433930963,0.49051981599916417,0.49051981599916417,300,1039,300,1039,300,1039,True,True
2277,0.002830515284728108,-0.7977852041519213,-0.0719710139688655,-0.12839769136303403,-0.030618076106634362,0.5403887558031784,-0.46623700465926277,0.5403887558031784,300,1118,300,1118,300,1118,True,True
2278,-0.013084847351450435,-0.030167294522868815,-0.002721497922258806,-0.06977304739962165,-0.020064800320490406,-0.10850007003040218,-0.12859225576613653,0.12859225576613653,300,1086,300,1086,300,1086,True,True
2279,0.022271161929296568,0.6293349487411319,0.0567745229558281,0.14559997174842465,-0.08694359708499633,-0.26296366897253165,0.42781066075599483,0.42781066075599483,300,1132,300,1132,300,1132,True,True
2280,0.06316123543450658,-1.1383779732565245,-0.10269708762296405,-0.23998663380734797,0.12966445362055623,1.001560858195603,-0.07825688242087381,1.001560858195603,300,1091,300,1091,300,1091,True,True
2281,0.13404325614570212,-1.7544154137652868,-0.15827199551227766,-0.4369285524762745,0.04624965596803321,1.6548824396779764,-0.017205858323563916,1.6548824396779764,300,1111,300,1111,300,1111,True,True
2282,0.034653008918041905,-0.0452886915269346,-0.0040856524206683,0.10775861510796858,-0.08788628543013033,0.3133362682887082,0.12930172044252686,0.3133362682887082,300,1064,300,1064,300,1064,True,True
2283,-0.08046800752777017,0.9447040414924004,0.08522507989975926,0.5236035347995767,0.051140638042511455,-0.6449452463447756,0.020012596163383023,0.6449452463447756,300,1085,300,1085,300,1085,True,True
2284,0.044704767400531864,-0.37718776692435085,-0.03402743733641386,-0.04101023170267126,-0.07386109150066744,0.4866704662225061,0.02803100032826933,0.4866704662225061,300,1118,300,1118,300,1118,True,True
2285,-0.020925176054930716,0.022529690257670154,0.0020324827332097455,-0.10182127749521896,0.017572779156459717,-0.22185115239818742,-0.1177108957405153,0.22185115239818742,300,1116,300,1116,300,1116,True,True
2286,-0.12718691595623,0.987467671527611,0.08908293762713501,0.25021866028691875,0.021716689612986784,-1.1814906860994938,-0.32425314382805936,1.1814906860994938,300,1084,300,1084,300,1084,True,True
2287,-0.2930947825573753,0.5108862222135713,0.04608884602531684,-0.7171655105807986,0.0963987563971429,-2.55770805522468,-1.7051588012078014,2.55770805522468,300,1144,300,1144,300,1144,True,True
2288,-0.563784655571169,2.7675177470682684,0.2496675262924577,-0.9024595253051757,0.3891165992153631,-5.925854584537433,-2.1142096539306294,5.925854584537433,300,1113,300,1113,300,1113,True,True
2289,-0.3320899057432882,3.3989135300310522,0.30662796436401135,-1.1807851901846789,-0.3856718749928234,-5.612769287685694,-0.8797301182476644,5.612769287685694,300,1074,300,1074,300,1074,True,True
2290,-0.35668633050559606,5.613213095272613,0.5063877294133835,-0.022794322378217657,-0.5535083782066721,-6.418829507732596,-0.007728040496544963,6.418829507732596,300,1077,300,1077,300,1077,True,True
2291,-0.7899487963856586,9.888722619540658,0.8920965067806254,-3.3939501868530897,-0.5699201253166564,-15.475845155247498,-0.8885462674351174,15.475845155247498,300,1169,300,1169,300,1169,True,True
2292,-1.3668764284107908,11.291944386137118,1.0186860860803415,-5.854012763794003,0.2043461264673283,-21.915008843256203,-3.7415689302046076,21.915008843256203,292,1136,292,1136,292,1135,True,True
2293,-0.7348874740617646,9.98279511935442,0.9005831184186285,-1.8950565106461,0.18551262407224556,-13.810008389210793,0.24192137845216166,13.810008389210793,300,1053,300,1053,300,1053,True,True
2294,-0.6415671255894324,10.731612123947912,0.9681365385839131,-0.6637050867752805,0.05408361514670901,-12.760409196009675,1.18764884901384,12.760409196009675,300,1028,300,1027,300,1027,True,True
2295,-1.2598128699754625,18.36952438173779,1.657179512729726,-0.872313894269837,0.09142035687845862,-22.445135067426463,0.5429513052561106,22.445135067426463,300,1131,300,1131,300,1131,True,True
2296,-1.0782181451395445,8.839903536280417,0.7974788421519878,-2.760162718472543,0.582036186089752,-15.421158501768048,-2.74643788588628,15.421158501768048,284,1135,284,1135,284,1134,True,True
2297,-0.5206158913408103,10.216600699432945,0.9216755435253565,1.4482355683121568,-0.8087524568547622,-9.673725716638671,0.810524230962983,9.673725716638671,289,1084,289,1081,289,1080,True,True
2298,-0.70611630495452,11.424319585515207,1.0306281191914966,0.5986444083121114,-0.46664717450958904,-12.461342479059454,0.33864217174277655,12.461342479059454,300,1089,300,1089,300,1089,True,True
2299,-1.2831706900792312,18.92916998644739,1.7076671144357345,3.2576364776382434,0.44746236183969756,-19.023783508237784,0.6137592531783866,19.023783508237784,300,1039,300,1039,300,1036,True,True
2300,-1.1655137756599458,20.443086702934124,1.8442428751579363,4.156099949578788,0.6030475906465398,-18.885341894679414,2.34888618246805,18.885341894679414,300,993,300,993,300,992,True,True
2301,-0.46020059959292325,11.999319859873708,1.0825009197430553,4.577669607549296,0.30105781400223464,-7.8192867636062715,3.1624918238223927,7.8192867636062715,300,864,300,860,300,858,True,True
2302,-0.3460122756434032,8.02467047845903,0.7239337958325139,2.4088098903571336,0.33541826798153807,-6.065264616818524,1.963582585091558,6.065264616818524,300,980,300,980,300,980,True,True
2303,-0.39398404189694247,6.71406608528514,0.6056995560924495,1.7827897151955767,0.09799610339712927,-5.823164748070667,0.6353650466857061,5.823164748070667,300,986,300,986,300,986,True,True
2304,-0.3523308538338483,3.5667136960460084,0.3217658085223001,0.10229981843872338,0.2989160772171928,-4.638728895613497,-0.5354206560162993,4.638728895613497,300,940,300,940,300,940,True,True
2305,-0.3480893027603429,3.5030505717382994,0.316022533784932,0.40658457613676546,0.5163395699249094,-4.262107731808726,-0.33197195714501504,4.262107731808726,300,1020,300,1020,300,1020,True,True
2306,-0.23026312329153598,2.0546119153892732,0.18535377955558036,0.6703334438273032,0.49631373239011367,-2.19515725702621,-0.20243797959938092,2.19515725702621,300,1022,300,1022,300,1022,True,True
2307,-0.06685767207522986,0.35482368911902995,0.03200989508600502,-0.045622298471926115,0.3839205918452322,-0.6729313060604909,0.05252113302486805,0.6729313060604909,300,1053,300,1053,300,1053,True,True
2308,0.03897793291810103,-0.7515466442886236,-0.06779967057906267,-0.20054072420794,0.21899170948805136,0.6267821615953153,0.12385010588707246,0.6267821615953153,300,1060,300,1060,300,1060,True,True
2309,0.06580828969251229,-0.785693236006864,-0.07088015492090394,-0.007018314292054129,0.05356688542828181,0.9808422425425078,0.1521684526147169,0.9808422425425078,300,1106,300,1106,300,1106,True,True
2310,0.051115273053568444,-0.7541193364573928,-0.06803176220354061,-0.07518183177205628,0.030211340864674696,0.8146077475047377,0.032644221101577386,0.8146077475047377,300,1114,300,1114,300,1114,True,True
2311,0.048838208346438705,-1.1913769443118554,-0.107478311524219,-0.11771191988964347,0.15960871582849734,1.1329750358579815,-0.08459706954528201,1.1329750358579815,298,1030,298,1030,298,1030,True,True
2312,0.12407976542249344,-2.5973068602610283,-0.23431220251821022,-0.39846152780069133,0.1982649773503269,2.4172338795864334,-0.18659455163606253,2.4172338795864334,300,945,300,945,300,945,True,True
2313,0.10497449444460472,-2.1037576648634513,-0.18978739076259252,0.05312126332955813,0.10794907437418289,2.3586425939437845,-0.15962522356937825,2.3586425939437845,300,1015,300,1015,300,1015,True,True
2314,0.09217564989549487,-2.9389636308021636,-0.2651342634905155,-0.40523992523162633,0.2963746125834561,2.5524285609720323,-0.5023069554895301,2.5524285609720323,294,978,294,978,294,978,True,True
2315,0.13639044914188503,-2.7002317038869705,-0.24359741527948295,-0.27944401793013185,-0.061384233421811984,2.6958068146024914,-0.36976580408412474,2.6958068146024914,294,1065,294,1065,294,1065,True,True
2316,0.22046663827498492,-3.168890309768585,-0.2858767592620414,-0.736584505123119,-0.18599332288764714,3.057498337572383,-0.040202506746936706,3.057498337572383,300,1033,300,1033,300,1033,True,True
2317,0.1806675240951563,-2.1682346316548546,-0.19560408509768887,-0.16906775187771927,-0.3654028629206749,2.5769934207633582,-0.006313302913156349,2.5769934207633582,300,1076,300,1076,300,1076,True,True
2318,0.17769320276232747,-2.2235723543860786,-0.2005962960273562,-0.2153390396965733,-0.31518758109335465,2.5662771714672203,0.006050981044154469,2.5662771714672203,300,1017,300,1017,300,1017,True,True
2319,0.1898274430847664,-2.8894271758867944,-0.2606654053691468,-0.11358907749172431,-0.05116529667593994,3.3035163109553594,0.04690954759837496,3.3035163109553594,300,1027,300,1027,300,1027,True,True
2320,0.2443828709269269,-3.340615268410261,-0.30136867279074775,-0.38897529396763275,-0.05222731755782917,3.6897679328238837,0.2944041125941794,3.6897679328238837,300,1042,300,1042,300,1042,True,True
2321,0.19803884497156332,-2.945345508821106,-0.26570999519080085,-0.41333806037209797,0.07183062189832867,3.1023801697584474,0.25496631436783446,3.1023801697584474,300,1039,300,1039,300,1039,True,True
2322,0.29633049610069406,-5.523360961190633,-0.4982818518369486,-1.0691001299676373,0.16297812335650974,5.16823555198431,-0.07920439238972676,5.16823555198431,300,1012,300,1012,300,1012,True,True
2323,0.34790813992862013,-5.297365406941594,-0.4778939966760478,-1.0412981707584095,-0.1168009530164511,5.267769195191875,0.25669759112793145,5.267769195191875,300,1041,300,1041,300,1041,True,True
2324,0.07699998117436735,-1.7158092523728783,-0.15478919767847854,-0.10083224075128783,0.028255294880544568,1.7706879649838072,-0.14686081287129582,1.7706879649838072,300,1030,300,1030,300,1030,True,True
2325,0.02251446595721518,-1.252895801920772,-0.11302814440815508,0.2262026806531594,0.22388516690732985,1.428297961158961,-0.19490965858204845,1.428297961158961,300,1064,300,1064,300,1064,True,True
2326,0.227458830730086,-2.7666862263548637,-0.2495925118793445,-0.49581353009864415,-0.08642305096527991,3.0337288443082002,0.5524002377221677,3.0337288443082002,300,1022,300,1022,300,1022,True,True
2327,0.18472152095759498,-1.715471294334975,-0.15475870929320862,-0.19820425015916499,-0.2770332095817096,2.2056487290793996,0.5164963066026189,2.2056487290793996,300,1040,300,1040,300,1040,True,True
2328,0.13346786053350002,-0.7880194905836788,-0.07109001454197958,0.16747229504983352,-0.01161121396980036,1.5092300126600549,0.7874926404155644,1.5092300126600549,300,1045,300,1045,300,1045,True,True
2329,0.17621009851740155,-2.1485081115304183,-0.1938244862181356,-0.08120565580770744,0.07856305339065983,2.660998471713242,0.6093798580496923,2.660998471713242,300,1075,300,1075,300,1075,True,True
2330,0.22101094522878384,-2.5462301809575365,-0.22970439532837564,-0.19948546092473407,-0.13007309704800463,3.111456571984064,0.62684650477064,3.111456571984064,300,1052,300,1052,300,1052,True,True
2331,0.142443614509574,-2.323156117179792,-0.2095800981156859,-0.08160672126462032,0.06714692304685599,2.6538616460192657,0.2432348696521558,2.6538616460192657,300,1038,300,1038,300,1038,True,True
2332,0.18321460131306821,-2.584615771976587,-0.23316729473169567,-0.00505572964516432,0.13552601879288773,3.160911742036916,0.5697947774405066,3.160911742036916,300,1061,300,1061,300,1061,True,True
2333,0.21218434533079744,-2.7502379272269764,-0.24810865286549416,0.4967425255501894,0.29551752625538796,3.9515525878848052,0.9342983620028349,3.9515525878848052,300,1090,300,1090,300,1090,True,True
2334,0.2543376482079225,-2.9651712330343116,-0.26749854362071107,-0.5326126855770781,-0.14817254970681404,3.317991375967921,0.8008167084011575,3.317991375967921,300,1048,300,1048,300,1048,True,True
2335,0.20975335972676135,-3.139893074435463,-0.28326081650156226,-0.6750554069911914,-0.10480725065801977,3.1182856682579256,0.3798435112776133,3.1182856682579256,300,1043,300,1043,300,1043,True,True
2336,0.18167953161272976,-3.3848945599742137,-0.3053632636845065,0.07663478121844491,0.11306093951215956,3.956504029625421,0.2478849562655796,3.956504029625421,300,1023,300,1023,300,1023,True,True
2337,0.1790009413816449,-4.063236767397484,-0.3665589041050756,-0.3794338443383367,0.2365670704829128,4.096154620599492,0.05998285126645442,4.096154620599492,300,1024,300,1024,300,1024,True,True
2338,0.11388354692269331,-1.820658715830973,-0.16424803717549882,-0.03267678269548924,-0.07527493785728012,2.1365571913281656,0.17215177301659423,2.1365571913281656,300,1001,300,1001,300,1001,True,True
2339,0.11731811345677556,-3.224526074662549,-0.29089585762525133,-0.07625859885706632,0.2194660718115955,3.363474749439405,-0.12597362353403696,3.363474749439405,300,1012,300,1012,300,1012,True,True
2340,0.15095384188509797,-4.428914408137757,-0.3995479724067337,-0.2863956539127912,0.22687796200083454,4.395084941604182,-0.3234794457911221,4.395084941604182,300,992,300,992,300,992,True,True
2341,0.16642332760761747,-4.14034932470031,-0.37351549957705643,-0.18935364932656285,0.16371265241329525,4.315041479719781,-0.08506653354550053,4.315041479719781,300,1000,300,1000,300,1000,True,True
2342,0.09052008369806686,-0.655316077072257,-0.05911837207751501,0.555370464833004,-0.030557518430285313,1.5774884310442587,0.5536595955726966,1.5774884310442587,300,1029,300,1029,300,1029,True,True
2343,0.08381139191146758,-0.8439820020007573,-0.07613858986021067,0.4862693965866356,0.054981452760330285,1.644803864342066,0.4932278183300127,1.644803864342066,300,1010,300,1010,300,1010,True,True
2344,0.13700178175255928,-2.411520881667684,-0.21755179484083914,0.0367908118730611,0.03536430489394604,2.856601155140879,0.30336456617516205,2.856601155140879,300,1025,300,1025,300,1025,True,True
2345,0.1398992221789115,-1.4114620332396726,-0.12733296278514486,0.39692341835302614,-0.2949917366320136,2.333420034623032,0.4519765441450545,2.333420034623032,300,1029,300,1029,300,1029,True,True
2346,0.13351325383754897,-2.0197439152644847,-0.1822082144197676,0.39045503033094064,-0.0496346399255998,2.8435378704858465,0.37746700868024163,2.8435378704858465,300,1031,300,1031,300,1031,True,True
2347,0.06797444214711845,-1.1684422419446037,-0.1054092912216929,0.8621847839981456,0.13160611042585657,2.2376946107578988,0.2921071379520299,2.2376946107578988,300,1048,300,1048,300,1048,True,True
2348,0.02583295564807031,-1.975045284336261,-0.17817579344457019,0.5667778754698247,0.40758651409865365,2.4686591690926036,-0.19561715867314433,2.4686591690926036,300,1039,300,1039,300,1039,True,True
2349,0.041701343732427176,-3.060092912755067,-0.27606176276989663,0.5163694518460034,0.4200248289401358,3.4724915428379575,-0.49439196077116776,3.4724915428379575,300,1044,300,1044,300,1044,True,True
2350,0.013341594544414193,-3.660521191154089,-0.3302285131521572,0.14234924431571017,0.5339575066986697,3.5051816361519172,-0.9195091573791956,3.5051816361519172,300,1025,300,1025,300,1025,True,True
2351,0.13404291496829046,-3.537356564633569,-0.31911739826854446,0.48485009287583125,0.23592287172873938,4.319408806439327,0.05202910289619922,4.319408806439327,300,1036,300,1036,300,1036,True,True
2352,0.14259737697057062,-2.932946139395767,-0.2645914043903299,0.6102422950054915,0.12357754426689382,3.9439669270720685,0.30215831404552773,3.9439669270720685,300,1005,300,1005,300,1005,True,True
2353,0.2430914900744483,-3.9730765184084476,-0.35842523039734575,0.577855524503093,-0.09719930511239028,5.337617864720883,0.6782645142346269,5.337617864720883,300,1013,300,1013,300,1013,True,True
2354,0.1885872269029676,-3.923415093783433,-0.35394509831818516,0.6388085687846115,0.04020513335927234,5.096600631684254,0.3117082115069252,5.096600631684254,300,1026,300,1026,300,1026,True,True
2355,0.24200959725413895,-5.295029104011633,-0.4776832305576331,0.6573070450319847,-0.011662111913125273,6.620737353841605,0.26666901403785914,6.620737353841605,300,1040,300,1040,300,1040,True,True
2356,0.08991565763062681,-4.888357419437739,-0.4409959451343299,0.9950357168406754,0.42443296663469,5.868187282212432,-0.6775135753759969,5.868187282212432,300,1063,300,1063,300,1063,True,True
2357,0.1892274223712036,-7.235615270610424,-0.652750345587097,-0.4319856471639696,0.36464087993807937,7.06105671986073,-0.6437192154455147,7.06105671986073,300,1070,300,1070,300,1070,True,True
2358,0.24045883423389114,-7.243966022386758,-0.6535036963256382,-0.1338509777242507,0.1606874967062808,7.627483810808016,-0.2538989374866105,7.627483810808016,300,1063,300,1063,300,1063,True,True
2359,0.4313940526538431,-9.555786018685922,-0.8620611230380361,-1.2045411090515472,-0.27678406709296155,9.605767986560366,0.5169352032182815,9.605767986560366,300,1056,300,1056,300,1056,True,True
2360,0.4516890990535103,-11.468546977628534,-1.0346180280529658,-2.0647095767858445,-0.27777388018817817,10.621750812293556,0.13181729510154128,10.621750812293556,300,1025,300,1025,300,1025,True,True
2361,0.40217215583365373,-10.351191700078061,-0.9338174718753697,-1.9150890812043144,-0.5438333259522423,9.536153894469663,-0.0802892842291385,9.536153894469663,300,1016,300,1016,300,1016,True,True
2362,0.34515250880559734,-10.018284757149218,-0.903784763678764,-2.401526651960239,-0.27775037027318916,8.493566763839318,-0.19808547598825044,8.493566763839318,300,1018,300,1018,300,1018,True,True
2363,0.2763644628481927,-7.92338819857855,-0.7147967645336878,-1.9127763729604794,-0.4447897467758892,6.736191886129184,-0.2566983302327799,6.736191886129184,300,1029,300,1029,300,1029,True,True
2364,0.2076409435408948,-6.845459318530288,-0.617553002579156,-1.7137414960344586,-0.29924084696240527,5.620294428533143,-0.4430890374089813,5.620294428533143,300,1016,300,1016,300,1016,True,True
2365,0.12665055104574208,-4.633116413285279,-0.41796975472164355,-0.6851630073392698,-0.26781925332822,4.217614424613366,-0.5024597747940334,4.217614424613366,300,1035,300,1035,300,1035,True,True
2366,0.1370764312475501,-5.114543235926703,-0.4614009645222133,-1.2659334362258505,-0.17053854569667948,4.138184160600474,-0.43886296275059067,4.138184160600474,300,984,300,984,300,984,True,True
2367,0.08727578013809989,-3.2172616613825085,-0.29024050930977435,-0.9354458378725212,-0.1626676291960294,2.471692757447798,-0.30634213340624683,2.471692757447798,300,1023,300,1023,300,1023,True,True
2368,0.035767450211665164,-1.4269485579279717,-0.12873005673834195,-0.24178566272462376,-0.2035005288447138,1.2558854588051247,-0.2996605452491963,1.2558854588051247,300,1004,300,1004,300,1004,True,True
2369,0.014164331198259106,-1.1912377877022209,-0.1074657577161968,-0.37198540447525374,-0.07537462448129872,0.8030483719895898,-0.34435636972534667,0.8030483719895898,300,995,300,995,300,995,True,True
2370,0.0071402589588558385,-0.9749451338294648,-0.08795323538283607,-0.3191409897644917,-0.0361444595877245,0.6212183129968274,-0.30984117060575045,0.6212183129968274,300,967,300,967,300,967,True,True
2371,-0.003019021840145797,-0.36107993947155137,-0.032574293471899746,-0.09965145043747725,-0.03623171325306629,0.22133199259658198,-0.2062343042395014,0.22133199259658198,300,976,300,976,300,976,True,True
2372,-0.002817713766972929,-0.21091661424554786,-0.0190275308580948,-0.0550887170650185,-0.028679306446491637,0.1273134709063477,-0.14078911533482596,0.14078911533482596,300,957,300,957,300,957,True,True
2373,-0.010545271675425738,-0.1739614194780188,-0.01569367254009885,-0.06829285960066045,-0.00037952917752193116,0.04246389098378245,-0.1926344228280641,0.1926344228280641,300,964,300,964,300,964,True,True
2374,-0.003850578980973296,-0.20604534881886138,-0.018588076841843902,-0.08716534153631983,-0.02408236572667022,0.08569550550785365,-0.14698056660972725,0.14698056660972725,300,964,300,964,300,964,True,True
2375,-0.0005417299365433337,0.0015496847606755182,0.0001398025220040014,-0.06478885350179553,-0.06647155198978538,-0.0688447986674845,-0.07247517017242444,0.07247517017242444,300,949,300,949,300,949,True,True
2376,0.009827825818064184,-0.28627132595067906,-0.025825544885586173,-0.3249499628504964,-0.09587334821704019,-0.011485228574265705,-0.08232055860003129,0.3249499628504964,300,948,300,948,300,948,True,True
2377,0.005176836276092445,0.03204973551373769,0.002891319556132564,-0.057094667865158044,-0.07007458794817722,-0.06188280780969535,0.00464768955339423,0.07007458794817722,300,1015,300,1015,300,1015,True,True
2378,0.007680344442917431,-0.09661086021026222,-0.008715606072349278,-0.10153613615864288,-0.056023346275473784,0.025321474480179518,0.0015985924366077597,0.10153613615864288,300,977,300,977,300,977,True,True
2379,0.012702779186099633,-0.18959454481705507,-0.017103991854492337,-0.18953187322176746,-0.07682388526310291,0.04797697950855806,0.007563567798456461,0.18953187322176746,300,984,300,984,300,984,True,True
2380,0.013249082582376559,-0.14226277863417636,-0.012834026471090288,-0.17422169492226658,-0.08294211701815613,0.021922933987379878,0.025647721278573954,0.17422169492226658,300,980,300,980,300,980,True,True
2381,0.0034998364893681355,-0.06045405214524635,-0.005453773031608523,-0.10603105534789847,-0.03291857892966732,-0.0329580178507527,-0.012644948108572862,0.10603105534789847,300,981,300,981,300,981,True,True
2382,0.003205064010217029,-0.08009211510261594,-0.007225391878474428,-0.08889758254258595,-0.022863178276715246,0.0010094822919519686,-0.013399207102395394,0.08889758254258595,300,950,300,950,300,950,True,True
2383,0.0033429284856936192,-0.07081479300245519,-0.006388451966591599,-0.09894708567003363,-0.02717034670610019,-0.01699989315373429,-0.012595925249513584,0.09894708567003363,300,959,300,959,300,959,True,True
2384,0.004360946502004026,-0.13860327656504978,-0.012503889896526734,-0.11875403135161378,-0.021529691713446653,0.031122215659266317,-0.019522011147557805,0.11875403135161378,300,946,300,946,300,946,True,True
2385,0.0028450837043010324,-0.0850793305365869,-0.007675306153389601,-0.0839110970737238,-0.008124825408472702,0.008900063733634056,-0.004827959812928384,0.0839110970737238,300,971,300,971,300,971,True,True
2386,0.006116401847663155,-0.10809029599454334,-0.009751206418013074,-0.09213386735973472,-0.020270319423289607,0.037833276345217826,0.014385049426778096,0.09213386735973472,300,962,300,962,300,962,True,True
2387,-0.0002614483820480018,-0.04803820307040496,-0.004333695543895964,-0.05674104900128896,-0.00849809305103122,-0.013330684005786964,-0.029352868306091295,0.05674104900128896,300,979,300,979,300,979,True,True
2388,0.0030607358802399176,-0.07288880539249476,-0.0065755559313158095,-0.07125391802230752,-0.0187526576076138,0.011262756316728684,-0.008300298470203415,0.07125391802230752,300,974,300,974,300,974,True,True
2389,0.003508689637953921,-0.07241778394859466,-0.006533063427391014,-0.10599345396371973,-0.02635972700096545,-0.02175943022163196,-0.010265207009524602,0.10599345396371973,300,973,300,973,300,973,True,True
2390,0.004993756073616851,-0.049295292372789845,-0.004447101998755241,-0.08532460267383613,-0.029560781300595806,-0.015448657850129166,0.01312916931192376,0.08532460267383613,300,975,300,975,300,975,True,True
2391,0.006082850825805508,-0.0634751787785035,-0.00572631950902158,-0.08011699271435191,-0.027969421259697924,0.0081810489541283,0.02278659904811775,0.08011699271435191,300,984,300,984,300,984,True,True
2392,0.007001982644908367,-0.03008013264593501,-0.0027136347422578385,-0.06584405551006967,-0.03724316164871766,-0.004193208831534179,0.0369909412635252,0.06584405551006967,300,957,300,957,300,957,True,True
2393,0.007493948422677477,-0.039345468744272694,-0.003549493354687946,-0.059651432621876666,-0.04223377476188972,0.012969739586250029,0.034604960401452445,0.059651432621876666,300,962,300,962,300,962,True,True
2394,0.008057997437305175,-0.06058796199943117,-0.005465853511336585,-0.07604349085806916,-0.036301578841083426,0.019037640638124742,0.03963092455626338,0.07604349085806916,300,967,300,967,300,967,True,True
2395,0.005958328016561154,0.0058985622004001925,0.0005321300775094124,-0.05378190384305981,-0.03592246662209675,-0.030650724810225682,0.03883527645098184,0.05378190384305981,300,994,300,994,300,994,True,True
2396,0.008181440058365297,-0.0048050316070202825,-0.0004334788300283423,-0.06392817200207901,-0.043403558087533156,-0.020173703606648274,0.05452889665230032,0.06392817200207901,300,989,300,989,300,989,True,True
2397,0.012168988539912107,-0.046324639680392465,-0.004179108953373484,-0.09742291801353531,-0.06561467607884452,0.004085157776131609,0.0656974506092638,0.09742291801353531,300,973,300,973,300,973,True,True
2398,0.010840657000528608,-0.07938828545115939,-0.007161896925931995,-0.08812750257573043,-0.05545239652136047,0.03775530404932326,0.04757972053278081,0.08812750257573043,300,970,300,970,300,970,True,True
2399,0.014611043400662993,0.020233790838460664,0.0018253615578468965,-0.044756576380564184,-0.079258779460055,0.006498728666397113,0.10623118733610681,0.10623118733610681,300,981,300,981,300,981,True,True
2400,0.015184578145465366,-0.04652602947930973,-0.004197277036656589,-0.0541435136894961,-0.07087841041492737,0.0619590963368033,0.09716323314921738,0.09716323314921738,300,923,300,923,300,923,True,True
2401,0.007934601570468658,0.057066980229251385,0.005148213340966273,0.02929593260068941,-0.03820777731166203,0.014218766072509936,0.07939465701929294,0.07939465701929294,300,930,300,930,300,930,True,True
2402,0.004902802957104768,0.022563912955092746,0.0020355700833153065,0.01498409014061508,-0.01770339290641232,0.01747739106058077,0.05031530154832353,0.05031530154832353,300,909,300,909,300,909,True,True
2403,0.006976597870192336,0.003265622369099219,0.0002946032991340399,-0.00878674389787193,-0.017519874333927987,0.021599557339396114,0.0687207246669459,0.0687207246669459,300,919,300,919,300,919,True,True
2404,0.005230316435728355,-0.03766499783137078,-0.0033978921531147665,-0.018322803395562914,-0.007384299191130594,0.04178737787004039,0.04260313447105091,0.04260313447105091,300,909,300,909,300,909,True,True
2405,0.009318045214229187,0.023910349387506358,0.0021570368575561786,-0.005155335069275679,-0.034392706207079016,0.017215649702045255,0.08795106412890163,0.08795106412890163,300,916,300,916,300,916,True,True
2406,0.002195799357252781,0.009390969894297996,0.0008471924797880933,0.0034461822094726813,0.0013128694594897183,0.0052179264858018826,0.03151762409947878,0.03151762409947878,300,928,300,928,300,928,True,True
2407,0.003583396800593164,0.08693764383656344,0.00784295114326293,0.010483022933840402,-0.0223811481982068,-0.05328736383738786,0.05308252294389604,0.05328736383738786,300,928,300,928,300,928,True,True
2408,0.002232745376971934,0.015387644502879994,0.0013881736233025191,-0.008554422974384579,-0.005860712341224428,-0.012191969597353136,0.026985334166511166,0.026985334166511166,300,926,300,926,300,926,True,True
2409,0.004024488289900319,-0.07569570729901898,-0.006828776441388368,-0.04509779859813534,-0.005072136558567308,0.044624483340314214,0.016343533607368954,0.04509779859813534,300,920,300,920,300,920,True,True
2410,0.0037452392140551183,-0.039209704374684407,-0.0035372455725916365,-0.033442084662056004,-0.007973134237794,0.020979554481879603,0.023373856659304693,0.033442084662056004,300,916,300,916,300,916,True,True
2411,-0.0033409915714059935,-0.019531775512405147,-0.0017620302819909984,-0.007224842195682868,0.03015377960669241,-0.005029584240038076,-0.017724044704323205,0.03015377960669241,300,930,300,930,300,930,True,True
2412,-0.00287399577948122,-0.03197519025707152,-0.002884594565895954,-0.015950016083934315,0.022782732730384225,6.146202183643368e-05,-0.023946465211849954,0.023946465211849954,300,936,300,936,300,936,True,True
2413,-0.008136955329803186,-0.08688931183780824,-0.007838590943375228,-0.057791890352973496,0.037880179978813544,-0.01585568530208903,-0.09310336183602885,0.09310336183602885,300,923,300,923,300,923,True,True
