cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_px,length_std_px,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,mean_lateral_span_score,hough_peak_fraction
a30.00_x400_lp800,11,22,1.0276982750066437,0.5893849247379972,30.0,0.04810456929208415,820.1688287851745,5.796466764094903,,,400.00000019675673,5.813871076411892e-06,0.39872727272727276,0.6319348583963055,0.8867045454545455,0.0
a12.25_x400_lp2300,8,16,0.9665757664224129,0.6488717758930675,12.2,0.0484122918275934,2306.8018642344377,10.622109072822262,,,400.0000048709527,1.9715318680878456e-05,0.5000119475799704,0.789520045683135,0.9937499999999999,0.0
a18.00_x400_lp1400,9,15,0.96506155342743,0.6081506099767895,18.1,0.09428090415820768,1423.3711192157048,9.627507729562504,,,400.00000563974703,8.505083622357456e-06,0.42204964445200255,0.73593600319562,0.9980555555555556,0.0
a12.00_x400_lp2350,8,16,0.9642416135255076,0.6466122888106992,12.1,0.04330127018922178,2335.285214715129,12.03719905125708,,,400.0000279973174,1.3754710893360811e-05,0.49496274488444714,0.7715662408390497,0.9946875,0.0
a11.50_x400_lp2500,8,10,0.9615955993388329,0.6433136739165226,11.5,0.03307189138830727,2496.6635736015605,8.453093999389212,,,399.9999979458294,2.2890848925813936e-05,0.4843117579522762,0.688186187050852,0.99734375,0.0
a11.75_x400_lp2400,8,8,0.9598904541390672,0.6401624983609329,11.8,0.0,2412.7016383225687,2.1763537749260315,,,400.0000365085425,1.2013924706893653e-05,0.4807953358858336,0.7715662408390497,0.99625,0.0
a11.50_x400_lp2450,8,8,0.9598298642317085,0.6401148220597241,11.6,0.0,2467.646543371319,2.279662624125842,,,400.00001587577844,1.3807595616058888e-05,0.47960478276743335,0.6881861870508521,0.9959374999999999,0.0
a12.50_x400_lp2250,8,16,0.957980933488762,0.6400234809612002,12.5,0.04330127018922178,2239.8141537548954,9.412176549230711,,,400.0000070115774,1.605121228687386e-05,0.4869159181523324,0.819746126119836,0.9934375,0.0
a11.75_x400_lp2450,8,8,0.9564636724868585,0.6367420618593523,11.7,0.0,2439.8610766082343,2.2271149799507635,,,400.0000027543447,1.4038934172767725e-05,0.4746132734530938,0.6881861870508521,0.99609375,0.0
a12.50_x400_lp2200,8,8,0.9561735132256356,0.6364017674873907,12.6,0.0,2215.642675273769,1.826034094041289,,,400.00000792295043,1.310751093596903e-05,0.4905221797884841,0.819746126119836,0.9934375,0.0
a25.25_x400_lp1000,8,16,0.9554408632240413,0.6354851925089694,25.2,0.0,984.5185828653849,0.3546342794246077,,,400.00000159959745,8.562296283674184e-06,0.435983733693923,0.9204936835465176,0.99890625,0.0
a15.50_x400_lp1700,8,19,0.9540747460556883,0.6355424519159023,15.6,0.04330127018922178,1699.2725151025852,4.813443651436639,,,400.0000060168941,1.0004508614758631e-05,0.4430251659666712,0.883856949409543,0.996875,0.0
a25.50_x400_lp1000,8,8,0.9527213066360146,0.6327649246095681,25.4,0.0,976.2208360849274,0.3489437884285792,,,400.00000606970667,7.759089617220635e-06,0.4337748344370861,0.8373992221228816,0.99953125,0.0
a22.00_x400_lp1150,8,24,0.9526234212242211,0.6345905613450206,22.0,0.07071067811865576,1141.5821846840831,4.4234124674104285,,,400.0000030640456,6.553158037154199e-06,0.44809867535467307,0.8895466110643706,0.9984375000000001,0.125
a12.75_x400_lp2200,8,8,0.9525072341575592,0.6327307677046355,12.7,0.0,2193.2798326245775,1.7882683766103835,,,399.9999965427738,1.0407741026223131e-05,0.48727430855039966,0.819746126119836,0.994375,0.0
a22.25_x400_lp1150,8,8,0.9524089453002739,0.6324669273944261,22.2,0.0,1130.2039585915063,0.4638567532181957,,,399.99999300082857,6.249155127312977e-06,0.4451309587610449,0.8895466110643706,0.99828125,0.0
a24.00_x400_lp1050,8,24,0.952381671813081,0.6343844571722637,24.0,0.07806247497998109,1037.4192247951369,3.532286876665278,,,400.0000004310507,3.838360650559824e-06,0.4382802023866563,0.9723397133376095,0.99875,0.0
a12.00_x400_lp2400,8,8,0.9510492678278983,0.6313151813400836,11.9,0.0,2386.147421298812,2.127308097481495,,,400.00000207308005,1.0229549429603791e-05,0.4620222038223694,0.7715662408390497,0.9953125,0.0
a24.25_x400_lp1050,8,8,0.9509685550765864,0.6310167664525413,24.2,0.0,1028.411211879709,0.38569100763900294,,,400.00000161037894,7.687886064023109e-06,0.43699806683236675,0.9723397133376095,0.99875,0.0
