frame_idx,time_s,theta_deg,theta_sigma_deg,PEN_deg,FL_mm,FL_sigma_mm,combined_confidence,R_scale,median_zncc,valid_fraction,out_of_plane_score,median_dx_px,median_dy_px,epsilon_f_median,epsilon_perp_median,gamma_fperp_median,epsilon_f_sigma_median,strain_rate_f_median_s,fit_residual_median_px
99,2.9693170570768723,26.16642753131285,0.3473237835872266,26.787533646515357,52.77552613411905,0.3473237835872266,0.6950178742408752,1.9301409703255459,0.8924340009689331,0.9907407164573669,0.30498212575912476,2.0,0.0,-0.006992179900407791,0.007495671510696411,0.012939712032675743,0.0021120307501405478,-0.23312627005949618,0.47487419843673706
100,2.999310158663507,26.249006254790203,0.30509126961968513,26.934193639792653,52.398425499602865,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9286829233169556,0.9861111044883728,0.22119921445846558,1.0,0.0,-0.005010484252125025,0.004328637849539518,0.00804686639457941,0.0016542187659069896,-0.16705455545010045,0.4057099223136902
101,3.0293032602501424,26.331297799778866,0.25,27.02772644637875,52.10201622753193,0.25,1.0,1.0,0.948664128780365,0.9861111044883728,0.0,0.0,0.0,-0.0019857841543853283,0.0023750034160912037,0.004020434804260731,0.0007252998766489327,-0.06620802949136123,0.24426361918449402
102,3.0592963618367772,26.422187194322873,0.2565415453790725,27.13902030127457,51.79007126995017,0.2565415453790725,0.9271872043609619,1.0530170320877232,0.9406348466873169,0.9861111044883728,0.0728127732872963,0.0,0.0,-0.003552696667611599,0.0022758448030799627,0.0063705421052873135,0.0008693612762726843,-0.11845045959483833,0.2730873227119446
103,3.0892894634234125,26.47349645349138,0.25,27.192278562811083,51.574418247527504,0.25,1.0,1.0,0.94490647315979,0.9907407164573669,0.0,0.0,0.0,-0.0018737235805019736,0.0013200147077441216,0.0035897991620004177,0.0005381605587899685,-0.0624718178975163,0.18793676793575287
104,3.1192825650100477,26.511934849479815,0.25,27.203924717630116,51.413021266112516,0.25,1.0,1.0,0.9626880884170532,0.9907407164573669,0.0,0.0,0.0,-0.0012888277415186167,0.0011969179613515735,0.0022166080307215452,0.00043778843246400356,-0.0429708057299722,0.1425611674785614
105,3.1492756665966826,26.510191787073722,0.25,27.25528265637533,51.26577527907929,0.25,1.0,1.0,0.961344301700592,0.9907407164573669,0.0,0.0,0.0,-0.0012837323592975736,0.0017650288064032793,0.0030077961273491383,0.0006196495960466564,-0.0428009205913404,0.2058277279138565
106,3.179268768183318,26.59318912948683,0.30509126961968513,27.366637229554186,51.037517508818226,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9505023956298828,0.9907407164573669,0.22119921445846558,1.0,0.0,-0.0030913373921066523,0.004175622947514057,0.00603107875213027,0.00114093825686723,-0.1030682799902279,0.29309725761413574
107,3.2092618697699526,26.7847268327003,0.30509126961968513,27.57028519649407,50.62191293155742,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9165935516357422,0.9907407164573669,0.22119921445846558,1.0,0.0,-0.005144130438566208,0.005242036655545235,0.007629008963704109,0.0016854945570230484,-0.17151045295223594,0.4041922390460968
108,3.239254971356588,26.902279212222368,0.30509126961968513,27.71035043399965,50.3531858168741,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9449096322059631,0.9814814925193787,0.22119921445846558,1.0,0.0,-0.004417480435222387,0.004780001472681761,0.006760173011571169,0.0014954613288864493,-0.14728321519074963,0.36851468682289124
109,3.269248072943223,27.130538501158753,0.30509126961968513,27.95283624688807,49.95759553571685,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9163186550140381,0.9907407164573669,0.22119921445846558,1.0,0.0,-0.005310713313519955,0.006261939648538828,0.009043700993061066,0.0018944453913718462,-0.17706449258606882,0.4391936659812927
110,3.299241174529858,27.314688940833577,0.30509126961968513,28.186957002429807,49.602790568818975,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9214473366737366,0.9861111044883728,0.22119921445846558,1.0,0.0,-0.007180285640060902,0.006502347998321056,0.008946534246206284,0.002033524913713336,-0.23939790352527052,0.477699875831604
111,3.3292342761164933,27.5481785885533,0.30509126961968513,28.44666471046625,49.22102511873022,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9406064748764038,0.9814814925193787,0.22119921445846558,1.0,0.0,-0.005526015534996986,0.005915268789976835,0.008029701188206673,0.0014827590202912688,-0.18424288395233454,0.37729784846305847
112,3.359227377703128,27.750200173678223,0.30509126961968513,28.673302459342153,48.89769022911371,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9434398412704468,0.9768518805503845,0.22119921445846558,1.0,0.0,-0.005687097553163767,0.006133107002824545,0.008083034306764603,0.0013167689321562648,-0.18961351952003316,0.32957175374031067
113,3.3892204792897633,27.899209834954235,0.30509126961968513,28.832211040324665,48.66555191725258,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9514721632003784,0.9722222089767456,0.22119921445846558,1.0,0.0,-0.004332397133111954,0.004756634589284658,0.006840672343969345,0.0012277389178052545,-0.14444645281508564,0.32164740562438965
114,3.419213580876398,28.036230520131227,0.30509126961968513,28.953330272039608,48.47530865549849,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9576015472412109,0.9722222089767456,0.22119921445846558,0.0,0.0,-0.0033672417048364878,0.003670793492347002,0.004501732066273689,0.0009523966000415385,-0.11226720568095334,0.2813568711280823
115,3.4492066824630334,28.237203609231784,0.30509126961968513,29.161611339693593,48.15134584326394,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9412088394165039,0.9722222089767456,0.22119921445846558,1.0,0.0,-0.005356019828468561,0.004782605916261673,0.006182857323437929,0.0014913836494088173,-0.1785750571009703,0.36088016629219055
116,3.4791997840496687,28.419197026022346,0.30509126961968513,29.531452903735584,47.63393265709966,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9407519698143005,0.9768518805503845,0.22119921445846558,1.0,0.0,-0.006164109334349632,0.004757381975650787,0.0062087420374155045,0.0018335194326937199,-0.2055175693165511,0.4453788697719574
117,3.5091928856363035,28.52376638934797,0.25,29.5475346735505,47.53352525214073,0.25,1.0,1.0,0.9541826248168945,0.9768518805503845,0.0,0.0,0.0,-0.002037846250459552,0.0020238382276147604,0.0037780646234750748,0.0007245980086736381,-0.06794383183657192,0.23386433720588684
118,3.5391859872229388,28.565227393283493,0.25,29.53307523276939,47.43047463530456,0.25,1.0,1.0,0.9677169919013977,0.9768518805503845,0.0,0.0,0.0,-0.0010286897886544466,0.0010473213624209166,0.0013563847169280052,0.00041819221223704517,-0.034297546243527904,0.1316097378730774
119,3.5691790888095736,28.571158581801626,0.25,29.561682140568337,47.43710213614274,0.25,1.0,1.0,0.9538657069206238,0.9814814925193787,0.0,0.0,0.0,-0.0005946914898231626,-8.441953104920685e-05,-0.0005196895217522979,0.0006639652419835329,-0.019827608962194064,0.20013506710529327
120,3.599172190396209,28.57182224487741,0.2506262333016258,29.522881080167565,47.59584679142683,0.2506262333016258,0.9776032567024231,1.0050161411033756,0.9479749798774719,0.9814814925193787,0.022396733984351158,0.0,0.0,0.001705253031104803,-0.00010114774340763688,-0.004211943130940199,0.0008263616473414004,0.05685484131006524,0.2347763329744339
121,3.6291652919828437,28.525977398715156,0.25,29.509764705945173,47.68996252795377,0.25,1.0,1.0,0.9685239195823669,0.9768518805503845,0.0,0.0,0.0,0.0007507291156798601,-0.0010672088246792555,-0.0015008035115897655,0.00024545370251871645,0.025030059445882217,0.06845828145742416
122,3.659158393569479,28.510270113741342,0.25,29.436515648334023,47.80603019768753,0.25,1.0,1.0,0.9757684469223022,0.9814814925193787,0.0,0.0,0.0,0.0,-0.00064518628641963,-0.0008925088914111257,0.00014800966891925782,0.0,0.044124484062194824
123,3.689151495156114,28.496660457790654,0.25,29.4388416800615,47.820561239094246,0.25,1.0,1.0,0.9828283786773682,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,3.719144596742749,28.506406005940903,0.25,29.439977640913696,47.83861781812828,0.25,1.0,1.0,0.9894388914108276,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,3.7491376983293843,28.5255148160459,0.25,29.419700847597653,47.85802618926371,0.25,1.0,1.0,0.9932572841644287,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,3.779130799916019,28.501890041957893,0.25,29.40567831133248,47.90547148018151,0.25,1.0,1.0,0.9945542812347412,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,3.8091239015026543,28.5044415838299,0.25,29.40054906658287,47.901598907522605,0.25,1.0,1.0,0.9961703419685364,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,3.839117003089289,28.512613006975414,0.25,29.402574384666167,47.88420073742241,0.25,1.0,1.0,0.9957925081253052,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,3.8691101046759244,28.54365542796711,0.25,29.43511927146929,47.84482928810531,0.25,1.0,1.0,0.9877794981002808,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,3.8991032062625597,28.564065220687837,0.25,29.463849797299957,47.801113969128785,0.25,1.0,1.0,0.9896612763404846,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.00010839510650839657,0.0,0.0373397022485733
131,3.9290963078491945,28.58055992260816,0.25,29.500642103516924,47.75985287139585,0.25,1.0,1.0,0.9812498688697815,0.9768518805503845,0.0,0.0,0.0,-0.0004895952297374606,0.0003944057389162481,9.199995110975578e-05,0.00026818577316589653,-0.016323594554676676,0.0820612907409668
132,3.9590894094358298,28.605893196995567,0.25067337905913045,29.52686431022704,47.72171036099331,0.25067337905913045,0.9767743945121765,1.0053942875027602,0.9340955018997192,0.9722222089767456,0.023225584998726845,0.0,0.0,-0.0008126480388455093,0.0011388855054974556,0.001464979606680572,0.0006879413267597556,-0.027094498263148126,0.2032250016927719
133,3.9890825110224646,28.61870212298342,0.25,29.559423036138867,47.67762375520089,0.25,1.0,1.0,0.9882408976554871,0.9675925970077515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,4.019075612609099,28.62969595771466,0.25,29.596082095178303,47.61901680693412,0.25,1.0,1.0,0.9882164001464844,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,5.012064866605215e-05,0.0,0.015872513875365257
135,4.049068714195735,28.68210773099196,0.25,29.65397819918678,47.55235596218212,0.25,1.0,1.0,0.9750313758850098,0.9722222089767456,0.0,0.0,0.0,-0.001142614521086216,0.0014377640327438712,0.0017623096937313676,0.0004864798975177109,-0.03809591074753553,0.14200834929943085
136,4.07906181578237,28.756819880830193,0.25,29.72479166717784,47.49218285710478,0.25,1.0,1.0,0.9753531217575073,0.9722222089767456,0.0,0.0,0.0,-0.0011430511949583888,0.0012109422823414207,0.0013931452995166183,0.0004774251428898424,-0.03811046989110764,0.1481926441192627
137,4.109054917369005,28.7696810619278,0.25,29.710829938447404,47.53835464152685,0.25,1.0,1.0,0.9752589464187622,0.9675925970077515,0.0,0.0,0.0,0.0,0.0,0.0,0.00013573277101386338,0.0,0.04444674029946327
138,4.1390480189556405,28.7660811121539,0.25,29.70091525669983,47.57226893899834,0.25,1.0,1.0,0.9914803504943848,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,4.169041120542275,28.76534558427531,0.25,29.711287191953886,47.55892318638439,0.25,1.0,1.0,0.9953536987304688,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,4.19903422212891,28.752650258232222,0.25,29.716125650985873,47.549218994754554,0.25,1.0,1.0,0.995475172996521,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,4.229027323715545,28.765072678964714,0.25,29.735341201251657,47.516014084220224,0.25,1.0,1.0,0.9941691160202026,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,4.259020425302181,28.791252177412986,0.25,29.762155945226652,47.502187339117505,0.25,1.0,1.0,0.9947218298912048,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,4.289013526888816,28.813195275288393,0.25,29.78187732076657,47.50406986196237,0.25,1.0,1.0,0.9875732064247131,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,4.31900662847545,28.837985225714334,0.25,29.802681965372614,47.49542504095582,0.25,1.0,1.0,0.9887495636940002,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,4.3489997300620855,28.83280092343449,0.25,29.805520625788432,47.51882843729107,0.25,1.0,1.0,0.9897162914276123,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,4.378992831648721,28.84867777090068,0.25,29.810153658355716,47.531339861430624,0.25,1.0,1.0,0.9925991296768188,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,4.408985933235356,28.839360443260006,0.25,29.787217549201188,47.568598372363184,0.25,1.0,1.0,0.9946582913398743,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,4.43897903482199,28.830571771224868,0.25,29.778448248073772,47.58712776741557,0.25,1.0,1.0,0.9959959983825684,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,4.468972136408626,28.84440545669449,0.25,29.794200577832868,47.57771092641353,0.25,1.0,1.0,0.9980505108833313,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,4.498965237995261,28.859105740630298,0.25,29.8006479018577,47.56776484557888,0.25,1.0,1.0,0.9979529976844788,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,4.528958339581896,28.86224931043057,0.25,29.79843373672378,47.56642528914153,0.25,1.0,1.0,0.9950472116470337,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,4.5589514411685315,28.86876545485603,0.25,29.80046853303753,47.5557589989331,0.25,1.0,1.0,0.9965046644210815,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,4.588944542755166,28.871558364909248,0.25,29.79757090524697,47.581487503913536,0.25,1.0,1.0,0.9938907623291016,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,4.618937644341801,28.86118496570637,0.25,29.78699248683563,47.60091778129308,0.25,1.0,1.0,0.9935668706893921,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,4.648930745928436,28.836961901593355,0.25,29.760593973709206,47.61241259818354,0.25,1.0,1.0,0.9882990121841431,0.9861111044883728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,4.678923847515072,28.804556754817497,0.25,29.697948908490446,47.64441810813435,0.25,1.0,1.0,0.9857964515686035,0.9814814925193787,0.0,0.0,0.0,0.0,-0.000273968034889549,-0.00019504058582242578,0.00012081123713869601,0.0,0.038788165897130966
157,4.708916949101707,28.730274824863415,0.25,29.619290942115498,47.75130135127195,0.25,1.0,1.0,0.9585784673690796,0.9814814925193787,0.0,0.0,0.0,0.0016885126242414117,-0.0023942154366523027,-0.0030759619548916817,0.0007281596772372723,0.05629669940483291,0.21895116567611694
158,4.738910050688341,28.620141095761994,0.25,29.532991593484297,47.89568124992523,0.25,1.0,1.0,0.956558346748352,0.9814814925193787,0.0,0.0,0.0,0.0032953303307294846,-0.0031879304442554712,-0.0039648679085075855,0.0008824497344903648,0.10986960855685175,0.2781943082809448
159,4.7689031522749765,28.51215589190093,0.30509126961968513,29.41519275418227,48.067210669553674,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9058371186256409,0.9768518805503845,0.22119921445846558,-1.0,0.0,0.0036672374699264765,-0.005559694021940231,-0.006132395472377539,0.001529561821371317,0.12226936448481866,0.3600587248802185
160,4.798896253861612,28.40603671197877,0.30509126961968513,29.28932996346836,48.198918414848556,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9193320274353027,0.9768518805503845,0.22119921445846558,-1.0,0.0,0.003638358088210225,-0.005408877972513437,-0.006183162331581116,0.0014338481705635786,0.12130649701901712,0.350519597530365
161,4.828889355448247,28.3448058102843,0.30509126961968513,29.24083136827616,48.26083328701029,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9204204082489014,0.9768518805503845,0.22119921445846558,-1.0,0.0,0.0029560078401118517,-0.0037741106934845448,-0.004729932639747858,0.0014729814138263464,0.09855625739716925,0.35539838671684265
162,4.858882457034881,28.221745963879357,0.30509126961968513,29.117984754353955,48.49601554052325,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9139270782470703,0.9768518805503845,0.22119921445846558,-1.0,0.0,0.004611833021044731,-0.0043743387795984745,-0.004378911107778549,0.0014265351928770542,0.1537631247546524,0.36119571328163147
163,4.888875558621517,28.114884178626625,0.30509126961968513,28.995737350463884,48.69113045176257,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9075493812561035,0.9722222089767456,0.22119921445846558,-1.0,0.0,0.0036807721480727196,-0.004023467190563679,-0.003271243069320917,0.001385861774906516,0.12272062418889254,0.3514537513256073
164,4.918868660208152,28.01136903820077,0.30509126961968513,28.863544474179463,48.85888980870796,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9244839549064636,0.9814814925193787,0.22119921445846558,-1.0,0.0,0.0032807609532028437,-0.003912537824362516,-0.005049888510257006,0.0014278000453487039,0.10938385094073601,0.35388803482055664
165,4.948861761794787,27.89481071393226,0.30509126961968513,28.74170125926932,49.07729719670203,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9167811870574951,0.9814814925193787,0.22119921445846558,-1.0,0.0,0.004720523953437805,-0.005170221906155348,-0.006963332649320364,0.0015600627521052957,0.15738698913156987,0.3656626045703888
166,4.9788548633814225,27.80404782516294,0.30509126961968513,28.667650962551477,49.22301645985176,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9274553656578064,0.9768518805503845,0.22119921445846558,-1.0,0.0,0.0031950895208865404,-0.002858887892216444,-0.00374278100207448,0.0013452057028189301,0.10652747971587814,0.3135860860347748
167,5.008847964968057,27.758872541954503,0.25,28.626800389179436,49.285972420567965,0.25,1.0,1.0,0.9655598998069763,0.9814814925193787,0.0,0.0,0.0,0.0011458467924967408,-0.0012743865372613072,-0.0014150062343105674,0.0005995916435495019,0.03820367790863384,0.17197193205356598
168,5.038841066554692,27.72955036422246,0.25,28.587021011927504,49.309250218558574,0.25,1.0,1.0,0.9697321057319641,0.9814814925193787,0.0,0.0,0.0,0.0011346976971253753,-0.0011479937238618731,-0.0014006627025082707,0.0004893856821581721,0.037831955919857135,0.15453296899795532
169,5.068834168141327,27.618828739243753,0.30509126961968513,28.503945674698514,49.33423499651107,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9170407056808472,0.9861111044883728,0.22119921445846558,-1.0,0.0,0.002119716489687562,-0.0036769325379282236,0.0018498015124350786,0.0012337752850726247,0.070673467482673,0.29009294509887695
170,5.098827269727963,27.499082642031567,0.30509126961968513,28.36740831729705,49.37150004609056,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.8993638157844543,0.9814814925193787,0.22119921445846558,-1.0,0.0,0.0017430474981665611,-0.004450307227671146,0.0003557494783308357,0.0016147177666425705,0.05811494663637132,0.37801048159599304
