matlab_row,python_frame,time_s,python_time_s,matlab_FL_mm,matlab_ANG_deg,matlab_PEN_deg,python_normal_FL_mm,python_normal_ANG_deg,python_normal_PEN_deg,python_adaptive_FL_mm,python_adaptive_ANG_deg,python_adaptive_PEN_deg,combined_confidence,r_scale,r_scale_theta,r_scale_length,delta_normal_FL_mm,delta_normal_ANG_deg,delta_normal_PEN_deg,delta_adaptive_FL_mm,delta_adaptive_ANG_deg,delta_adaptive_PEN_deg,delta_adaptive_minus_normal_FL_mm,delta_adaptive_minus_normal_ANG_deg,delta_adaptive_minus_normal_PEN_deg
2163,2164,64.90505032753458,64.9050718334783,67.19785117677768,20.070358631231315,22.155441499807672,67.37018381217703,19.9627201171605,22.052533635476436,67.17778139425924,20.025789885453918,22.115603403769853,0.9735588895123382,0.5838405556173032,0.6376906308810392,0.5000108583104085,0.17233263539935706,-0.10763851407081404,-0.102907864331236,-0.0200697825184335,-0.04456874577739711,-0.03983809603781907,-0.19240241791779056,0.06306976829341693,0.06306976829341693
2164,2165,64.93504341918316,64.93506493506493,67.19667626733929,20.06838768255593,22.154127969424998,67.36354764665012,19.960510305717833,22.05249931337346,67.17121498270319,20.02358007401122,22.115569081666848,0.9739910003536018,0.5817937433599231,0.6344041134292421,0.500001850716589,0.16687137931083385,-0.10787737683809695,-0.10162865605153826,-0.025461284636094206,-0.044807608544708444,-0.03855888775814975,-0.19233266394692805,0.0630697682933885,0.0630697682933885
2165,2166,64.96503651083174,64.96505803665157,67.19154870204603,20.066017484681797,22.153709722194836,67.36210351858222,19.958850139180896,22.050662200902764,67.16980577026439,20.021919907474285,22.113731969196152,0.9723879120557338,0.589471245545222,0.6672563461252409,0.5016945116574603,0.17055481653618187,-0.10716734550090123,-0.10304752129207273,-0.021742931781645325,-0.04409757720751273,-0.039977752998684224,-0.1922977483178272,0.0630697682933885,0.0630697682933885
2166,2167,64.99502960248033,64.9950511382382,67.1875311205298,20.06519868429798,22.152898211744166,67.34153477439668,19.9593910291334,22.054557445001194,67.14938198376028,20.02246079742676,22.117627213294554,0.9702658590331773,0.5999810527708074,0.7066898201826006,0.5048791133537529,0.15400365386688009,-0.10580765516457902,-0.09834076674297165,-0.03814913676951903,-0.04273788687121893,-0.03527099844961157,-0.19215279063639912,0.06306976829336008,0.06306976829336008
2167,2168,65.02502269412891,65.02504423982484,67.1740807066586,20.06382552536825,22.154698928492596,67.28757172256066,19.963668706617995,22.071727605833388,67.09577018075332,20.026738474911383,22.134797374126777,0.9730984416524995,0.5860400727704818,0.639643930724382,0.5009776974924964,0.11349101590205635,-0.10015681875025706,-0.08297132265920837,-0.07831052590528031,-0.03708705045686855,-0.019901554365819862,-0.19180154180733666,0.0630697682933885,0.0630697682933885
2168,2169,65.0550157857775,65.05503734141148,67.13360747648584,20.06342826089477,22.167745486493715,66.32777853592269,20.236032396998638,22.390347373570876,66.15144428020795,20.295622444551043,22.44993742112328,0.7894219377261795,2.3843184431481133,2.1347950455156433,0.6103748279594522,-0.8058289405631456,0.1726041361038675,0.2226018870771611,-0.982163196277881,0.2321941836562722,0.2821919346295658,-0.17633425571473538,0.05959004755240471,0.05959004755240471
2169,2170,65.08500887742608,65.0850304429981,66.11403321821153,20.357184674897123,22.505681827792685,64.82057653741957,20.74269720762294,22.87456297573422,64.6931094200007,20.787853518489527,22.91971928660081,0.8002331373802546,2.2410842418350114,2.105670773174395,0.6948981757123892,-1.2934566807919623,0.38551253272581576,0.36888114794153637,-1.4209237982108363,0.43066884359240376,0.41403745880812437,-0.12746711741887395,0.045156310866588,0.045156310866588
2170,2171,65.11500196907465,65.11502354458474,64.65484664228465,20.847502202472324,22.97736617872179,63.917158857119,21.103984095618983,23.219796536655025,63.81034033779475,21.142892934946644,23.258705375982686,0.8278593447470658,1.8927070980645377,1.8708286416522972,0.5931219294251114,-0.7376877851656545,0.2564818931466597,0.24243035793323386,-0.8445063044899044,0.29539073247432057,0.28133919726089474,-0.1068185193242499,0.03890883932766087,0.03890883932766087
2171,2172,65.14499506072325,65.14501664617138,63.792415130831394,21.19643185038013,23.299287843279064,63.29238044202764,21.373948856595206,23.48243021668145,63.19612409739245,21.409719978058774,23.51820133814502,0.8471394190728394,1.6654076644664813,1.763366659322772,0.5512129941934715,-0.5000346888037512,0.17751700621507638,0.18314237340238648,-0.5962910334389449,0.2132881276786449,0.21891349486595502,-0.09625634463519361,0.035771121463568534,0.035771121463568534
2172,2173,65.17498815237182,65.17500974775801,63.18219804790658,21.438983868470874,23.55947579078564,62.76885046337217,21.492097256724946,23.62260789947848,62.67568725575808,21.527349937671573,23.65786058042511,0.8921132224040079,1.1910141551035387,1.1993360343850803,0.5427974531540969,-0.41334758453441367,0.05311338825407219,0.06313210869284092,-0.5065107921485037,0.08836606920069912,0.09838478963946784,-0.09316320761409003,0.035252680946626924,0.035252680946626924
2173,2174,65.20498124402042,65.20500284934465,62.628924767216404,21.582567797904755,23.695605952185765,62.56829310529603,21.544362146868423,23.615284049276596,62.47599586954623,21.579518403541726,23.6504403059499,0.921952636497337,0.9251791571242483,1.0067323107381596,0.5097352773293927,-0.06063166192037528,-0.038205651036332,-0.0803219029091693,-0.15292889767017215,-0.0030493943630283127,-0.04516564623586561,-0.09229723574979687,0.03515625667330369,0.03515625667330369
2174,2175,65.234974335669,65.23499595093128,62.3718019463756,21.639061916150336,23.715803457156646,62.63980320474117,21.528299958381268,23.51788251892671,62.54726216484311,21.56344749282357,23.553030053369014,0.9693769932570222,0.6044976096816371,0.6927326800043289,0.5016777367170739,0.2680012583655724,-0.11076195776906772,-0.1979209382299345,0.17546021846751358,-0.07561442332676549,-0.16277340378763228,-0.09254103989805884,0.03514753444230223,0.03514753444230223
2175,2176,65.26496742731757,65.26498905251792,62.38181755036577,21.63148508785703,23.660420752770875,62.841960172339945,21.484029226514423,23.455131255185933,62.74887652530927,21.519109173498975,23.490211202170485,0.971587705875459,0.5933886428444961,0.6510021229755539,0.5015169261643827,0.4601426219741782,-0.1474558613426069,-0.20528949758494264,0.3670589749435038,-0.11237591435805427,-0.17020955060039,-0.0930836470306744,0.035079946984552635,0.035079946984552635
2176,2177,65.29496051896616,65.29498215410456,62.5020363607468,21.605879250085756,23.62903707802524,62.78813047115072,21.535620616317885,23.478569675968174,62.69548740306351,21.570599079610673,23.513548139260962,0.9722957856785229,0.5899193934663792,0.645265407500452,0.5016135176045782,0.28609411040392274,-0.070258633767871,-0.15046740205706755,0.19345104231670973,-0.03528017047508314,-0.11548893876427968,-0.09264306808721301,0.034978463292787865,0.034978463292787865
2177,2178,65.32495361061474,65.32497525569119,62.39821112212317,21.67311016685313,23.656487382997387,62.45558522081722,21.692397564522906,23.587989672157704,62.36675178391867,21.726329638125577,23.621921745760375,0.9677320387224422,0.6130295248734997,0.6949068640784085,0.5178948785887798,0.05737409869404786,0.01928739766977472,-0.06849771083968292,-0.03145933820449898,0.05321947127244542,-0.034565637237012226,-0.08883343689854684,0.0339320736026707,0.0339320736026707
2178,2179,65.35494670226333,65.35496835727783,62.050027156496014,21.836174274814226,23.77299417666563,61.874541777358665,21.903331013574444,23.771730910561047,61.79268947179687,21.935279280863085,23.803679177849688,0.8725169042749347,1.3875922733960924,1.3749813868451048,0.544432282781653,-0.17548537913734918,0.0671567387602181,-0.0012632661045834936,-0.2573376846991451,0.09910500604885897,0.03068500118405737,-0.0818523055617959,0.031948267288640864,0.031948267288640864
2179,2180,65.38493979391191,65.38496145886445,61.65124302728796,21.9910039643216,23.90023806122675,60.9921574553929,22.175468068664543,24.04798267860002,60.92135349449919,22.204006135127173,24.076520745062652,0.8270876920334398,1.9020821903299332,1.8850330684662093,0.5802143212791371,-0.6590855718950621,0.18446410434294336,0.14774461737327016,-0.7298895327887678,0.2130021708055736,0.1762826838359004,-0.07080396089370566,0.02853806646263024,0.02853806646263024
2180,2181,65.41493288556049,65.4149545604511,60.95919296778473,22.21732188118104,24.13722489501551,60.11331498741283,22.4811566398333,24.37146521158283,60.05493512048813,22.505414977762115,24.395723549511644,0.8281888362356338,1.8887103767956268,1.8244145569872363,0.5756154783092403,-0.8458779803719025,0.263834758652262,0.2342403165673197,-0.9042578472965985,0.2880930965810755,0.2584986544961332,-0.05837986692469599,0.02425833792881349,0.02425833792881349
2181,2182,65.44492597720908,65.44494766203773,60.217074985658705,22.47588134602164,24.40931715973939,59.292003865577456,22.77494425823238,24.67557017160479,59.244218707498554,22.79536959675812,24.69599551013053,0.8317378823290296,1.845904164845364,1.9075028425056133,0.5881659352965436,-0.9250711200812489,0.29906291221074,0.2662530118653983,-0.9728562781601511,0.31948825073648024,0.28667835039113854,-0.04778515807890216,0.020425338525740244,0.020425338525740244
2182,2183,65.47491906885766,65.47494076362436,59.539630559764056,22.70483937612699,24.649961363633082,58.62164665997103,23.03997658286795,24.953710446088422,58.58196916933686,23.057262031132694,24.970995894353166,0.8446034352553262,1.6945290948044298,1.6491128011814196,0.5783233281998478,-0.917983899793029,0.3351372067409599,0.30374908245534016,-0.957661390427198,0.3524226550057037,0.3210345307200839,-0.03967749063416903,0.017285448264743764,0.017285448264743764
2183,2184,65.50491216050625,65.504933865211,59.099430035845224,22.871902266662275,24.825071592099615,58.044034927041224,23.26287556546609,25.203719702649266,58.009966173232996,23.278010743702453,25.21885488088563,0.8600556007325973,1.5208640132521938,1.5593973179469434,0.5668848343918519,-1.0553951088039994,0.3909732988038144,0.3786481105496513,-1.0894638626122273,0.4061084770401777,0.39378328878601465,-0.034068753808227825,0.015135178236363345,0.015135178236363345
2184,2185,65.53490525215483,65.53492696679764,58.67104187395257,23.024269335006654,25.011318676822494,57.45341649945993,23.486988680870297,25.471549789645195,57.42460860641654,23.499965266721375,25.484526375496273,0.8359799207439115,1.7953291455746332,1.8607800966074053,0.5636090503741129,-1.2176253744926413,0.4627193458636434,0.4602311128227008,-1.2464332675360268,0.47569593171472135,0.47320769867377876,-0.02880789304338549,0.01297658585107797,0.01297658585107797
2185,2186,65.5648983438034,65.56492006838427,58.11364359351179,23.225724196486745,25.256048367129637,56.98037103637349,23.70671989066264,25.691523574041582,56.956216517064426,23.71771183695239,25.702515520331332,0.8650524524338524,1.4666786034878028,1.5274126964078645,0.5442364002695583,-1.133272557138298,0.4809956941758955,0.43547520691194563,-1.1574270764473624,0.4919876404656449,0.44646715320169506,-0.024154519309064426,0.010991946289749421,0.010991946289749421
2186,2187,65.594891435452,65.59491316997091,57.6729827527284,23.426475521362686,25.46084300649167,56.262466455409054,24.075975111975765,26.021205492873094,56.25203338906814,24.08066228087543,26.025892661772758,0.8156155215875858,2.0439070488422413,2.0164538418478264,0.5880294953977381,-1.4105162973193472,0.6494995906130789,0.5603624863814218,-1.420949363660263,0.6541867595127435,0.5650496552810864,-0.010433066340915786,0.004687168899664584,0.004687168899664584
2187,2188,65.62488452710058,65.62490627155753,57.120960432307655,23.747530732279454,25.735784088297486,55.812646778242346,24.283057736142837,26.226526631417613,55.80565565440374,24.28608874437822,26.229557639652995,0.8317712222255701,1.8455041631987243,1.8613156007817726,0.5459063226956777,-1.3083136540653086,0.5355270038633826,0.49074254312012755,-1.3153047779039113,0.5385580120987647,0.4937735513555097,-0.006991123838602675,0.00303100823538216,0.00303100823538216
2188,2189,65.65487761874917,65.65489937314418,56.74582098495339,23.908205062601198,25.91162469173565,55.24411222258263,24.556123027334138,26.475668848303314,55.242985790911156,24.55627727165981,26.475823092628985,0.8755187509750088,1.35642732888319,1.3579986191835594,0.5543002301126778,-1.501708762370761,0.6479179647329403,0.5640441565676646,-1.502835194042234,0.6480722090586113,0.5641984008933356,-0.0011264316714729716,0.00015424432567101576,0.00015424432567101576
2189,2190,65.68487071039775,65.68489247473082,56.22738102194497,24.135553522467966,26.12381516508999,54.74854866456446,24.79884182310417,26.698521327976522,54.75154211082459,24.79686069863996,26.696540203512313,0.8341121875514161,1.8175173154244402,1.7833746758581412,0.540336871135527,-1.4788323573805116,0.6632883006362036,0.5747061628865318,-1.475838911120384,0.6613071761719951,0.5727250384223233,0.0029934462601275413,-0.0019811244642085057,-0.0019811244642085057
2190,2191,65.71486380204632,65.71488557631744,55.76192073701272,24.33323811522459,26.29134471375818,54.23234266627563,25.042833606491882,26.958492980461102,54.2391328874339,25.038809611846062,26.954468985815282,0.8337118561545427,1.8222894710186623,1.8392923881941832,0.5501276144470371,-1.5295780707370952,0.7095954912672937,0.6671482667029238,-1.522787849578826,0.7055714966214737,0.6631242720571038,0.006790221158269105,-0.004023994645820039,-0.004023994645820039
2191,2192,65.74485689369492,65.74487867790408,55.36033010691411,24.513077454986078,26.47483553417315,53.738169580270224,25.31659457577976,27.2265682745508,53.74966875625379,25.30999097218597,27.219964670957012,0.8424015610615351,1.7200074378676384,1.844178941943888,0.5587973429165365,-1.6221605266438885,0.803517120793682,0.7517327403776513,-1.6106613506603225,0.7969135171998936,0.7451291367838628,0.01149917598356609,-0.006603603593788421,-0.006603603593788421
2192,2193,65.7748499853435,65.77487177949071,54.932893623601174,24.739789879431896,26.693737631042005,53.21613009750214,25.59608748339852,27.484005111728237,53.23211631178476,25.586943593647078,27.474861221976795,0.8368483908984095,1.785054815805456,1.8226244863185073,0.5469210521037294,-1.7167635260990366,0.8562976039666239,0.7902674806862322,-1.7007773118164167,0.8471537142151817,0.78112359093479,0.015986214282619926,-0.009143889751442202,-0.009143889751442202
2193,2194,65.80484307699209,65.80486488107735,54.53462332709464,24.939660919534806,26.872851381349342,52.87993728221859,25.796674057133572,27.624253816042398,52.897855974157935,25.78633404425642,27.613913803165246,0.8558135121723482,1.567631689679109,1.706430534543574,0.5216779965679009,-1.6546860448760512,0.8570131375987664,0.7514024346930555,-1.6367673529367082,0.8466731247216153,0.7410624218159043,0.017918691939343034,-0.010340012877151139,-0.010340012877151139
2194,2195,65.83483616864066,65.83485798266399,54.232380494430856,25.103435678863264,26.978055356231128,52.36719545330878,26.08211777936245,27.868616837626945,52.389256305892495,26.069259915578925,27.85575897384342,0.8514181757090411,1.6168198923983002,1.65210860538268,0.535546127669812,-1.865185041122075,0.978682100499185,0.8905614813958174,-1.8431241885383614,0.9658242367156618,0.8777036176122941,0.022060852583713597,-0.012857863783523271,-0.012857863783523271
2195,2196,65.86482926028924,65.86485108425062,53.7818017533397,25.333763864800886,27.16705448351221,51.87374208877225,26.30773657884717,28.08878825248894,51.8980494155481,26.293417451656666,28.074469125298435,0.8454001906782678,1.68535392547125,1.7619932810290437,0.5446976767389262,-1.9080596645674532,0.9739727140462833,0.9217337689767291,-1.8837523377915986,0.9596535868557794,0.9074146417862252,0.024307326775854676,-0.014319127190503878,-0.014319127190503878
2196,2197,65.89482235193783,65.89484418583726,53.462730237196546,25.431714986361015,27.275209311998868,51.302873829358816,26.58413016337326,28.36975103573792,51.3304537306097,26.567602732652915,28.353223605017575,0.8447232179238557,1.693148211903161,1.7115918267124113,0.5390335225735171,-2.1598564078377294,1.1524151770122444,1.0945417237390522,-2.132276506586848,1.1358877462918997,1.0780142930187075,0.027579901250881278,-0.016527430720344682,-0.016527430720344682
2197,2198,65.92481544358641,65.92483728742388,52.932797381960654,25.665718533811123,27.506223613740943,50.68773814861346,26.866390680965083,28.6860186033461,50.71847327074871,26.847598167634885,28.6672260900159,0.8158796003734398,2.04059141931593,1.9596559437044705,0.5638335927885175,-2.2450592333471917,1.2006721471539592,1.1797949896051563,-2.214324111211944,1.1818796338237618,1.161002476274959,0.03073512213524765,-0.01879251333019738,-0.01879251333019738
2198,2199,65.954808535235,65.95483038901052,52.38337763104983,25.88737571417792,27.76021079889036,50.31525523676696,27.034248949874183,28.873786590123302,50.34667304013479,27.01476248808939,28.854300128338508,0.8255136580508279,1.9212705861514676,1.8499328070061352,0.5335236933773856,-2.0681223942828737,1.1468732356962619,1.1135757912329431,-2.0367045909150434,1.1273867739114678,1.094089329448149,0.03141780336783029,-0.019486461784794074,-0.019486461784794074
2199,2200,65.98480162688358,65.98482349059717,52.063858492935296,26.00012062866891,27.89185716087223,49.875737694000605,27.217187495183964,29.09530939494539,49.90787793630327,27.196891488342885,29.07501338810431,0.837999004446503,1.771484693933613,1.7589615433476538,0.5272935033773073,-2.1881207989346905,1.2170668665150544,1.2034522340731577,-2.1559805566320236,1.1967708596739755,1.1831562272320788,0.03214024230266688,-0.020296006841078906,-0.020296006841078906
2200,2201,66.01479471853216,66.01481659218379,51.73396666726021,26.11058553272361,28.03852830842357,49.51372629592028,27.41617357573142,29.31839305098549,49.54686612217062,27.394922895380944,29.297142370635015,0.8485472534517169,1.6493448168989138,1.7531076584434757,0.5239338156121384,-2.2202403713399335,1.305588043007809,1.279864742561923,-2.187100545089592,1.2843373626573324,1.2586140622114463,0.03313982625034129,-0.021250680350476614,-0.021250680350476614
2201,2202,66.04478781018075,66.04480969377043,51.471292555850575,26.243114790340588,28.205336587905993,49.169977882081675,27.65946483873114,29.56139692126868,49.20493556714983,27.636686632046093,29.538618714583635,0.8452452279414738,1.68713657686038,1.7778761348000256,0.5260396272832545,-2.3013146737689,1.4163500483905516,1.356060333362688,-2.2663569887007426,1.393571841705505,1.3332821266776413,0.03495768506815722,-0.022778206685046598,-0.022778206685046598
2202,2203,66.07478090182933,66.07480279535707,51.16225819353739,26.437141040916224,28.401471941541764,48.842321888815356,27.83466476588515,29.725573786143713,48.877893229609086,27.811130466358037,29.7020394866166,0.8290266101321446,1.8785654665099991,1.890929681113784,0.5153167761085218,-2.3199363047220345,1.3975237249689272,1.3241018446019481,-2.2843649639283043,1.3739894254418132,1.3005675450748342,0.035571340793730144,-0.023534299527113944,-0.023534299527113944
2203,2204,66.10477399347792,66.1047958969437,50.78416082295951,26.62793132753853,28.578868897174395,48.52546158138697,27.997942568902005,29.886214775167048,48.56157275336275,27.973718753530704,29.861990959795747,0.8560304676244939,1.5652229199790526,1.6931449465708897,0.522035049711944,-2.258699241572536,1.3700112413634749,1.3073458779926526,-2.2225880695967533,1.3457874259921745,1.2831220626213522,0.03611117197578295,-0.02422381537130036,-0.02422381537130036
2204,2205,66.1347670851265,66.13478899853034,50.50471441076509,26.7199732647886,28.67723745065329,48.30089539998247,28.188268530873188,30.066777805364097,48.338049421515976,28.16305781967685,30.04156709416776,0.9606918304440744,0.6519703425639483,0.6845801277824551,0.5181896703052696,-2.2038190107826168,1.4682952660845885,1.3895403547108067,-2.1666649892491137,1.4430845548882516,1.3643296435144698,0.03715402153350311,-0.025210711196336888,-0.025210711196336888
2205,2206,66.16476017677508,66.16478210011697,50.3308355343543,26.86929303691603,28.814662234150752,48.12494737517335,28.405328908673823,30.24060842412092,48.16356742079597,28.378857820717627,30.214137336164725,0.9195505871132856,0.9449579082089148,1.0659026842921282,0.5132773414841695,-2.205888159180951,1.536035871757793,1.425946189970169,-2.167268113558329,1.509564783801597,1.399475102013973,0.038620045622622,-0.026471087956196016,-0.026471087956196016
2206,2207,66.19475326842367,66.1947752017036,50.25233189895032,27.028849981192018,28.91970336863093,47.88509409275018,28.59920221628653,30.371812083197085,47.92476869058813,28.57173853214141,30.344348399051967,0.969337748187825,0.6046985531877521,0.6806532175160827,0.5220799339729493,-2.367237806200137,1.5703522350945107,1.4521087145661546,-2.3275632083621858,1.5428885509493924,1.4246450304210363,0.03967459783795135,-0.02746368414511835,-0.02746368414511835
2207,2208,66.22474636007225,66.22476830329025,50.05974922087179,27.173750341737378,29.04193658584872,47.71455310522469,28.759767004003095,30.472279486843263,47.75486972133002,28.731686336509853,30.44419881935002,0.9694759680824291,0.6039914083491367,0.6814638731021584,0.5178612691537088,-2.3451961156470986,1.5860166622657168,1.4303429009945425,-2.3048794995417694,1.5579359947724747,1.4022622335013004,0.04031661610532922,-0.028080667493242117,-0.028080667493242117
2208,2209,66.25473945172084,66.25476140487687,49.9372343021399,27.30240634610716,29.064754505816726,47.49465834453509,28.887823300586007,30.48473888449726,47.53519401508332,28.85937847613411,30.456294060045366,0.9688406209236953,0.6072550632906347,0.6899502937040648,0.5120152788279154,-2.4425759576048094,1.5854169544788483,1.4199843786805353,-2.402040287056579,1.5569721300269528,1.3915395542286397,0.040535670548230485,-0.028444824451895556,-0.028444824451895556
2209,2210,66.28473254336942,66.28475450646351,49.82750848712758,27.388779673695065,29.01013808121087,47.074450078607676,29.242114263035802,30.738187391599354,47.118823991963296,29.210359894375358,30.70643302293891,0.8786349147837056,1.3244707622591565,1.6790876200357623,0.6006436296078097,-2.7530584085199052,1.8533345893407365,1.728049310388485,-2.7086844951642846,1.8215802206802927,1.6962949417280413,0.04437391335562069,-0.03175436866044379,-0.03175436866044379
2210,2211,66.314725635018,66.31474760805014,49.53318339427903,27.65128981158275,29.15420231711311,46.624212815620226,29.595754142955485,31.03048181343314,46.67338605774149,29.559727059542382,30.99445473002004,0.8059361597970407,2.1670611975942315,2.470383049001639,0.6087673430751881,-2.9089705786588027,1.9444643313727354,1.8762794963200307,-2.8597973365375395,1.9084372479596325,1.8402524129069278,0.04917324212126317,-0.0360270834131029,-0.0360270834131029
2211,2212,66.34471872666658,66.34474070963678,49.17375637297659,27.912528331381438,29.349488088875383,46.140604460579695,29.97633984202048,31.32366858722375,46.19571237966951,29.935014248455417,31.282342993658688,0.8352116564946103,1.8044407082059464,1.790165378719277,0.5405822176569229,-3.033151912396896,2.0638115106390416,1.9741804983483675,-2.9780439933070824,2.022485917073979,1.932854904783305,0.055107919089813606,-0.04132559356506249,-0.04132559356506249
2212,2213,66.37471181831516,66.37473381122342,48.85012909026587,28.1892084686526,29.541886731127395,45.603101025458244,30.367907190154114,31.66071770353676,45.66447429401655,30.320629680582613,31.61344019396526,0.8324770598761634,1.8370450519804649,1.8063992781403548,0.5429976148522134,-3.2470280648076226,2.1786987215015152,2.1188309724093664,-3.1856547962493167,2.1314212119300144,2.0715534628378656,0.06137326855830594,-0.047277509571500786,-0.047277509571500786
2213,2214,66.40470490996375,66.40472691281005,48.48566954177878,28.46119410129402,29.76655077595669,45.16455128886888,30.72377519428855,32.00597806196336,45.230954031998884,30.671424725623552,31.953627593298364,0.8267672747609424,1.905981213612112,1.9506567700369601,0.5403616949752954,-3.321118252909905,2.2625810929945303,2.23942728600667,-3.254715509779899,2.210230624329533,2.187076817341673,0.0664027431300056,-0.05235046866499715,-0.05235046866499715
2214,2215,66.43469800161233,66.43472001439669,48.064080210526996,28.763455472020333,30.05554935966657,44.733779778768,31.016077378683264,32.26790245176315,44.80293323812658,30.96036091209328,32.212185985173164,0.8356974182596253,1.798677131009621,1.8442265363923638,0.5295011855508679,-3.3303004317589924,2.252621906662931,2.2123530920965777,-3.261146972400418,2.196905440072946,2.156636625506593,0.06915345935857431,-0.05571646658998475,-0.05571646658998475
2215,2216,66.46469109326091,66.46471311598332,47.71233998060095,29.012357417522683,30.284432197330176,44.377000152180386,31.275706215950976,32.52194539933055,44.44816676601664,31.21733477860397,32.46357396198354,0.8543062897084359,1.5844157494098947,1.7191878322195306,0.5265846380738429,-3.3353398284205653,2.263348798428293,2.237513202000372,-3.2641732145843108,2.204977361081287,2.179141764653366,0.07116661383625456,-0.058371437347005894,-0.058371437347005894
2216,2217,66.4946841849095,66.49470621756996,47.38456740608738,29.192290711764112,30.456172398852576,44.17077811850017,31.447240465609497,32.67836604895936,44.24252788753338,31.387766469205758,32.61889205255562,0.9699873247356121,0.6013891950658762,0.6510688807904085,0.5087602176265041,-3.213789287587204,2.254949753845384,2.222193650106785,-3.142039518554,2.1954757574416455,2.1627196537030464,0.07174976903320385,-0.05947399640373874,-0.05947399640373874
2217,2218,66.52467727655808,66.5246993191566,47.255555909450806,29.278096881081503,30.53682414255665,43.94107172524851,31.649820787041392,32.89002996186832,44.01375478976183,31.58879895868924,32.82900813351617,0.9682877845616927,0.6101221003800953,0.6626473873978311,0.5128036109422895,-3.3144841842022927,2.3717239059598896,2.353205819311672,-3.241801119688972,2.3107020776077363,2.2921839909595185,0.07268306451332052,-0.06102182835215331,-0.06102182835215331
2218,2219,66.55467036820667,66.55469242074322,47.0180105308216,29.451735216529393,30.723622715978678,43.88606741499763,31.779358738956716,32.97107899734078,43.95911129063218,31.717749365718618,32.909469624102684,0.96814341674817,0.6108749412025142,0.6668970614165288,0.5022566928422758,-3.1319431158239652,2.3276235224273236,2.247456281362105,-3.058899240189419,2.2660141491892247,2.185846908124006,0.0730438756345464,-0.0616093732380989,-0.0616093732380989
2219,2220,66.58466345985525,66.58468552232986,46.951049813363966,29.569539919548962,30.794244119365402,43.86002325751516,31.853632207297494,32.971005265630026,43.93320086605505,31.791842000922713,32.909215059255246,0.9695245708263779,0.603743132401069,0.6617714151868224,0.50027561596499,-3.0910265558488064,2.284092287748532,2.1767611462646244,-3.017848947308913,2.2223020813737513,2.1149709398898437,0.07317760853989341,-0.06179020637478061,-0.06179020637478061
2220,2221,66.61465655150383,66.6146786239165,46.99253119994859,29.605620914039672,30.751927534987882,43.66151264831105,32.02070741998767,33.12407210626341,43.734980036281954,31.957981992384845,33.061346678660584,0.9670192597780455,0.6167952577663801,0.6972008010507953,0.5128319970085786,-3.331018551637534,2.4150865059480005,2.3721445712755305,-3.2575511636666334,2.3523610783451723,2.3094191436727023,0.07346738797090069,-0.06272542760282818,-0.06272542760282818
2221,2222,66.64464964315242,66.64467172550313,46.80703529164124,29.72722280655818,30.868061935450022,43.39906902788906,32.254628281375375,33.3748199005278,43.47360790059852,32.190013703695996,33.31020532284842,0.9152791316604291,0.9808617237781523,1.1255922973385153,0.5207843216755268,-3.4079662637521793,2.5274054748171935,2.5067579650777745,-3.3334273910427186,2.4627908971378147,2.4421433873983958,0.07453887270946069,-0.06461457767937873,-0.06461457767937873
2222,2223,66.674642734801,66.67466482708977,46.543783878595754,29.915985495448613,31.074267995234283,43.1994694999489,32.43651131217848,33.59165648027323,43.274365627591195,32.370766844331285,33.52591201242603,0.9146817510425442,0.9859566300375334,1.1318575707638265,0.5145458335050552,-3.3443143786468568,2.5205258167298688,2.5173884850389463,-3.2694182510045593,2.4547813488826726,2.45164401719175,0.07489612764229747,-0.06574446784719612,-0.06574446784719612
2223,2224,66.70463582644959,66.7046579286764,46.37595807884154,30.03351481989898,31.22643878324808,43.18334987675829,32.50132062010425,33.67774075943041,43.2581894206906,32.43544034520764,33.61186048453379,0.9660929460280823,0.6217502040382876,0.6990245183722477,0.5036486671745546,-3.1926082020832496,2.467805800205273,2.451301976182325,-3.1177686581509434,2.401925525308659,2.3854217012857113,0.07483954393230619,-0.06588027489661386,-0.06588027489661386
2224,2225,66.73462891809817,66.73465103026304,46.34532525486203,30.086878948702363,31.296484002696847,43.02609886290885,32.65265072623268,33.8404071493251,43.10107527627988,32.58603703887661,33.773793461969035,0.9632851624242895,0.6371819677878788,0.7439971461748625,0.5119870343599484,-3.3192263919531797,2.5657717775303155,2.5439231466282557,-3.244249978582154,2.499158090174248,2.4773094592721883,0.07497641337102579,-0.06661368735606743,-0.06661368735606743
2225,2226,66.76462200974674,66.76464413184968,46.247576840271606,30.16584149045931,31.370615311395923,42.702492828901676,32.94639175142052,34.16120485803614,42.779061916544535,32.87704058509968,34.0918536917153,0.8478498539135249,1.657292588628187,1.9086316274634725,0.5433892993619365,-3.54508401136993,2.78055026096121,2.79058954664022,-3.4685149237270707,2.7111990946403672,2.7212383803193774,0.0765690876428593,-0.0693511663208426,-0.0693511663208426
2226,2227,66.79461510139534,66.7946372334363,46.000809074442074,30.34762344522364,31.57055551136423,42.365270575243194,33.12324563796312,34.37921453396942,42.44150066592415,33.052919738290484,34.30888863429678,0.9626095090310126,0.6409861214313618,0.7401166062103963,0.5226411176214697,-3.63553849919888,2.7756221927394833,2.8086590226051875,-3.5593084085179214,2.7052962930668443,2.7383331229325485,0.07623009068095854,-0.07032589967263903,-0.07032589967263903
