variant,FL_RMSE_mm,PEN_RMSE_deg,ANG_RMSE_deg,passes_final_targets,prior_angle_RMSE_vs_MATLAB_final_deg,prior_angle_RMSE_vs_Python_TimTrack_deg,prior_xsup_RMSE_vs_MATLAB_raw_px,prior_length_RMSE_vs_MATLAB_raw_mm,seed_alpha_deg,target_score,seed_xsup,seed_ysup,seed_xdeep,seed_ydeep
calibrated_seed_20.25,3.5321893262121535,1.8519372508807361,1.8631045365763599,False,7.542071942531084,7.4461842607097575,57.898105098022114,11.035075259195409,20.25,1.8631045365763599,700.1626458525484,54.64546812945042,5.837352286032271,310.7955923761367
calibrated_seed_20.30,3.578978231930309,1.8739236504030288,1.8850666194737258,False,7.651385800628032,7.548690190201948,58.74784200475549,11.163999040199073,20.3,1.8850666194737258,699.2961461650259,54.62488787444016,6.703845245913499,310.82255939662707
calibrated_seed_20.35,3.6258286743802737,1.8958948914547415,1.907013519330896,False,7.761193300149311,7.65186991016525,59.5940964894519,11.292317535352218,20.35,1.907013519330896,698.4334118079499,54.60439704988437,7.566584943360496,310.84940960796877
calibrated_seed_20.40,3.672642694912464,1.9178172537297293,1.9289118664984806,False,7.8712131352141625,7.755437947438075,60.43720845262963,11.420108012174387,20.4,1.9289118664984806,697.5744136276477,54.583994963353405,8.425593721193316,310.8761437055157
calibrated_seed_20.45,3.7194998735449305,1.939720254733679,1.9507909052378105,False,7.981705889542873,7.8596438163762254,61.27727093165663,11.547228198601694,20.45,1.9507909052378105,696.7191168356424,54.5636807885852,9.280887927024674,310.90276219803883
calibrated_seed_20.50,3.7663337339466008,1.9615802709647296,1.9726272702067942,False,8.092504376216143,7.964317054004062,62.11458955783838,11.673851609648748,20.5,1.9726272702067942,695.8675088654913,54.54345422711401,10.132505267042905,310.9292662590313
calibrated_seed_20.55,3.8132451592536802,1.9834384710060273,1.9944617631771024,False,8.20389135043201,8.069727607397745,62.94848556915066,11.799806642620451,20.55,1.9944617631771024,695.0195518817657,54.523314380309614,10.980458187287448,310.9556562758391
calibrated_seed_20.60,3.8600901319748893,2.0052345101109412,2.016234498252972,False,8.315516951515313,8.175530883673309,63.77948833599799,11.92521332752542,20.6,2.016234498252972,694.1752254373646,54.50326076253242,11.824775757823286,310.98193315318167
calibrated_seed_20.65,3.906882986000169,2.0269729861548607,2.037949968652041,False,8.427428932635303,8.281770282461022,64.60736533402269,12.049968573634095,20.65,2.037949968652041,693.3345106883678,54.48329292622003,12.665488181623891,311.00809783103693
calibrated_seed_20.70,3.953667035172323,2.0486781233878077,2.0596323273756414,False,8.539763129318418,8.388567687542668,65.43223859013725,12.174180369150182,20.7,2.0596323273756414,692.4973755146873,54.46341010848744,13.502612188644468,311.034150830075
calibrated_seed_20.75,4.0004407499635875,2.0703443762942233,2.0812759376725807,False,8.652513223613038,8.495914838219155,66.25358708884552,12.297711718200894,20.75,2.0812759376725807,691.6638175750612,54.44361225372728,14.336193318673628,311.06009356758665
calibrated_seed_20.80,4.047147147987821,2.091952125158346,2.102861407846027,False,8.765567503917943,8.603697353766986,67.0723607852501,12.42075187941609,20.8,2.102861407846027,690.8337794663692,54.42389799855664,15.166222613559192,311.08592576477594
calibrated_seed_20.85,4.09377870045896,2.1134934509147896,2.1243808121883596,False,8.87890973294821,8.71189915798593,67.88808683369497,12.543211574883987,20.85,2.1243808121883596,690.0072591725483,54.404267295091984,15.992745082741795,311.11164882242804
calibrated_seed_20.90,4.1403772504059555,2.1349933508731684,2.1458589967781605,False,8.992643436271933,8.820609616360022,68.70083216924358,12.665033729438642,20.9,2.1458589967781605,689.1842261684669,54.38471941833018,16.815777321227166,311.13726325701333
calibrated_seed_20.95,4.18693036217421,2.1564416697328195,2.1672858531984343,False,9.106801364570392,8.92986225795404,69.51124636772775,12.786319959435769,20.95,2.1672858531984343,688.3646527632925,54.36525371058565,17.635338293294403,311.16276965873857
calibrated_seed_21.00,4.2333597602045225,2.177806403326512,2.1886295584320896,False,9.221141115735529,9.039416115672875,70.31674562028311,12.90689179151866,21.0,2.1886295584320896,687.5485345396116,54.345870066940165,18.451469413728553,311.18816931651605
calibrated_seed_21.05,4.279728436766516,2.199117454057561,2.2099198806991263,False,9.33586289851025,9.149459730427932,71.12110375690868,13.026966123050947,21.05,2.2099198806991263,686.7358261406827,54.32656741012477,19.26417148233711,311.21346225523735
calibrated_seed_21.10,4.326034448263482,2.2203706953455025,2.231152648982414,False,9.450987680247206,9.260013430979315,71.92234139585402,13.146466374758578,21.1,2.231152648982414,685.9265157090485,54.30734545851266,20.073477802396994,311.2386495113681
calibrated_seed_21.15,4.3722582533749685,2.241560483954289,2.2523222343177633,False,9.566466901636966,9.371024969845328,72.71995820662458,13.265386901662627,21.15,2.2523222343177633,685.120581384117,54.28820369289241,20.879411456869065,311.263731803297
calibrated_seed_21.20,4.418301384257113,2.262646575303089,2.273388721932139,False,9.68200207355085,9.482197997434051,73.51362636197628,13.383629349033457,21.2,2.273388721932139,684.3180046948119,54.269141674557034,21.68199846761351,311.28870994087697
calibrated_seed_21.25,4.464255131322596,2.283665144881204,2.2943879920491677,False,9.797914665880283,9.593845389857337,74.30583500697732,13.501365148750478,21.25,2.2943879920491677,683.5187478326325,54.25015850551591,22.481245472261183,311.3135841306848
calibrated_seed_21.30,4.510151303776141,2.3046329393325222,2.315336711951503,False,9.914256610113505,9.706012646553162,75.0943725629556,13.618491242110704,21.3,2.315336711951503,682.7228133087108,54.23125424541104,23.277198336920474,311.33835580016677
calibrated_seed_21.35,4.555885499760293,2.325502637524568,2.3361877600203456,False,10.03079363991309,9.81847156933163,75.88071561779401,13.735108729537972,21.35,2.3361877600203456,681.9301446297632,54.21242755246897,24.06984457953021,311.3630245608558
calibrated_seed_21.40,4.601535851947953,2.346310314231543,2.3569770389226044,False,10.147714107449328,9.931399827624563,76.66224573805893,13.850945350481524,21.4,2.3569770389226044,681.1407572569983,54.193678793909385,24.859242038611452,311.3875922128042
calibrated_seed_21.45,4.647029014154045,2.36702436192306,2.377673150485939,False,10.264848018844619,10.044630064113228,77.44138243035682,13.966326956376584,21.45,2.377673150485939,680.3546077003953,54.175006936799605,25.645390262110247,311.41205874194304
calibrated_seed_21.50,4.692427356639509,2.3876726651008764,2.3983038271094483,False,10.382366768332174,10.158325428928185,78.21941106138718,14.081187044018053,21.5,2.3983038271094483,679.5716882768146,54.1564117986573,26.42832361395609,311.4364252177477
calibrated_seed_21.55,4.737655716457988,2.4082226009725494,2.4188365204745614,False,10.500073692951078,10.272293583882835,78.99274388416907,14.195388212290872,21.55,2.4188365204745614,678.7919603900733,54.13789246278361,27.2080457197776,311.46069175305496
calibrated_seed_21.60,4.782748933579384,2.4286893159999163,2.4392863839486822,False,10.61808114933591,10.386640380983968,79.76386136008271,14.309111600158484,21.6,2.4392863839486822,678.0154094006182,54.119448581474046,27.984583387040836,311.4848591821677
calibrated_seed_21.65,4.827637405156401,2.4490441431512213,2.4596248241412964,False,10.736183393935582,10.501162326230324,80.53148312815381,14.42214900468182,21.65,2.4596248241412964,677.2420229945585,54.1010798622612,28.757965355286636,311.5089283995188
calibrated_seed_21.70,4.872486702941624,2.4693572418978262,2.4799216494743717,False,10.854891810441401,10.616357809833207,81.29620482057541,14.53462755499167,21.7,2.4799216494743717,676.471784138539,54.08278590058535,29.528215376265337,311.53290014431093
calibrated_seed_21.75,4.917070548151486,2.489533722478374,2.500082486659339,False,10.973497418606753,10.731528873162137,82.05787309030386,14.64653921844723,21.75,2.500082486659339,675.7046552428081,54.064565803651476,30.29533665118708,311.5567745161722
calibrated_seed_21.80,4.961578756294774,2.5096520629993604,2.5201853452084255,False,11.092652075899938,10.847316410337871,82.81730633161865,14.757933822682329,21.8,2.5201853452084255,674.9406241166831,54.046419281918304,31.05935699995778,311.5805523809147
calibrated_seed_21.85,5.005928552659524,2.529680240934254,2.5401983986256473,False,11.212087441721012,10.963451344972542,83.57437052521921,14.868756123229014,21.85,2.5401983986256473,674.1796911699956,54.028346345119814,31.82031628969382,311.60423497928394
calibrated_seed_21.90,5.050039516925337,2.549581775487361,2.5600853050744314,False,11.331539405739845,11.079673934038048,84.3273978311791,14.97900592708451,21.9,2.5600853050744314,673.4218053684529,54.01034578113928,32.578203486106304,311.6278219678705
calibrated_seed_21.95,5.094059661556803,2.5694235674154693,2.579912699710291,False,11.45146033130183,11.19642401694517,85.07913619180631,15.088751499078883,21.95,2.579912699710291,672.6669585593801,53.99241739634232,33.333049371000385,311.6513143046666
calibrated_seed_22.00,5.137774169836252,2.589113506501298,2.5995888790921824,False,11.571222638584263,11.31308600230886,85.8255723949872,15.19784180277425,22.0,2.5995888790921824,671.9151273887479,53.97456063604676,34.084869455204704,311.6747124724008
