frame,baseline_alpha_deg,matlab_alpha_deg,baseline_raw_error_deg,localmax_alpha_deg,delta_localmax_deg,mass_below_8deg,mass_below_10deg,gap_to_lower_deg,oracle_high_angle_overweight
1611,20.0,20.0,0.0,15.5,4.5,0.0,0.0,0.5,False
1612,20.0,20.0,0.0,17.5,2.5,0.0,0.0,0.5,False
1613,20.0,20.0,0.0,17.5,2.5,0.09160815780675359,0.09160815780675359,0.5,False
1614,20.0,20.0,0.0,17.5,2.5,0.09157509157509157,0.09157509157509157,0.5,False
1615,20.0,20.0,0.0,17.5,2.5,0.09093948512203276,0.09093948512203276,0.5,False
1616,20.0,20.0,0.0,17.5,2.5,0.09212730318257957,0.09212730318257957,0.5,False
1617,20.5,20.0,0.5,17.5,3.0,0.09093982420554429,0.09093982420554429,0.5,False
1618,20.0,20.0,0.0,17.5,2.5,0.09030323225591469,0.09030323225591469,0.5,False
1619,20.5,20.0,0.5,17.5,3.0,0.09093937375083277,0.09093937375083277,0.5,False
1620,20.5,20.0,0.5,19.5,1.0,0.09023817510902382,0.0,0.5,False
1621,20.5,20.0,0.5,19.5,1.0,0.08891882788817784,0.0,0.5,False
1622,20.5,20.0,0.5,17.5,3.0,0.0908467603702434,0.0908467603702434,0.5,False
1623,20.5,20.0,0.5,19.5,1.0,0.09065934065934066,0.09065934065934066,0.5,False
1624,20.5,20.0,0.5,15.0,5.5,0.09200137315482321,0.09200137315482321,0.5,False
1625,20.5,20.0,0.5,15.0,5.5,0.09168662333219295,0.09168662333219295,0.5,False
1626,20.5,20.0,0.5,17.5,3.0,0.09184021850460908,0.09184021850460908,0.5,False
1627,20.5,20.0,0.5,17.5,3.0,0.0917180013689254,0.0917180013689254,0.5,False
1628,20.5,20.0,0.5,15.0,5.5,0.09228650137741047,0.09228650137741047,0.5,False
1629,20.5,20.0,0.5,15.0,5.5,0.09125214408233276,0.09125214408233276,0.5,False
1630,20.5,20.0,0.5,17.5,3.0,0.09081632653061225,0.09081632653061225,0.5,False
1631,20.0,20.0,0.0,17.5,2.5,0.0,0.0,0.5,False
1632,20.5,20.0,0.5,17.5,3.0,0.09066121336059986,0.09066121336059986,0.5,False
1633,20.5,20.0,0.5,17.5,3.0,0.0,0.0,0.5,False
1634,20.0,20.0,0.0,17.5,2.5,0.09004417261297995,0.09004417261297995,0.5,False
1635,20.0,20.0,0.0,15.0,5.0,0.09001692047377327,0.09001692047377327,0.5,False
1636,20.5,20.0,0.5,17.5,3.0,0.0,0.0,0.5,False
1637,20.0,20.0,0.0,15.0,5.0,0.09015025041736227,0.0,0.5,False
1638,20.5,20.0,0.5,17.5,3.0,0.09363422027618727,0.09363422027618727,0.5,False
1639,21.5,20.0,1.5,17.5,4.0,0.0,0.0,1.0,False
1640,20.0,20.5,-0.5,17.0,3.0,0.09334248455730954,0.0,0.5,False
1641,21.5,20.5,1.0,20.5,1.0,0.1849246231155779,0.09179229480737018,0.5,False
1642,21.5,20.5,1.0,19.0,2.5,0.0,0.0,0.5,False
1643,22.0,21.0,1.0,20.5,1.5,0.0919201831861302,0.0,1.0,False
1644,22.0,21.5,0.5,20.5,1.5,0.09786535303776683,0.0,1.0,False
1645,22.0,21.0,1.0,18.5,3.5,0.09305373525557012,0.0,0.5,False
1646,22.0,21.0,1.0,21.0,1.0,0.0908159781495391,0.0908159781495391,0.5,False
1647,22.5,21.5,1.0,21.0,1.5,0.08943894389438944,0.08943894389438944,1.0,False
1648,22.0,22.0,0.0,16.5,5.5,0.19112627986348124,0.09556313993174062,0.5,False
1649,22.5,22.0,0.5,21.0,1.5,0.0,0.0,1.5,False
1650,22.0,22.0,0.0,16.0,6.0,0.1971830985915493,0.0,0.5,False
1651,23.0,21.0,2.0,19.5,3.5,0.0,0.0,0.5,False
1652,24.0,23.0,1.0,21.0,3.0,0.0,0.0,1.0,False
1653,24.0,22.5,1.5,23.0,1.0,0.0,0.0,0.5,False
1654,24.5,23.5,1.0,22.5,2.0,0.0,0.0,0.5,False
1655,25.0,24.0,1.0,25.0,0.0,0.0,0.0,0.5,False
1656,24.5,23.5,1.0,24.5,0.0,0.0,0.0,1.0,False
1657,25.0,25.0,0.0,21.0,4.0,0.0,0.0,0.5,False
1658,24.0,24.5,-0.5,24.5,-0.5,0.09294320137693632,0.09294320137693632,1.0,False
1659,26.5,24.0,2.5,25.0,1.5,0.0,0.0,1.5,False
1660,26.0,24.5,1.5,25.0,1.0,0.0,0.0,1.0,False
1661,26.5,25.0,1.5,22.5,4.0,0.0,0.0,1.0,False
1662,25.5,25.0,0.5,24.0,1.5,0.0,0.0,1.0,False
1663,25.5,24.5,1.0,26.0,-0.5,0.0,0.0,0.5,False
1664,26.0,25.5,0.5,26.0,0.0,0.0,0.0,0.5,False
1665,26.5,25.0,1.5,23.0,3.5,0.0920778318276581,0.0920778318276581,1.5,False
1666,25.5,26.5,-1.0,20.5,5.0,0.0943921978404737,0.0943921978404737,2.5,False
1667,26.5,25.5,1.0,26.5,0.0,0.08898891966759002,0.08898891966759002,1.0,False
1668,27.0,26.5,0.5,20.5,6.5,0.09271296613068765,0.0,1.0,False
1669,27.0,26.0,1.0,24.5,2.5,0.0899452804377565,0.0899452804377565,0.5,False
1670,27.0,26.5,0.5,20.5,6.5,0.09510086455331412,0.09510086455331412,1.0,False
1671,27.5,17.0,10.5,19.0,8.5,0.28964285714285715,0.28964285714285715,4.5,True
1672,27.0,27.5,-0.5,25.0,2.0,0.3919453434016541,0.2952175476447321,3.5,False
1673,27.5,26.5,1.0,27.5,0.0,0.1965339233038348,0.10250737463126844,0.5,False
1674,27.5,27.5,0.0,23.0,4.5,0.2971576227390181,0.2971576227390181,4.5,False
1675,23.5,23.0,0.5,23.5,0.0,0.3932710280373832,0.2964485981308411,4.0,False
1676,27.5,19.5,8.0,23.0,4.5,0.39298892988929884,0.29778597785977856,4.5,True
1677,25.0,28.0,-3.0,23.5,1.5,0.38900939985538685,0.289587852494577,1.5,False
1678,28.0,23.0,5.0,28.0,0.0,0.299021384559623,0.299021384559623,13.5,False
1679,29.0,28.0,1.0,19.5,9.5,0.39201451905626133,0.29328493647912884,1.0,False
1680,28.5,28.0,0.5,25.0,3.5,0.2903831705484598,0.2903831705484598,11.5,False
1681,28.5,28.0,0.5,24.0,4.5,0.3950571744743637,0.29915160457395795,4.5,False
1682,29.5,24.0,5.5,21.0,8.5,0.19799405646359586,0.19799405646359586,1.0,True
1683,30.0,28.5,1.5,24.0,6.0,0.19670369043353636,0.19670369043353636,1.0,False
1684,29.5,28.5,1.0,29.0,0.5,0.19455392332497312,0.10032246506628449,0.5,False
1685,29.0,29.0,0.0,29.0,0.0,0.19366581725518747,0.10156534401164907,2.5,False
1686,28.5,29.0,-0.5,25.5,3.0,0.20692278432864208,0.20692278432864208,0.5,False
1687,30.5,29.5,1.0,29.5,1.0,0.289395070948469,0.19529499626587005,1.0,False
1688,30.5,29.5,1.0,22.5,8.0,0.2839319470699433,0.18714555765595464,1.5,False
1689,30.5,30.0,0.5,27.5,3.0,0.19892086330935252,0.10251798561151079,1.0,False
1690,30.5,29.5,1.0,32.0,-1.5,0.28956965718453687,0.28956965718453687,10.5,False
1691,30.5,31.0,-0.5,31.5,-1.0,0.19745454545454544,0.19745454545454544,0.5,False
1692,30.5,31.5,-1.0,30.5,0.0,0.2947870778267254,0.2947870778267254,0.5,False
1693,31.0,30.5,0.5,31.0,0.0,0.39918759231905465,0.39918759231905465,1.0,False
1694,31.0,20.0,11.0,31.0,0.0,0.4007476635514019,0.4007476635514019,10.5,True
1695,32.0,20.5,11.5,31.0,1.0,0.2923476968796434,0.2923476968796434,1.0,False
1696,32.0,32.0,0.0,32.0,0.0,0.29654654654654655,0.29654654654654655,1.0,False
1697,31.0,32.0,-1.0,28.5,2.5,0.294250281848929,0.1984216459977452,7.0,False
1698,32.0,32.0,0.0,32.0,0.0,0.29475251209527353,0.1935243766282099,1.0,False
1699,31.0,32.0,-1.0,31.0,0.0,0.39665653495440734,0.2929331306990881,2.0,False
1700,30.5,31.0,-0.5,31.0,-0.5,0.29102515959444236,0.29102515959444236,6.5,False
1701,31.0,32.0,-1.0,31.0,0.0,0.29281974569932684,0.19109947643979058,7.0,False
1702,32.0,32.0,0.0,32.0,0.0,0.09792060491493383,0.0,0.5,False
1703,32.0,32.0,0.0,29.0,3.0,0.19591078066914497,0.09553903345724907,1.0,False
1704,32.0,31.5,0.5,31.0,1.0,0.19232202758106598,0.09727916511367872,1.5,False
1705,32.5,32.5,0.0,23.5,9.0,0.19159226190476192,0.0974702380952381,0.5,False
1706,33.5,34.0,-0.5,33.5,0.0,0.20311890838206628,0.1064327485380117,1.5,False
1707,32.0,33.5,-1.5,26.0,6.0,0.20492118415993849,0.10457516339869281,7.5,False
1708,34.0,33.5,0.5,34.0,0.0,0.1985121378230227,0.1985121378230227,1.0,False
1709,32.5,33.5,-1.0,34.0,-1.5,0.2046582665139366,0.09660175639557082,0.5,False
1710,32.0,33.5,-1.5,32.0,0.0,0.206734534064213,0.0,2.0,False
1711,26.0,32.0,-6.0,30.0,-4.0,0.09551656920077972,0.09551656920077972,1.5,False
1712,30.0,30.0,0.0,30.0,0.0,0.1994598765432099,0.10108024691358025,5.5,False
1713,32.5,24.5,8.0,29.0,3.5,0.30084420567920184,0.09708365310821182,1.5,True
1714,32.5,30.5,2.0,30.0,2.5,0.29788838612368024,0.09954751131221719,0.5,False
1715,33.5,31.5,2.0,34.0,-0.5,0.20549491908167106,0.10801656003010915,1.0,False
1716,33.5,31.0,2.5,31.5,2.0,0.20190476190476192,0.20190476190476192,1.0,False
1717,31.5,30.0,1.5,31.5,0.0,0.21135765325310268,0.21135765325310268,1.5,False
1718,31.5,31.5,0.0,31.5,0.0,0.10303030303030303,0.10303030303030303,1.5,False
1719,33.5,31.5,2.0,31.5,2.0,0.29801572444777236,0.10071134406589292,2.0,False
1720,34.0,33.5,0.5,35.0,-1.0,0.0968586387434555,0.0,1.5,False
1721,34.0,37.5,-3.5,34.0,0.0,0.18685376661742983,0.18685376661742983,1.5,False
1722,34.0,33.5,0.5,34.0,0.0,0.19614643545279384,0.19614643545279384,0.5,False
1723,34.0,33.5,0.5,35.5,-1.5,0.29144178874325366,0.19622205088666153,1.0,False
1724,35.5,33.0,2.5,36.0,-0.5,0.09582215408202377,0.09582215408202377,1.5,False
1725,34.0,36.0,-2.0,34.0,0.0,0.19596651445966512,0.09550989345509893,0.5,False
1726,34.0,33.5,0.5,34.0,0.0,0.2914933837429111,0.2914933837429111,0.5,False
1727,33.5,33.5,0.0,33.0,0.5,0.29969650986342944,0.19840667678300455,1.5,False
1728,33.0,32.0,1.0,32.0,1.0,0.2981175566653861,0.19861698040722242,9.0,False
1729,34.0,33.0,1.0,32.0,2.0,0.3885670142912321,0.29316338354577054,1.0,False
1730,34.5,34.0,0.5,33.0,1.5,0.2932098765432099,0.19637345679012347,1.0,False
1731,36.0,33.0,3.0,35.5,0.5,0.19773348964439236,0.19773348964439236,0.5,False
1732,35.5,36.0,-0.5,29.5,6.0,0.19284853354760947,0.09642426677380474,2.0,False
1733,37.0,33.0,4.0,35.5,1.5,0.28958915037893895,0.28958915037893895,1.5,False
1734,37.0,33.0,4.0,26.0,11.0,0.20023557126030625,0.20023557126030625,1.0,False
1735,36.0,24.5,11.5,33.5,2.5,0.29452852153667053,0.29452852153667053,2.5,True
1736,36.0,33.5,2.5,33.5,2.5,0.2926544889234357,0.2926544889234357,1.0,False
1737,36.0,33.0,3.0,36.0,0.0,0.2935672514619883,0.1968810916179337,2.5,False
1738,36.5,33.5,3.0,34.0,2.5,0.2940726577437859,0.19808795411089866,2.5,False
1739,36.0,33.5,2.5,28.0,8.0,0.39212659204940176,0.29525279814743344,1.0,False
1740,34.0,35.5,-1.5,25.5,8.5,0.4942307692307692,0.3984615384615384,8.5,False
1741,27.5,33.0,-5.5,25.5,2.0,0.2095090838809432,0.2095090838809432,2.0,False
1742,36.0,25.5,10.5,36.5,-0.5,0.4082339361292805,0.4082339361292805,10.5,True
1743,36.0,25.5,10.5,36.0,0.0,0.41714947856315177,0.41714947856315177,11.5,True
1744,35.0,31.0,4.0,31.0,4.0,0.3219945883262466,0.3219945883262466,4.0,False
1745,24.5,25.0,-0.5,29.5,-5.0,0.20967741935483872,0.20967741935483872,2.0,False
1746,24.5,24.5,0.0,24.5,0.0,0.21167048054919907,0.21167048054919907,2.0,False
1747,34.0,31.5,2.5,31.5,2.5,0.3167353051291651,0.1183077499064021,2.5,False
1748,33.0,31.5,1.5,25.0,8.0,0.31491920330702744,0.11950394588500564,2.0,False
1749,30.5,31.0,-0.5,24.5,6.0,0.21963144039112448,0.11808950733358406,5.5,False
1750,32.5,25.0,7.5,32.5,0.0,0.199250936329588,0.199250936329588,0.5,True
1751,33.0,32.5,0.5,30.5,2.5,0.2928337577300837,0.19679883594034195,1.0,False
1752,34.5,33.0,1.5,25.0,9.5,0.2960747663551402,0.19626168224299068,2.5,False
1753,34.5,34.5,0.0,30.5,4.0,0.29876450767502805,0.198427555222763,2.5,False
1754,33.0,30.5,2.5,32.0,1.0,0.30213706705969046,0.19896831245394253,2.5,False
1755,32.0,33.5,-1.5,30.5,1.5,0.20417124039517015,0.20417124039517015,1.5,False
1756,32.0,30.5,1.5,30.5,1.5,0.10067873303167421,0.10067873303167421,1.5,False
1757,32.0,31.5,0.5,26.5,5.5,0.29886792452830185,0.09773584905660378,2.0,False
1758,32.0,32.0,0.0,32.0,0.0,0.29067572668931674,0.09739524348810873,2.0,False
1759,34.0,30.0,4.0,30.0,4.0,0.2926470588235294,0.19595588235294117,1.5,False
1760,32.0,34.0,-2.0,23.0,9.0,0.391613627854736,0.288655934107076,7.5,False
1761,33.5,24.0,9.5,25.5,8.0,0.29502059153874954,0.20067390490453013,1.0,True
1762,32.5,33.5,-1.0,32.0,0.5,0.29121495327102803,0.19439252336448598,0.5,False
1763,33.0,33.5,-0.5,33.0,0.0,0.20248868778280543,0.20248868778280543,1.0,False
1764,33.5,33.5,0.0,32.0,1.5,0.2951919493104733,0.2951919493104733,1.5,False
1765,33.0,32.0,1.0,25.5,7.5,0.2932692307692308,0.2932692307692308,1.5,False
1766,33.0,33.0,0.0,22.5,10.5,0.29944341372912797,0.29944341372912797,1.5,False
1767,32.0,31.5,0.5,23.5,8.5,0.29366249078850404,0.19970523212969787,1.0,False
1768,32.0,32.0,0.0,31.0,1.0,0.20050669562070214,0.20050669562070214,1.0,False
1769,31.0,31.0,0.0,31.0,0.0,0.3964063072973964,0.29812981298129815,0.5,False
1770,31.5,22.5,9.0,21.0,10.5,0.3934965290464012,0.3934965290464012,0.5,True
1771,32.0,21.0,11.0,31.0,1.0,0.39170677526841907,0.39170677526841907,1.0,True
1772,32.0,21.5,10.5,29.0,3.0,0.18715797154323238,0.18715797154323238,0.5,False
1773,32.0,31.5,0.5,31.0,1.0,0.09908643710470837,0.09908643710470837,1.0,False
1774,31.5,32.0,-0.5,25.0,6.5,0.38588483146067415,0.38588483146067415,5.0,False
1775,32.0,31.0,1.0,27.0,5.0,0.39100219458668617,0.39100219458668617,1.0,False
1776,31.0,30.5,0.5,25.5,5.5,0.4081404032860344,0.4081404032860344,12.0,False
1777,30.5,20.0,10.5,20.5,10.0,0.4079091907726108,0.4079091907726108,11.0,True
1778,25.0,19.5,5.5,19.5,5.5,0.19728377412437453,0.10007147962830593,4.5,True
1779,30.5,20.5,10.0,18.5,12.0,0.2927994121969141,0.2927994121969141,1.5,False
1780,30.0,30.0,0.0,19.5,10.5,0.3991431631560157,0.3991431631560157,4.0,False
1781,30.0,30.0,0.0,25.0,5.0,0.3903881700554529,0.3903881700554529,4.0,False
1782,30.5,29.5,1.0,18.0,12.5,0.29058561897702,0.29058561897702,0.5,False
1783,29.5,30.0,-0.5,19.0,10.5,0.39911144020733064,0.39911144020733064,3.5,False
1784,29.5,18.0,11.5,25.5,4.0,0.3994748687171793,0.3994748687171793,4.0,True
1785,29.0,29.0,0.0,17.0,12.0,0.3101545253863135,0.3101545253863135,4.0,False
1786,28.5,29.0,-0.5,23.0,5.5,0.10483573274270949,0.10483573274270949,2.5,False
1787,28.5,29.0,-0.5,25.5,3.0,0.30356472795497186,0.20525328330206377,0.5,False
1788,28.5,25.5,3.0,23.0,5.5,0.2999240698557327,0.2034927866362946,5.5,False
1789,25.0,23.0,2.0,28.0,-3.0,0.3825454545454545,0.28945454545454546,0.5,False
1790,26.5,25.0,1.5,24.5,2.0,0.2915142648134601,0.09546452084857351,2.0,False
1791,28.5,25.0,3.5,26.0,2.5,0.1979841612670986,0.1979841612670986,1.0,False
1792,27.5,27.0,0.5,25.0,2.5,0.19492753623188408,0.19492753623188408,2.5,False
1793,23.0,25.0,-2.0,25.0,-2.0,0.291681670867843,0.1019085343896291,0.5,False
1794,27.0,25.0,2.0,27.5,-0.5,0.1852517985611511,0.1852517985611511,1.0,False
1795,27.0,27.0,0.0,24.5,2.5,0.09072093825457055,0.09072093825457055,2.5,False
1796,27.0,27.0,0.0,28.0,-1.0,0.0,0.0,0.5,False
1797,26.5,23.5,3.0,26.5,0.0,0.09938101788170564,0.09938101788170564,0.5,False
1798,26.5,24.0,2.5,24.0,2.5,0.0,0.0,0.5,False
1799,27.5,26.0,1.5,24.0,3.5,0.0929342151061608,0.0929342151061608,1.0,False
1800,27.5,26.0,1.5,23.5,4.0,0.0,0.0,1.0,False
1801,27.5,27.0,0.5,21.0,6.5,0.0,0.0,1.0,False
1802,27.5,27.5,0.0,23.5,4.0,0.0,0.0,0.5,False
1803,27.0,26.0,1.0,23.0,4.0,0.09537265983751325,0.09537265983751325,1.5,False
1804,26.5,25.5,1.0,23.0,3.5,0.09660664819944598,0.09660664819944598,1.0,False
1805,26.5,25.5,1.0,27.0,-0.5,0.0,0.0,0.5,False
1806,27.0,25.5,1.5,27.0,0.0,0.10050798258345428,0.10050798258345428,0.5,False
1807,26.5,25.5,1.0,23.0,3.5,0.19269565217391305,0.19269565217391305,1.5,False
1808,27.0,22.5,4.5,21.5,5.5,0.09361851332398317,0.09361851332398317,0.5,False
1809,26.0,25.0,1.0,23.0,3.0,0.0910980256321441,0.0910980256321441,1.0,False
1810,25.5,25.0,0.5,25.0,0.5,0.19181408255289628,0.19181408255289628,1.0,False
1811,25.5,24.5,1.0,24.0,1.5,0.09782244556113903,0.09782244556113903,1.5,False
1812,25.0,25.5,-0.5,27.5,-2.5,0.09750889679715302,0.09750889679715302,1.5,False
1813,25.0,25.0,0.0,25.0,0.0,0.10161901481226318,0.10161901481226318,1.5,False
1814,24.5,23.5,1.0,25.5,-1.0,0.09996492458786391,0.09996492458786391,0.5,False
1815,24.0,23.0,1.0,17.0,7.0,0.0935374149659864,0.0935374149659864,1.5,False
1816,24.0,22.5,1.5,20.5,3.5,0.1959531416400426,0.1959531416400426,1.0,False
1817,24.5,22.5,2.0,23.0,1.5,0.09349030470914127,0.09349030470914127,1.5,False
1818,24.0,22.5,1.5,22.5,1.5,0.0963814677037538,0.0963814677037538,1.5,False
1819,24.5,22.5,2.0,23.5,1.0,0.0928005284015852,0.0928005284015852,1.0,False
1820,24.5,23.5,1.0,24.5,0.0,0.0964109781843772,0.0964109781843772,1.0,False
1821,23.5,22.5,1.0,22.0,1.5,0.0967741935483871,0.0967741935483871,1.5,False
1822,21.5,21.5,0.0,21.5,0.0,0.09736659736659736,0.0,2.0,False
1823,23.5,21.5,2.0,23.5,0.0,0.09912126537785589,0.09912126537785589,2.0,False
1824,23.0,21.0,2.0,24.0,-1.0,0.09826793920113114,0.09826793920113114,1.5,False
1825,23.5,21.5,2.0,23.5,0.0,0.09424603174603174,0.09424603174603174,1.5,False
1826,22.0,21.0,1.0,17.5,4.5,0.08954203691045796,0.08954203691045796,1.0,False
1827,21.5,20.5,1.0,19.0,2.5,0.18140981340704906,0.09156876295784382,1.0,False
1828,21.5,21.5,0.0,20.0,1.5,0.09452567154029241,0.0,1.5,False
1829,21.5,20.0,1.5,18.5,3.0,0.09643968199101279,0.0,1.0,False
1830,21.5,20.5,1.0,18.5,3.0,0.0,0.0,1.0,False
1831,21.5,20.5,1.0,17.0,4.5,0.0,0.0,0.5,False
1832,21.5,21.0,0.5,20.0,1.5,0.0,0.0,0.5,False
1833,21.0,21.0,0.0,17.5,3.5,0.09457152611812905,0.09457152611812905,1.0,False
1834,21.0,20.0,1.0,15.0,6.0,0.09602194787379972,0.09602194787379972,0.5,False
1835,21.0,20.5,0.5,19.5,1.5,0.09391304347826086,0.09391304347826086,0.5,False
1836,21.0,20.0,1.0,19.5,1.5,0.09435933147632312,0.09435933147632312,0.5,False
1837,20.5,20.0,0.5,19.5,1.0,0.19052594914663878,0.09474050853361198,0.5,False
1838,21.0,20.0,1.0,19.5,1.5,0.19021173203748698,0.09475876431794515,0.5,False
1839,20.5,20.0,0.5,20.0,0.5,0.18921739130434784,0.09356521739130434,0.5,False
1840,20.5,20.0,0.5,19.5,1.0,0.09580006942034015,0.0,0.5,False
1841,20.5,19.5,1.0,19.5,1.0,0.09617373319544985,0.0,0.5,False
1842,20.5,19.5,1.0,15.5,5.0,0.09388038942976357,0.0,1.0,False
1843,20.5,20.5,0.0,21.0,-0.5,0.09307207837648705,0.0,0.5,False
1844,20.5,20.0,0.5,15.5,5.0,0.09417989417989418,0.0,0.5,False
1845,20.5,20.0,0.5,15.5,5.0,0.0,0.0,0.5,False
1846,21.5,20.0,1.5,19.5,2.0,0.0,0.0,1.0,False
1847,21.5,20.0,1.5,17.0,4.5,0.0,0.0,0.5,False
1848,21.5,20.5,1.0,19.5,2.0,0.0,0.0,0.5,False
1849,21.5,20.5,1.0,19.5,2.0,0.0,0.0,0.5,False
1850,21.0,20.5,0.5,17.0,4.0,0.0,0.0,0.5,False
1851,21.5,20.5,1.0,17.0,4.5,0.0,0.0,0.5,False
1852,21.5,20.5,1.0,21.5,0.0,0.0,0.0,0.5,False
1853,21.0,21.0,0.0,21.5,-0.5,0.0,0.0,1.0,False
1854,21.0,20.5,0.5,21.5,-0.5,0.0,0.0,1.0,False
1855,21.0,21.0,0.0,21.5,-0.5,0.0,0.0,1.0,False
1856,21.0,21.0,0.0,21.5,-0.5,0.0,0.0,1.0,False
1857,21.0,21.0,0.0,21.5,-0.5,0.0,0.0,1.0,False
1858,21.5,21.0,0.5,19.5,2.0,0.0,0.0,0.5,False
1859,21.0,20.0,1.0,19.0,2.0,0.0,0.0,1.0,False
1860,21.0,20.0,1.0,17.0,4.0,0.0,0.0,1.0,False
1861,21.0,21.0,0.0,19.5,1.5,0.0,0.0,1.0,False
1862,21.0,21.0,0.0,19.5,1.5,0.0,0.0,1.0,False
1863,21.0,20.0,1.0,19.5,1.5,0.0,0.0,1.0,False
1864,21.0,21.0,0.0,17.0,4.0,0.0,0.0,1.0,False
1865,21.0,20.0,1.0,17.0,4.0,0.0,0.0,1.0,False
1866,21.0,20.0,1.0,17.0,4.0,0.0,0.0,1.0,False
1867,21.5,20.0,1.5,19.5,2.0,0.0,0.0,0.5,False
1868,21.0,20.0,1.0,19.5,1.5,0.09084628670120898,0.09084628670120898,1.0,False
1869,21.0,20.0,1.0,17.0,4.0,0.0,0.0,1.0,False
1870,21.0,20.0,1.0,19.0,2.0,0.0,0.0,1.0,False
1871,21.0,21.0,0.0,17.0,4.0,0.0,0.0,1.0,False
1872,21.0,21.0,0.0,19.0,2.0,0.0,0.0,1.0,False
1873,21.0,20.0,1.0,19.0,2.0,0.0,0.0,1.0,False
1874,21.0,20.0,1.0,19.0,2.0,0.0,0.0,1.0,False
1875,21.0,21.0,0.0,17.0,4.0,0.0,0.0,1.0,False
1876,21.0,20.0,1.0,17.0,4.0,0.0,0.0,1.0,False
1877,21.0,20.0,1.0,19.0,2.0,0.0,0.0,1.0,False
1878,21.0,20.0,1.0,19.0,2.0,0.0,0.0,0.5,False
1879,21.0,20.0,1.0,19.5,1.5,0.0,0.0,0.5,False
1880,21.0,20.0,1.0,19.5,1.5,0.0,0.0,0.5,False
1881,21.0,20.0,1.0,21.5,-0.5,0.0,0.0,1.0,False
1882,21.0,20.0,1.0,19.5,1.5,0.0,0.0,1.0,False
1883,21.5,21.0,0.5,19.5,2.0,0.0,0.0,0.5,False
1884,21.5,20.0,1.5,19.5,2.0,0.0,0.0,0.5,False
1885,21.5,20.0,1.5,19.0,2.5,0.0,0.0,0.5,False
1886,21.5,20.0,1.5,19.0,2.5,0.0,0.0,0.5,False
1887,21.0,20.5,0.5,21.0,0.0,0.0,0.0,0.5,False
1888,21.5,20.5,1.0,21.0,0.5,0.0,0.0,0.5,False
1889,21.0,20.0,1.0,21.0,0.0,0.0,0.0,0.5,False
1890,21.0,20.0,1.0,21.0,0.0,0.0,0.0,0.5,False
1891,21.0,20.0,1.0,21.0,0.0,0.0,0.0,1.0,False
1892,21.0,20.0,1.0,21.0,0.0,0.0,0.0,0.5,False
1893,21.0,20.0,1.0,21.0,0.0,0.09337452797802952,0.09337452797802952,1.0,False
1894,21.0,20.0,1.0,21.0,0.0,0.09292791253843526,0.09292791253843526,1.0,False
1895,21.0,20.0,1.0,21.0,0.0,0.0,0.0,1.0,False
1896,21.0,20.0,1.0,19.5,1.5,0.0,0.0,1.0,False
1897,21.0,20.0,1.0,21.0,0.0,0.0,0.0,1.0,False
1898,21.0,20.0,1.0,21.0,0.0,0.0,0.0,1.0,False
1899,21.0,19.5,1.5,21.0,0.0,0.0,0.0,1.0,False
1900,21.0,19.5,1.5,19.5,1.5,0.0,0.0,1.0,False
1901,21.0,19.5,1.5,19.5,1.5,0.0,0.0,0.5,False
1902,21.0,20.0,1.0,15.5,5.5,0.0,0.0,0.5,False
1903,20.5,20.0,0.5,18.0,2.5,0.1843613077182339,0.09201213346814964,0.5,False
1904,22.0,20.5,1.5,18.0,4.0,0.0,0.0,1.0,False
1905,21.0,20.5,0.5,20.5,0.5,0.09437199725463281,0.09437199725463281,0.5,False
1906,22.5,21.0,1.5,21.0,1.5,0.0,0.0,1.0,False
1907,23.0,21.0,2.0,21.5,1.5,0.0,0.0,1.0,False
1908,23.0,21.5,1.5,22.0,1.0,0.0,0.0,0.5,False
1909,22.5,22.0,0.5,22.5,0.0,0.0,0.0,0.5,False
1910,23.5,22.0,1.5,24.0,-0.5,0.09237487403426269,0.09237487403426269,0.5,False
1911,24.5,23.0,1.5,20.5,4.0,0.0,0.0,0.5,False
1912,24.5,24.5,0.0,25.0,-0.5,0.0,0.0,0.5,False
1913,25.0,24.5,0.5,23.0,2.0,0.0,0.0,1.0,False
1914,25.0,24.0,1.0,25.0,0.0,0.0,0.0,0.5,False
1915,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0.5,False
1916,24.5,24.5,0.0,23.0,1.5,0.0,0.0,0.5,False
1917,24.0,24.5,-0.5,27.0,-3.0,0.0,0.0,0.5,False
1918,25.5,25.0,0.5,23.5,2.0,0.0,0.0,0.5,False
1919,26.0,25.5,0.5,25.0,1.0,0.0,0.0,0.5,False
1920,26.0,25.5,0.5,19.5,6.5,0.0,0.0,1.0,False
1921,25.5,25.5,0.0,22.5,3.0,0.0,0.0,0.5,False
1922,25.5,25.0,0.5,22.5,3.0,0.0,0.0,0.5,False
1923,25.5,25.5,0.0,22.5,3.0,0.0,0.0,1.0,False
1924,26.0,25.5,0.5,22.5,3.5,0.0,0.0,0.5,False
1925,26.0,25.5,0.5,24.0,2.0,0.0907557354925776,0.0907557354925776,1.0,False
1926,26.0,25.5,0.5,23.5,2.5,0.0,0.0,1.0,False
1927,27.0,26.0,1.0,21.5,5.5,0.0,0.0,0.5,False
1928,26.0,26.5,-0.5,25.5,0.5,0.0922279792746114,0.0922279792746114,0.5,False
1929,28.0,25.5,2.5,27.0,1.0,0.09782220635487326,0.09782220635487326,1.0,False
