row,frame,matlab_alpha,python_alpha,alpha_error_python_minus_matlab,abs_alpha_error,selected_line_alpha,py_first_peak_alpha,py_first_peak_weight,py_total_peak_weight,py_weighted_peak_spread,py_nearest_peak_to_matlab,py_nearest_peak_distance_to_matlab,py_nearest_peak_index,matlab_first_peak_alpha,matlab_first_peak_weight,matlab_total_peak_weight,matlab_weighted_peak_spread,matlab_nearest_peak_to_python,matlab_nearest_peak_distance_to_python,matlab_nearest_peak_index,mask_density,n_fascicle_candidates,category
676,676,25.0,34.0,9.0,9.0,18.758649826049805,36.0,302.0,2386.0,6.128667225481978,25.0,0.0,1,11.5,319.0,2631.0,7.644811858608894,33.5,0.5,4,0.09089501947164536,101.0,"peak exists, weighted median differs"
677,677,25.0,34.0,9.0,9.0,18.434947967529297,36.0,286.0,2245.0,4.57728285077951,25.0,0.0,1,12.0,288.0,2596.0,9.165832049306626,33.5,0.5,5,0.07689181715250015,92.0,"peak exists, weighted median differs"
678,678,25.0,34.0,9.0,9.0,-23.749496459960938,36.0,280.0,2245.0,4.55456570155902,25.0,0.0,1,12.0,293.0,2599.0,9.022316275490573,33.5,0.5,3,0.0772852748632431,116.0,"peak exists, weighted median differs"
679,679,24.5,34.0,9.5,9.5,18.434947967529297,36.0,280.0,2200.0,4.547272727272727,25.0,0.5,1,12.0,286.0,2613.0,8.024110218140068,35.0,1.0,1,0.07541473954916,117.0,"peak exists, weighted median differs"
680,680,25.0,35.0,10.0,10.0,19.79887580871582,35.0,271.0,2169.0,4.264638082065468,25.0,0.0,2,12.0,279.0,2619.0,8.008400152730049,35.0,0.0,2,0.07104801386594772,88.0,"peak exists, weighted median differs"
681,681,33.0,35.0,2.0,2.0,-21.801406860351562,36.0,288.0,2221.0,4.594326879783881,34.0,1.0,3,13.5,283.0,2648.0,10.034932024169184,35.0,0.0,3,0.080832839012146,115.0,"peak exists, weighted median differs"
682,682,33.0,35.0,2.0,2.0,19.093490600585938,36.0,284.0,2316.0,4.589810017271157,34.0,1.0,1,13.5,276.0,2603.0,7.538993469074145,35.0,0.0,2,0.08968884497880936,142.0,"peak exists, weighted median differs"
683,683,30.5,35.0,4.5,4.5,19.65382194519043,35.0,300.0,2417.0,4.537029375258585,33.0,2.5,6,32.5,269.0,2536.0,7.918769716088328,35.0,0.0,2,0.09598416090011597,149.0,nearest Python peak also far
684,684,33.5,34.0,0.5,0.5,19.025606155395508,35.0,314.0,2411.0,6.190792202405641,33.0,0.5,3,24.0,276.0,2572.0,6.981726283048212,34.0,0.0,6,0.0942942276597023,127.0,matched within 1 deg
685,685,31.5,34.0,2.5,2.5,19.358993530273438,35.0,310.0,2414.0,4.27754763877382,33.0,1.5,4,24.0,282.0,2574.0,6.625679875679876,34.0,0.0,8,0.09361696988344193,126.0,nearest Python peak also far
686,686,31.0,35.0,4.0,4.0,19.025606155395508,35.0,296.0,2313.0,4.262429744920017,33.0,2.0,3,35.0,281.0,2600.0,8.239230769230769,35.0,0.0,0,0.08888258039951324,109.0,nearest Python peak also far
687,687,24.5,35.0,10.5,10.5,20.323135375976562,35.0,316.0,2333.0,4.647663951993142,25.0,0.5,3,35.0,274.0,2568.0,7.076129283489097,35.0,0.0,0,0.08399984240531921,118.0,"peak exists, weighted median differs"
688,688,32.5,34.0,1.5,1.5,19.536653518676758,35.0,314.0,2323.0,4.082221265604821,33.0,0.5,2,35.0,282.0,2587.0,7.384808658678005,33.5,0.5,8,0.08334838598966599,116.0,"peak exists, weighted median differs"
689,689,34.0,35.0,1.0,1.0,-22.306198120117188,35.0,308.0,2340.0,3.766239316239316,34.0,0.0,5,34.5,275.0,2587.0,7.909547738693467,34.5,0.5,0,0.08972109854221344,150.0,matched within 1 deg
690,690,32.0,34.0,2.0,2.0,21.801406860351562,36.0,288.0,2246.0,4.427426536064114,33.0,1.0,4,35.5,271.0,2548.0,8.810832025117739,34.0,0.0,4,0.08360638469457626,87.0,"peak exists, weighted median differs"
691,691,34.0,34.0,0.0,0.0,21.250503540039062,36.0,288.0,2285.0,4.319037199124726,34.0,0.0,1,32.0,280.0,2581.0,7.068190623789229,34.0,0.0,8,0.08532211929559708,79.0,matched within 1 deg
692,692,32.0,34.0,2.0,2.0,-21.801406860351562,35.0,275.0,2231.0,3.3487225459435233,33.0,1.0,1,32.0,281.0,2628.0,7.6312785388127855,34.0,0.0,5,0.08441910147666931,83.0,"peak exists, weighted median differs"
693,693,31.0,33.0,2.0,2.0,-21.1612548828125,35.0,267.0,2267.0,5.206881340979268,32.0,1.0,7,13.5,292.0,2651.0,6.618068653338363,33.5,0.5,6,0.09285585582256317,100.0,"peak exists, weighted median differs"
694,694,32.0,32.0,0.0,0.0,19.885164260864258,34.0,259.0,2320.0,3.768965517241379,32.0,0.0,1,13.5,291.0,2595.0,6.528901734104046,32.0,0.0,2,0.09714517742395401,108.0,matched within 1 deg
695,695,32.0,33.0,1.0,1.0,-22.47943115234375,34.0,270.0,2254.0,2.968944099378882,32.0,0.0,1,13.5,278.0,2573.0,7.270695685969685,32.0,1.0,1,0.08888258039951324,110.0,matched within 1 deg
696,696,32.0,34.0,2.0,2.0,17.878694534301758,34.0,268.0,2177.0,3.283417547083142,32.0,0.0,1,34.0,279.0,2568.0,8.319119937694705,34.0,0.0,0,0.07863335311412811,84.0,"peak exists, weighted median differs"
697,697,32.0,34.0,2.0,2.0,-22.98870849609375,34.0,244.0,1979.0,3.365841334007074,32.0,0.0,1,13.0,274.0,2612.0,9.763591117917304,34.0,0.0,1,0.06552671641111374,76.0,"peak exists, weighted median differs"
698,698,32.5,34.0,1.5,1.5,19.093490600585938,34.0,215.0,1857.0,3.250403877221325,32.0,0.5,2,44.0,280.0,2607.0,7.793248945147679,33.5,0.5,2,0.06314017623662949,70.0,"peak exists, weighted median differs"
699,699,33.5,33.0,-0.5,0.5,19.983104705810547,33.0,243.0,1926.0,3.445482866043614,33.0,0.5,0,31.5,287.0,2622.0,5.222158657513349,33.0,0.0,7,0.06659098714590073,70.0,matched within 1 deg
700,700,31.5,32.0,0.5,0.5,-23.962493896484375,34.0,240.0,1931.0,2.5334023821853964,32.0,0.5,1,23.5,283.0,2643.0,8.654559213015512,32.0,0.0,4,0.06693284213542938,64.0,matched within 1 deg
701,701,33.5,34.0,0.5,0.5,-22.7509765625,33.0,245.0,1969.0,3.7313357034027423,33.0,0.5,0,33.5,289.0,2615.0,9.77323135755258,33.5,0.5,0,0.07223483920097351,100.0,matched within 1 deg
702,702,31.5,33.0,1.5,1.5,-23.629379272460938,33.0,245.0,1873.0,2.3459690336358783,31.0,0.5,2,33.0,288.0,2604.0,7.115591397849462,33.0,0.0,0,0.06486880779266357,63.0,"peak exists, weighted median differs"
703,703,33.5,33.0,-0.5,0.5,22.932098388671875,33.0,250.0,1929.0,2.7620528771384136,33.0,0.5,0,33.5,294.0,2726.0,7.0212765957446805,33.5,0.5,0,0.06199205294251442,57.0,matched within 1 deg
704,704,31.5,32.0,0.5,0.5,-21.1612548828125,32.0,262.0,2063.0,2.2544837615123607,32.0,0.5,0,33.0,293.0,2723.0,7.1566287183253765,31.5,0.5,2,0.06806161254644394,76.0,matched within 1 deg
705,705,33.0,32.0,-1.0,1.0,22.479433059692383,32.0,264.0,2010.0,2.4870646766169155,32.0,1.0,0,33.0,289.0,2671.0,7.504867090977162,31.5,0.5,2,0.07006114721298218,82.0,matched within 1 deg
706,706,32.0,32.0,0.0,0.0,16.699243545532227,32.0,244.0,2019.0,3.1728578504210003,32.0,0.0,0,32.0,294.0,2732.0,8.262811127379209,32.0,0.0,0,0.07269924134016037,85.0,matched within 1 deg
707,707,31.0,33.0,2.0,2.0,21.03750991821289,33.0,263.0,2102.0,2.90104662226451,31.0,0.0,2,39.5,283.0,2680.0,10.781343283582089,32.5,0.5,8,0.07251863926649094,90.0,"peak exists, weighted median differs"
708,708,31.0,32.0,1.0,1.0,17.744670867919922,32.0,269.0,2136.0,2.579119850187266,31.0,0.0,1,12.0,268.0,2626.0,9.595201827875096,31.0,1.0,1,0.07705307006835938,93.0,matched within 1 deg
709,709,32.0,32.0,0.0,0.0,21.03750991821289,32.0,275.0,2069.0,4.3813436442725955,32.0,0.0,0,10.5,294.0,2685.0,7.169832402234637,32.0,0.0,1,0.07153177261352539,99.0,matched within 1 deg
710,710,32.0,32.0,0.0,0.0,-23.025482177734375,32.0,273.0,1935.0,2.020671834625323,32.0,0.0,0,32.0,297.0,2707.0,7.784078315478389,32.0,0.0,0,0.06155344471335411,71.0,matched within 1 deg
711,711,32.5,32.0,-0.5,0.5,18.824708938598633,32.0,267.0,1978.0,3.7957532861476238,32.0,0.5,0,32.5,310.0,2690.0,4.796282527881041,32.5,0.5,0,0.061359941959381104,78.0,matched within 1 deg
712,712,32.0,32.0,0.0,0.0,22.98871612548828,32.0,265.0,1993.0,3.815855494229804,32.0,0.0,0,32.0,304.0,2698.0,4.449036323202372,32.0,0.0,0,0.06306277215480804,65.0,matched within 1 deg
713,713,32.5,31.0,-1.5,1.5,22.306203842163086,32.0,265.0,2054.0,2.7414800389483935,32.0,0.5,0,32.5,308.0,2729.0,6.436057163796263,31.0,0.0,1,0.06598467379808426,79.0,"peak exists, weighted median differs"
714,714,31.5,32.0,0.5,0.5,-21.037506103515625,32.0,267.0,2054.0,2.554040895813048,32.0,0.5,0,31.5,304.0,2706.0,6.330007390983001,32.0,0.0,6,0.06831961870193481,97.0,matched within 1 deg
715,715,31.0,31.0,0.0,0.0,19.536653518676758,32.0,291.0,2066.0,3.579864472410455,31.0,0.0,1,31.0,302.0,2769.0,8.598952690501987,31.0,0.0,0,0.06897752732038498,85.0,matched within 1 deg
716,716,30.0,31.0,1.0,1.0,-21.250503540039062,32.0,264.0,1998.0,3.3883883883883885,30.0,0.0,1,13.0,308.0,2744.0,9.558126822157435,31.0,0.0,1,0.06669418513774872,74.0,matched within 1 deg
717,717,30.0,31.0,1.0,1.0,21.161258697509766,31.0,264.0,1980.0,3.653030303030303,30.0,0.0,1,13.0,319.0,2748.0,9.828056768558952,31.5,0.5,1,0.06585567444562912,78.0,matched within 1 deg
718,718,30.0,31.0,1.0,1.0,22.036226272583008,31.0,262.0,1954.0,4.1688843398157625,31.0,1.0,0,13.0,323.0,2801.0,9.988218493395216,31.5,0.5,2,0.06662968546152115,73.0,matched within 1 deg
719,719,30.0,29.0,-1.0,1.0,21.447734832763672,31.0,285.0,2150.0,5.61953488372093,31.0,1.0,0,13.0,298.0,2674.0,8.913425579655947,30.0,1.0,1,0.07744652777910233,93.0,matched within 1 deg
720,720,29.5,31.0,1.5,1.5,21.801406860351562,31.0,259.0,1982.0,2.3143289606458124,29.0,0.5,6,29.5,297.0,2688.0,6.262648809523809,31.0,0.0,1,0.06662323325872421,83.0,"peak exists, weighted median differs"
721,721,30.5,32.0,1.5,1.5,17.744670867919922,31.0,242.0,1933.0,4.193481634764614,31.0,0.5,0,30.5,288.0,2694.0,4.46789161098738,32.0,0.0,6,0.06628137826919556,62.0,"peak exists, weighted median differs"
722,722,30.5,31.0,0.5,0.5,18.434947967529297,31.0,266.0,2161.0,6.447940768162888,31.0,0.5,0,30.5,302.0,2721.0,5.50606394707828,30.5,0.5,0,0.0796976163983345,96.0,matched within 1 deg
723,723,21.0,30.0,9.0,9.0,19.5024471282959,30.0,264.0,2181.0,6.739110499770748,24.0,3.0,7,30.5,304.0,2724.0,8.788179148311308,30.5,0.5,0,0.0828452780842781,112.0,nearest Python peak also far
724,724,29.0,30.0,1.0,1.0,20.55604362487793,30.0,302.0,2205.0,7.146938775510204,30.0,1.0,0,29.0,290.0,2727.0,6.3997066373304,29.5,0.5,2,0.08418689668178558,78.0,matched within 1 deg
725,725,28.5,30.0,1.5,1.5,21.161258697509766,30.0,274.0,2228.0,8.364901256732496,28.0,0.5,2,29.5,303.0,2798.0,8.244996426018584,30.0,0.0,9,0.08227121084928513,87.0,"peak exists, weighted median differs"
726,726,27.0,30.0,3.0,3.0,16.8583984375,29.0,247.0,1956.0,5.292433537832311,27.0,0.0,4,28.0,294.0,2707.0,7.2000369412633916,29.5,0.5,4,0.06693284213542938,69.0,"peak exists, weighted median differs"
727,727,28.0,30.0,2.0,2.0,19.440032958984375,29.0,269.0,2184.0,4.247252747252747,28.0,0.0,7,29.5,288.0,2629.0,6.687904146063142,29.5,0.5,0,0.0771627202630043,108.0,"peak exists, weighted median differs"
728,728,17.0,30.0,13.0,13.0,19.440032958984375,30.0,259.0,2118.0,5.214825306893296,28.0,11.0,4,28.0,288.0,2631.0,8.283162295705056,29.5,0.5,5,0.0748729333281517,91.0,nearest Python peak also far
729,729,27.5,29.0,1.5,1.5,-21.037506103515625,29.0,301.0,2408.0,3.2994186046511627,27.0,0.5,5,28.5,293.0,2709.0,7.258397932816537,29.0,0.0,4,0.09433937817811966,122.0,"peak exists, weighted median differs"
730,730,14.0,30.0,16.0,16.0,21.801406860351562,29.0,296.0,2439.0,2.6830668306683068,27.0,13.0,9,28.5,299.0,2722.0,8.304739162380603,30.0,0.0,5,0.10017673671245575,155.0,nearest Python peak also far
731,731,28.0,29.0,1.0,1.0,16.990821838378906,29.0,277.0,2484.0,3.1557971014492754,28.0,0.0,4,28.0,315.0,2684.0,6.042660208643815,28.5,0.5,7,0.10249877721071243,156.0,matched within 1 deg
732,732,27.0,29.0,2.0,2.0,15.708637237548828,28.0,317.0,2684.0,3.5279433681073025,28.0,1.0,0,27.5,294.0,2703.0,7.875138734739179,29.5,0.5,5,0.11473464220762253,124.0,"peak exists, weighted median differs"
733,733,27.0,29.0,2.0,2.0,18.434947967529297,29.0,277.0,2407.0,3.3531366846697135,27.0,0.0,2,27.0,304.0,2650.0,6.1843396226415095,29.0,0.0,2,0.09769988805055618,139.0,"peak exists, weighted median differs"
734,734,25.0,29.0,4.0,4.0,19.2900447845459,28.0,303.0,2551.0,3.7675421403371225,27.0,2.0,1,27.5,297.0,2670.0,6.852059925093633,29.0,0.0,9,0.10901983827352524,126.0,nearest Python peak also far
735,735,26.5,28.0,1.5,1.5,-20.772247314453125,28.0,280.0,2339.0,3.4544677212483967,27.0,0.5,1,27.0,316.0,2719.0,6.212210371460095,27.5,0.5,4,0.09874480962753296,138.0,"peak exists, weighted median differs"
736,736,23.5,28.0,4.5,4.5,19.5024471282959,28.0,288.0,2456.0,3.8322475570032575,21.0,2.5,9,27.0,302.0,2788.0,8.015602582496413,27.5,0.5,2,0.11153538525104523,130.0,nearest Python peak also far
737,737,25.5,28.0,2.5,2.5,20.55604362487793,28.0,293.0,2405.0,4.851143451143451,26.0,0.5,5,26.5,321.0,2825.0,5.544955752212389,28.0,0.0,4,0.09862225502729416,101.0,"peak exists, weighted median differs"
738,738,24.5,27.0,2.5,2.5,18.434947967529297,27.0,281.0,2446.0,3.800899427636958,25.0,0.5,3,26.5,316.0,2868.0,5.807008368200837,27.0,0.0,4,0.0973709300160408,139.0,"peak exists, weighted median differs"
739,739,25.5,26.0,0.5,0.5,19.358993530273438,26.0,287.0,2387.0,2.398408043569334,26.0,0.5,0,23.0,321.0,2824.0,4.2469900849858355,26.5,0.5,2,0.09095951914787292,116.0,matched within 1 deg
740,740,24.0,26.0,2.0,2.0,21.161258697509766,27.0,282.0,2441.0,2.319950839819746,24.0,0.0,9,26.0,318.0,2959.0,4.318012842176411,26.0,0.0,0,0.09602931141853333,125.0,"peak exists, weighted median differs"
741,741,24.0,26.0,2.0,2.0,19.025606155395508,26.0,315.0,2512.0,3.002388535031847,24.0,0.0,4,23.0,306.0,2833.0,4.369749382280268,26.0,0.0,3,0.1038919985294342,144.0,"peak exists, weighted median differs"
742,742,24.5,24.0,-0.5,0.5,19.358993530273438,26.0,267.0,2332.0,3.9463979416809605,24.0,0.5,3,22.0,307.0,2809.0,4.702741189035244,24.5,0.5,1,0.09275265038013458,106.0,matched within 1 deg
743,743,24.0,27.0,3.0,3.0,21.03750991821289,26.0,276.0,2329.0,3.7655646200085875,25.0,1.0,4,24.5,307.0,2794.0,5.347351467430207,27.5,0.5,9,0.08503831177949905,104.0,"peak exists, weighted median differs"
744,744,23.5,26.0,2.5,2.5,18.434947967529297,26.0,271.0,2213.0,2.6394035246272027,24.0,0.5,3,14.0,321.0,2904.0,3.1432506887052343,26.5,0.5,4,0.07858819514513016,91.0,"peak exists, weighted median differs"
745,745,22.5,26.0,3.5,3.5,22.166345596313477,26.0,286.0,2157.0,2.462216040797404,22.0,0.5,9,13.5,297.0,2774.0,4.304614275414564,26.0,0.0,2,0.08275496959686279,91.0,"peak exists, weighted median differs"
746,746,23.5,24.0,0.5,0.5,16.990821838378906,26.0,270.0,2145.0,3.7547785547785546,24.0,0.5,4,25.0,305.0,2736.0,4.8899853801169595,23.5,0.5,3,0.07976211607456207,119.0,matched within 1 deg
747,747,24.5,25.0,0.5,0.5,18.434947967529297,25.0,265.0,2244.0,2.971479500891266,25.0,0.5,0,25.0,306.0,2800.0,2.9201785714285715,25.0,0.0,0,0.08342578262090683,102.0,matched within 1 deg
748,748,23.5,25.0,1.5,1.5,16.821409225463867,25.0,294.0,2344.0,2.560580204778157,24.0,0.5,2,24.5,330.0,2807.0,2.7436765229782685,24.5,0.5,0,0.09486828744411469,100.0,"peak exists, weighted median differs"
749,749,20.0,25.0,5.0,5.0,16.389537811279297,24.0,292.0,2299.0,2.9038712483688562,22.0,2.0,4,23.5,314.0,2865.0,4.68848167539267,25.0,0.0,4,0.08632833510637283,106.0,nearest Python peak also far
750,750,22.0,24.0,2.0,2.0,19.79887580871582,24.0,273.0,2231.0,3.367099955177051,22.0,0.0,3,23.5,324.0,2879.0,3.9847169155956927,23.5,0.5,0,0.0839095413684845,115.0,"peak exists, weighted median differs"
751,751,23.5,24.0,0.5,0.5,18.434947967529297,24.0,273.0,2160.0,3.6078703703703705,24.0,0.5,0,23.5,315.0,2833.0,5.442816801976703,23.5,0.5,0,0.08121984452009201,101.0,matched within 1 deg
752,752,23.0,24.0,1.0,1.0,18.103761672973633,24.0,258.0,2087.0,4.5390512697652134,23.0,0.0,9,23.5,325.0,2816.0,3.5912642045454546,23.5,0.5,0,0.08075543493032455,102.0,matched within 1 deg
753,753,22.5,23.0,0.5,0.5,18.434947967529297,25.0,302.0,2199.0,5.962255570713961,23.0,0.5,1,25.0,332.0,2810.0,4.684163701067615,23.5,0.5,1,0.08708944916725159,104.0,matched within 1 deg
754,754,22.0,24.0,2.0,2.0,17.94940185546875,24.0,304.0,2252.0,3.4853463587921847,22.0,0.0,4,24.0,313.0,2832.0,4.768714689265536,24.0,0.0,0,0.09263654798269272,115.0,"peak exists, weighted median differs"
755,755,22.5,24.0,1.5,1.5,18.060470581054688,24.0,290.0,2191.0,3.0068461889548153,22.0,0.5,1,24.0,328.0,2837.0,4.346669016566796,24.0,0.0,0,0.0895211398601532,99.0,"peak exists, weighted median differs"
756,756,21.5,24.0,2.5,2.5,18.85315704345703,24.0,260.0,2251.0,4.052421146157263,22.0,0.5,2,13.5,292.0,2763.0,4.440825190010858,24.0,0.0,6,0.09695812314748764,104.0,"peak exists, weighted median differs"
757,757,22.0,24.0,2.0,2.0,18.434947967529297,24.0,250.0,2125.0,2.9007058823529412,22.0,0.0,2,23.0,302.0,2747.0,4.633054240990171,24.0,0.0,6,0.08177455514669418,89.0,"peak exists, weighted median differs"
758,758,23.0,24.0,1.0,1.0,21.801406860351562,24.0,258.0,2223.0,2.7827260458839405,24.0,1.0,0,19.0,305.0,2898.0,4.253450655624569,23.5,0.5,2,0.086741141974926,104.0,matched within 1 deg
759,759,21.0,21.0,0.0,0.0,18.434947967529297,25.0,254.0,2220.0,4.372072072072072,21.0,0.0,3,18.5,315.0,2840.0,3.6755281690140844,21.0,0.0,7,0.08843107521533966,103.0,matched within 1 deg
760,760,22.0,23.0,1.0,1.0,19.65382194519043,23.0,216.0,1942.0,3.177651905252317,23.0,1.0,0,13.0,299.0,2786.0,4.059763101220388,23.0,0.0,6,0.07744652777910233,88.0,matched within 1 deg
761,761,21.0,23.0,2.0,2.0,20.92449951171875,23.0,209.0,1874.0,2.622198505869797,21.0,0.0,1,22.0,292.0,2722.0,3.4621601763409258,23.5,0.5,2,0.07253154367208481,77.0,"peak exists, weighted median differs"
762,762,21.5,22.0,0.5,0.5,24.623563766479492,24.0,213.0,1849.0,3.0800432666306112,22.0,0.5,4,20.5,310.0,2774.0,2.521989906272531,22.0,0.0,7,0.06966123729944229,68.0,matched within 1 deg
763,763,20.5,21.0,0.5,0.5,21.447734832763672,23.0,239.0,2051.0,3.4027303754266214,21.0,0.5,2,20.5,320.0,2821.0,3.400744416873449,21.0,0.0,2,0.07697567343711853,106.0,matched within 1 deg
764,764,20.5,22.0,1.5,1.5,20.136301040649414,23.0,231.0,2006.0,2.993519441674975,21.0,0.5,2,20.5,338.0,2897.0,3.25733517431826,21.5,0.5,1,0.07896875590085983,79.0,"peak exists, weighted median differs"
765,765,21.0,23.0,2.0,2.0,19.093490600585938,23.0,264.0,1965.0,3.5913486005089057,21.0,0.0,1,21.0,330.0,2890.0,3.198961937716263,23.5,0.5,1,0.06814546138048172,84.0,"peak exists, weighted median differs"
766,766,20.5,21.0,0.5,0.5,19.983104705810547,23.0,269.0,2011.0,3.155146693187469,21.0,0.5,1,21.5,330.0,2842.0,3.0068613652357494,21.0,0.0,8,0.07292500138282776,82.0,matched within 1 deg
767,767,19.0,23.0,4.0,4.0,21.03750991821289,23.0,287.0,2224.0,2.9613309352517985,20.0,1.0,5,19.0,353.0,2935.0,4.0713798977853495,23.0,0.0,3,0.08617998659610748,116.0,"peak exists, weighted median differs"
768,768,21.0,21.0,0.0,0.0,19.093490600585938,21.0,282.0,2358.0,2.9834605597964376,21.0,0.0,0,21.0,378.0,2982.0,2.981556002682763,21.0,0.0,0,0.08527696877717972,81.0,matched within 1 deg
769,769,19.5,22.0,2.5,2.5,19.79887580871582,24.0,264.0,2347.0,2.674478057094163,20.0,0.5,1,20.5,349.0,2953.0,3.029292245174399,22.0,0.0,2,0.0866895467042923,119.0,"peak exists, weighted median differs"
770,770,20.0,22.0,2.0,2.0,28.610458374023438,19.0,228.0,2073.0,3.132175590931018,19.0,1.0,0,20.5,312.0,2881.0,3.698542172856647,22.0,0.0,2,0.07144792377948761,79.0,"peak exists, weighted median differs"
771,771,21.0,24.0,3.0,3.0,18.434947967529297,26.0,252.0,1973.0,3.4120628484541307,21.0,0.0,5,21.0,305.0,2818.0,2.5855216465578423,23.5,0.5,5,0.07220258563756943,101.0,"peak exists, weighted median differs"
772,772,20.5,24.0,3.5,3.5,19.025606155395508,26.0,259.0,1951.0,2.7924141465914913,21.0,0.5,2,19.5,310.0,2815.0,2.884014209591474,22.0,2.0,5,0.06977089494466782,74.0,"peak exists, weighted median differs"
773,773,20.5,24.0,3.5,3.5,19.79887580871582,26.0,271.0,2011.0,2.756340129288911,21.0,0.5,2,19.5,321.0,2818.0,2.9057842441447836,23.5,0.5,7,0.07435692101716995,80.0,"peak exists, weighted median differs"
774,774,19.5,24.0,4.5,4.5,18.434947967529297,26.0,275.0,2027.0,2.9102121361618156,21.0,1.5,3,19.0,316.0,2818.0,3.310681334279631,23.0,1.0,9,0.07678216695785522,79.0,nearest Python peak also far
775,775,19.5,24.0,4.5,4.5,18.434947967529297,26.0,276.0,2098.0,2.834127740705434,21.0,1.5,2,19.5,317.0,2810.0,2.8306049822064057,22.5,1.5,6,0.08026523143053055,77.0,nearest Python peak also far
776,776,20.5,24.0,3.5,3.5,18.970407485961914,26.0,283.0,2167.0,2.8680203045685277,21.0,0.5,3,19.5,327.0,2823.0,2.665426850867871,22.5,1.5,6,0.08401274681091309,89.0,"peak exists, weighted median differs"
777,777,20.5,24.0,3.5,3.5,17.878694534301758,26.0,286.0,2168.0,3.2287822878228782,21.0,0.5,1,19.5,324.0,2829.0,2.5904913396960056,22.5,1.5,8,0.08474805951118469,104.0,"peak exists, weighted median differs"
778,778,20.0,24.0,4.0,4.0,18.434947967529297,26.0,287.0,2193.0,2.744186046511628,21.0,1.0,4,19.5,328.0,2832.0,1.862994350282486,22.5,1.5,5,0.08579297363758087,109.0,"peak exists, weighted median differs"
779,779,20.5,24.0,3.5,3.5,19.093490600585938,26.0,286.0,2206.0,2.9342701722574795,21.0,0.5,4,19.5,312.0,2811.0,2.7630736392742796,22.0,2.0,3,0.08701849728822708,82.0,"peak exists, weighted median differs"
780,780,19.5,24.0,4.5,4.5,17.744670867919922,26.0,287.0,2222.0,2.9702970297029703,20.0,0.5,4,19.5,314.0,2822.0,3.47661233167966,22.5,1.5,5,0.08907608687877655,86.0,"peak exists, weighted median differs"
781,781,19.5,24.0,4.5,4.5,18.434947967529297,26.0,287.0,2218.0,2.95536519386835,20.0,0.5,6,19.5,309.0,2822.0,3.6869241672572644,22.5,1.5,5,0.0889277309179306,117.0,"peak exists, weighted median differs"
782,782,20.5,24.0,3.5,3.5,19.440032958984375,26.0,283.0,2175.0,3.0510344827586207,20.0,0.5,4,19.5,307.0,2818.0,2.899929027679205,22.5,1.5,6,0.08665084093809128,74.0,"peak exists, weighted median differs"
783,783,20.5,24.0,3.5,3.5,19.536653518676758,26.0,283.0,2186.0,3.061299176578225,20.0,0.5,2,19.0,310.0,2822.0,3.3086463501063075,22.5,1.5,6,0.08706364780664444,86.0,"peak exists, weighted median differs"
784,784,20.5,24.0,3.5,3.5,19.536653518676758,26.0,286.0,2192.0,3.0547445255474455,20.0,0.5,2,19.0,304.0,2811.0,3.8847385272145143,22.0,2.0,4,0.0868636965751648,67.0,"peak exists, weighted median differs"
785,785,20.5,24.0,3.5,3.5,19.093490600585938,26.0,284.0,2198.0,3.0600545950864424,20.0,0.5,1,19.5,300.0,2812.0,3.9976884779516357,22.5,1.5,7,0.0869346484541893,63.0,"peak exists, weighted median differs"
786,786,19.5,24.0,4.5,4.5,18.92464256286621,26.0,281.0,2188.0,3.4282449725776964,20.0,0.5,1,19.5,300.0,2813.0,3.4098826875222183,22.5,1.5,5,0.08623158186674118,99.0,"peak exists, weighted median differs"
787,787,19.5,24.0,4.5,4.5,18.434947967529297,26.0,281.0,2172.0,3.046961325966851,20.0,0.5,1,19.5,300.0,2821.0,3.3486352357320097,22.5,1.5,7,0.08541887253522873,111.0,"peak exists, weighted median differs"
