frame,time_s,ANG_deg,PEN_deg,FL_px,FL_mm,selected_segment_FL_mm,super_apo_angle_deg,muscle_thickness_px,line_helper_PEN_deg,line_helper_FL_mm
172,5.1588134765625,32.0,32.436727434396744,478.72757376853735,43.18770104993745,63.21579383497137,-0.4367274343967438,256.77410888671875,32.43672743828711,43.18770227285781
173,5.188806533813477,32.0,32.397022515535355,472.15191808483974,42.59448798381028,66.97018289260593,-0.3970225155353546,252.97093200683594,32.39702252954285,42.59448784777647
174,5.218799591064453,30.0,30.344136506319046,498.7576476347548,44.994684581996566,68.19987624633356,-0.344136506319046,251.96865844726562,30.344136519132718,44.994684382278884
175,5.24879264831543,32.0,32.38374009728432,482.3236497000065,43.51211572916429,67.9894404292531,-0.383740097284317,258.32635498046875,32.38374010362463,43.51211806058086
176,5.278785705566406,32.0,32.397022515535355,469.33162916983696,42.340059784538674,71.37294310437403,-0.3970225155353546,251.45986938476562,32.39702252954285,42.34005849748548
177,5.308778762817383,32.0,32.35725602507591,456.80663511624766,41.21013594376114,73.31946615307358,-0.3572560250759125,244.48143005371094,32.35725601797802,41.210135673749924
178,5.338772296905518,31.0,31.383740097284317,470.8198227629541,42.47431497167576,70.31107861936306,-0.383740097284317,245.18760681152344,31.383740103624632,42.47431579850355
179,5.368765354156494,30.0,30.397042840719223,466.6923816827596,42.101963970313015,73.07803044980956,-0.397042840719223,236.14132690429688,30.39704283078487,42.10196268644228
180,5.398758411407471,30.0,30.383740097284317,436.4124510460739,39.370304747394925,66.52727546013124,-0.383740097284317,220.73260498046875,30.383740103624632,39.370304092452365
181,5.428751468658447,31.0,31.41024401783943,433.891190052788,39.14285291045614,73.6127482023952,-0.41024401783943176,226.12770080566406,31.410244009259685,39.142853692063234
182,5.458744525909424,30.0,30.383740097284317,445.19941842252325,40.163008032067495,69.7887718336438,-0.383740097284317,225.1769561767578,30.383740103624632,40.1630074144486
183,5.4887375831604,30.0,30.423526346683502,436.4091603619504,39.37000788318663,68.50711099753602,-0.4235263466835022,220.9923095703125,30.42352634860859,39.3700084955975
184,5.518730640411377,27.0,27.449948459863663,489.90064654164377,44.195663309005944,73.2635231968347,-0.4499484598636627,225.8312530517578,27.44994846535957,44.19566393458064
185,5.5487236976623535,30.0,30.397042840719223,447.3906889536812,40.36069026681786,71.6177596122769,-0.397042840719223,226.3748779296875,30.39704283078487,40.36069017406824
186,5.57871675491333,28.0,28.291127800941467,458.12184337566293,41.32878551449486,69.02886716360725,-0.2911278009414673,217.12770080566406,28.291127794936074,41.3287844510012
187,5.608709812164307,28.0,28.330731481313705,460.18685930158244,41.51507787649508,74.57883239963301,-0.33073148131370544,218.38645935058594,28.330731493796293,41.5150774976177
188,5.638702869415283,28.0,28.357235729694366,481.9123144809373,43.475007729863925,68.61095786315268,-0.35723572969436646,228.8927001953125,28.357235716550406,43.47500854050808
189,5.668696403503418,29.0,29.463149458169937,497.02622480386174,44.83848682839109,62.40823303439864,-0.46314945816993713,244.46914672851562,29.463149460826713,44.83848726764163
190,5.6986894607543945,29.0,29.489734321832657,500.4076076861734,45.143533291261555,75.20395088603064,-0.48973432183265686,246.33445739746094,29.489734326647266,45.14353205187906
191,5.728682518005371,30.0,30.516217172145844,484.28296277566284,43.688872264637205,69.42293463330253,-0.5162171721458435,245.9102783203125,30.51621716155546,43.6888711906654
192,5.758675575256348,29.0,29.542618572711945,498.1989549155722,44.94428294345109,67.45862106377545,-0.5426185727119446,245.64736938476562,29.542618574306744,44.94428321568217
193,5.788668632507324,28.0,28.476513117551804,518.7922335594468,46.80207516274725,75.53280847081086,-0.4765131175518036,247.35934448242188,28.476513130825936,46.802075883563134
194,5.818661689758301,28.0,28.48981586098671,518.5390923486534,46.779238402271766,68.99159571963274,-0.4898158609867096,247.34446716308594,28.489815846779777,46.779239248507345
195,5.848654747009277,28.0,28.596839487552643,521.2401244292587,47.022908022354834,58.79408680111489,-0.5968394875526428,249.4881591796875,28.596839478333322,47.022909407940176
196,5.878647804260254,28.0,28.394876927137375,527.2485692808119,47.564951000955816,72.22323198963315,-0.3948769271373749,250.730712890625,28.394876941467743,47.56495118714913
197,5.9086408615112305,27.0,27.337114423513412,548.1481437334007,49.45037524427655,74.74694208437015,-0.3371144235134125,251.72337341308594,27.337114420852146,49.45037505029373
198,5.938633918762207,28.0,28.337114423513412,545.7077775709004,49.23022121502607,61.441053104061254,-0.3371144235134125,259.0248107910156,28.337114420852146,49.23022047711101
199,5.968627452850342,26.0,26.423691302537918,559.2275574588166,50.44988819067972,68.06687407035422,-0.4236913025379181,248.85934448242188,26.423691295103993,50.449887372954734
200,5.998620510101318,27.0,27.423691302537918,572.295074112817,51.62875490661891,68.76386493940795,-0.4236913025379181,263.58013916015625,27.423691295103993,51.62875726099587
201,6.028613567352295,27.0,27.332378774881363,573.0413528169689,51.69607933775859,66.1677373485633,-0.3323787748813629,263.1128845214844,27.33237877319911,51.696077024320445
202,6.0586066246032715,27.0,27.303430289030075,574.383675749611,51.81717501869267,68.98060535145825,-0.3034302890300751,263.47137451171875,27.303430289891622,51.81717595998388
203,6.088599681854248,26.0,26.322640359401703,595.493090017913,53.72152965108219,62.40203305716193,-0.3226403594017029,264.0567626953125,26.32264037176975,53.72152763884107
204,6.118592739105225,26.0,26.34671923518181,594.1796000606765,53.60303509444182,70.25424916549086,-0.34671923518180847,263.6981201171875,26.346719247907203,53.60303665760319
205,6.148585796356201,26.0,26.337114423513412,594.6097928635954,53.641844302819024,65.51959745468194,-0.3371144235134125,263.7997131347656,26.337114420852146,53.641845377940534
206,6.178578853607178,26.0,26.303430289030075,597.2246266143387,53.877737667877184,64.89693473191448,-0.3034302890300751,264.64508056640625,26.303430289891622,53.87773789211814
207,6.208571910858154,27.0,27.317904710769653,578.5256958322376,52.190841243228554,68.87847091294694,-0.3179047107696533,265.5011901855469,27.317904710439933,52.190838714165615
208,6.238564968109131,25.0,25.322640359401703,620.905296120806,56.01405429417237,65.84509075341276,-0.3226403594017029,265.570556640625,25.32264037176975,56.01405403022767
209,6.268558025360107,26.0,26.351588755846024,598.2224442538377,53.967754312579316,65.41131259470224,-0.35158875584602356,265.53790283203125,26.351588744117237,53.967756783591874
210,6.298551559448242,24.0,24.351455211639404,648.3529785066886,58.49020642400198,71.53149403202153,-0.3514552116394043,267.3371276855469,24.351455198623825,58.490204229608366
211,6.328544616699219,24.0,24.433296233415604,649.2080205706217,58.567342781015164,71.3552076455113,-0.43329623341560364,268.53424072265625,24.433296244212386,58.567342389148145
212,6.358537673950195,23.0,23.491057366132736,679.0201740493922,61.2568021784772,67.99010117283072,-0.4910573661327362,270.6614685058594,23.491057363260722,61.256802149000784
213,6.388530731201172,23.0,23.558422088623047,680.1141745113464,61.35549581445777,70.14089860474937,-0.5584220886230469,271.8307189941406,23.55842207372615,61.35549862169505
214,6.418523788452148,23.0,23.64986228942871,680.504202815832,61.390681641926484,73.70580842910714,-0.6498622894287109,272.9817810058594,23.649862271288697,61.39068263689108
215,6.448516845703125,26.0,26.71722275018692,607.680154789316,54.820967700744355,74.99424739308205,-0.7172227501869202,273.2054138183594,26.717222727105963,54.82096556485974
216,6.478509902954102,21.0,21.808656871318817,732.9117219589543,66.11854858241813,73.78594010648355,-0.8086568713188171,272.28265380859375,21.808656877708756,66.11854930518219
217,6.508502960205078,21.0,21.779846251010895,732.6876000534023,66.0983297557073,74.4443215258181,-0.7798462510108948,271.8572998046875,21.779846273531177,66.09832671556751
218,6.538496017456055,21.0,21.861674666404724,733.7483600360938,66.19402465094299,69.67776691260288,-0.8616746664047241,273.2237243652344,21.86167468079927,66.19402786854141
219,6.568489074707031,22.0,22.8665429353714,701.9045856448798,63.321285573301445,71.05400768565114,-0.8665429353713989,272.7502746582031,22.866542933156268,63.32128349529195
220,6.598482131958008,24.0,24.81352525949478,648.7366036315915,58.5248145980813,63.90069860275106,-0.8135252594947815,272.2529296875,24.813525261785998,58.52481657351248
221,6.628475666046143,22.0,22.88574880361557,698.7985357497715,63.04107786924096,72.97663934782307,-0.8857488036155701,271.7591247558594,22.885748779561737,63.041077040062625
222,6.658468723297119,22.0,22.85680639743805,698.0538374142345,62.97389600872187,55.53999075567172,-0.8568063974380493,271.1446228027344,22.856806415999728,62.97389508185724
223,6.688461780548096,25.0,25.93376314640045,617.1659817464864,55.67671757036808,71.48448212647354,-0.9337631464004517,269.90631103515625,25.933763149513055,55.676717970291925
224,6.718454837799072,25.0,25.952968299388885,615.489832078938,55.52550620356256,67.25250210473547,-0.9529682993888855,269.3587951660156,25.95296828032059,55.525507528305205
225,6.748447895050049,23.0,24.015584349632263,662.3161100601512,59.74986971539087,68.20304781550615,-1.0155843496322632,269.55279541015625,24.015584351193127,59.74986993203687
226,6.778440952301025,22.0,23.053992867469788,689.6778809568538,62.218271467104074,62.72981142743203,-1.0539928674697876,270.0767517089844,23.05399281268822,62.218273555544165
227,6.808434009552002,23.0,24.06846272945404,663.2110784425537,59.83060796625885,71.40301244335244,-1.0684627294540405,270.47601318359375,24.068462693597866,59.83060778520595
228,6.8384270668029785,23.0,24.06846272945404,664.335317465521,59.93202952936284,71.18750541931371,-1.0684627294540405,270.93450927734375,24.068462693597866,59.93202950985397
229,6.868420124053955,23.0,24.04439091682434,665.2132555441956,60.01123141653153,73.14540977613783,-1.0443909168243408,271.037353515625,24.044390864061484,60.011232754711266
230,6.898413181304932,25.0,26.029921054840088,620.1024400709267,55.94162582134518,68.12947401813766,-1.029921054840088,272.12603759765625,26.029921077598516,55.94162852848536
231,6.928406238555908,26.0,27.11647140979767,598.3569207133194,53.97988590776743,58.6206801553638,-1.1164714097976685,272.7315673828125,27.1164713955811,53.97988886752523
232,6.958399772644043,27.0,28.190752148628235,576.4838478103018,52.00663893947029,71.17604151824192,-1.1907521486282349,272.33587646484375,28.190752136336243,52.00663687513985
233,6.9883928298950195,25.0,26.029921054840088,620.4967397887028,55.97719698805558,73.53262203121525,-1.029921054840088,272.299072265625,26.029921077598516,55.97719945518484
234,7.018385887145996,23.0,24.13788604736328,667.5719023296773,60.22401325287303,72.29752709874056,-1.1378860473632812,272.9928283691406,24.13788606783507,60.2240124144891
235,7.048378944396973,23.0,24.025053024291992,667.9745921351685,60.2603413189556,65.46309286640209,-1.0250530242919922,271.95654296875,24.025052966442217,60.26034147586492
236,7.078372001647949,22.0,23.04439091682434,693.2136677912624,62.537247254478665,68.67122318362851,-1.0443909168243408,271.3544616699219,23.044390864061484,62.53724634554176
237,7.108365058898926,22.0,23.015584349632263,694.7384721862278,62.674805231035144,71.71153013833478,-1.0155843496322632,271.6298828125,23.015584351193127,62.674806754903116
238,7.138358116149902,23.0,23.943366050720215,668.5564479035006,60.312832577771324,73.5492177074066,-0.9433660507202148,271.32257080078125,23.943366058553153,60.31283254753284
239,7.168351173400879,22.0,23.00598180294037,694.503888411818,62.653642602276115,71.45749075132758,-1.0059818029403687,271.4310302734375,23.005981853992495,62.6536456260675
240,7.1983442306518555,22.0,22.981909692287445,695.0514597109164,62.70304093833357,66.50989239784323,-0.9819096922874451,271.376220703125,22.9819097192038,62.70304301457959
241,7.228337287902832,22.0,22.943366050720215,695.90761836006,62.78027802643247,63.63006353955252,-0.9433660507202148,271.2794494628906,22.943366058553153,62.78028053722583
242,7.258330821990967,22.0,22.957836627960205,696.0765106084356,62.79551439118806,73.59463281597532,-0.9578366279602051,271.5071716308594,22.95783660346376,62.79551533450207
243,7.288323879241943,23.0,23.962704598903656,668.7133127709664,60.326983910120994,71.23309121997332,-0.962704598903656,271.5924987792969,23.962704595642663,60.326986817375875
244,7.31831693649292,23.0,23.991512060165405,667.8801595739258,60.25182222490754,73.42499240861669,-0.9915120601654053,271.5609436035156,23.991512039941938,60.25182045131377
245,7.3483099937438965,23.0,23.981909692287445,668.4509475788657,60.303315021794475,67.96201957078168,-0.9819096922874451,271.690673828125,23.9819097192038,60.30331263727709
246,7.378303050994873,23.0,24.049258947372437,668.4978734378585,60.307548368860196,70.55879689281097,-1.0492589473724365,272.4275207519531,24.04925891572796,60.30754521597627
247,7.40829610824585,22.0,23.030054211616516,695.8575397323883,62.775760256996605,69.21386985914563,-1.0300542116165161,272.2291564941406,23.030054267845543,62.775758553767375
248,7.438289165496826,23.0,24.049258589744568,668.7423847276923,60.32960659376157,76.10679641669331,-1.0492585897445679,272.52716064453125,24.049258598612198,60.32960460712363
249,7.468282222747803,23.0,24.005982160568237,669.5007864396035,60.39802468414217,71.57104504133883,-1.0059821605682373,272.3743591308594,24.00598217111687,60.39802401592255
250,7.498275279998779,23.0,24.03965663909912,668.3997069961024,60.29869242829608,72.68372070746915,-1.039656639099121,272.28521728515625,24.03965662099094,60.29869584508713
251,7.528268337249756,23.0,24.044524312019348,668.5530031857031,60.31252181764262,70.30595235043998,-1.0445243120193481,272.3995361328125,24.044524370207284,60.31251953456303
252,7.558261394500732,23.0,24.217408537864685,667.2342388964657,60.19355144493028,74.99719320819896,-1.217408537864685,273.6995849609375,24.217408590645903,60.193552569073084
253,7.588254928588867,23.0,24.049258589744568,668.5324799997429,60.310670348731264,75.57657172043554,-1.0492585897445679,272.4416198730469,24.049258598612198,60.31067067334612
254,7.618247985839844,22.0,23.243799805641174,693.9662237922921,62.605137982685434,71.38630664323149,-1.2437998056411743,273.8699035644531,23.2437997622157,62.60513884529197
255,7.64824104309082,23.0,24.078197956085205,668.1908577847772,60.27985140513916,71.24078337645616,-1.078197956085205,272.6105651855469,24.07819799600955,60.27985333920645
256,7.678234100341797,23.0,23.996379911899567,668.8764267705589,60.34169899869633,72.59735601567714,-0.9963799118995667,272.0179443359375,23.996379934525834,60.341699884447394
257,7.708227157592773,23.0,24.0349223613739,668.5259456139785,60.31008085876995,73.50367595631882,-1.0349223613739014,272.28619384765625,24.034922363722444,60.3100840773329
