frame_index_video,frame_index_matlab,matlab_sample_index_zero_based,frame_index_python,time_seconds,MATLAB_time_seconds_stored,included_in_analysis,exclusion_reason,MATLAB_ANG_deg,Python_fixed_ANG_deg,Python_adaptive_ANG_deg,MATLAB_PEN_deg,Python_fixed_PEN_deg,Python_adaptive_PEN_deg,MATLAB_FL_original_unit,MATLAB_FL_original_unit_name,Python_fixed_FL_original_unit,Python_fixed_FL_original_unit_name,Python_adaptive_FL_original_unit,Python_adaptive_FL_original_unit_name,MATLAB_FL_px_derived,Python_fixed_FL_px,Python_adaptive_FL_px,MATLAB_FL_mm,Python_fixed_FL_mm,Python_adaptive_FL_mm,fixed_minus_matlab_ANG_deg,adaptive_minus_matlab_ANG_deg,fixed_minus_matlab_PEN_deg,adaptive_minus_matlab_PEN_deg,fixed_minus_matlab_FL_mm,adaptive_minus_matlab_FL_mm,absolute_error_fixed_ANG_deg,absolute_error_adaptive_ANG_deg,absolute_error_fixed_PEN_deg,absolute_error_adaptive_PEN_deg,absolute_error_fixed_FL_mm,absolute_error_adaptive_FL_mm,adaptive_confidence_score,adaptive_confidence_angle,adaptive_confidence_length,adaptive_R_scale_global,adaptive_R_scale_angle,adaptive_R_scale_length,adaptive_angle_measurement_covariance_deg2,adaptive_length_side_measurement_covariance_px2,fixed_R_scale_angle,fixed_R_scale_length,fixed_angle_measurement_covariance_deg2,fixed_length_side_measurement_covariance_px2,adaptive_kalman_gain_length_side,adaptive_kalman_gain_angle,fixed_kalman_gain_length_side,fixed_kalman_gain_angle,adaptive_smoother_gain_length_side,adaptive_smoother_gain_angle,fixed_smoother_gain_length_side,fixed_smoother_gain_angle,detection_success,missing_detection_flag,hough_localmax_fallback_flag,hough_peak_source,raw_timtrack_alpha_deg,selected_timtrack_alpha_deg,hough_baseline_alpha_deg,hough_fallback_mass_below_10deg,hough_fallback_gap_to_lower_deg,fascicle_candidate_raw_rejected,fascicle_candidate_selection_reason,klt_affine_ok,klt_tracker_redetected,klt_tracker_found_fraction,klt_points_count,klt_tracked_count,klt_inlier_count,superficial_aponeurosis_rejected,deep_aponeurosis_rejected,MATLAB_superficial_x_left_1b,MATLAB_superficial_y_left_1b,MATLAB_superficial_x_right_1b,MATLAB_superficial_y_right_1b,MATLAB_deep_x_left_1b,MATLAB_deep_y_left_1b,MATLAB_deep_x_right_1b,MATLAB_deep_y_right_1b,Python_superficial_x_left_1b,Python_superficial_y_left_1b,Python_superficial_x_right_1b,Python_superficial_y_right_1b,Python_deep_x_left_1b,Python_deep_y_left_1b,Python_deep_x_right_1b,Python_deep_y_right_1b,MATLAB_fascicle_superficial_x_1b,MATLAB_fascicle_superficial_y_1b,MATLAB_fascicle_deep_x_1b,MATLAB_fascicle_deep_y_1b,Python_adaptive_fascicle_superficial_x_1b,Python_adaptive_fascicle_superficial_y_1b,Python_adaptive_fascicle_deep_x_1b,Python_adaptive_fascicle_deep_y_1b,Python_fixed_fascicle_superficial_x_1b,Python_fixed_fascicle_superficial_y_1b,Python_fixed_fascicle_deep_x_1b,Python_fixed_fascicle_deep_y_1b
2274,2275,2274,2274,68.20431300800816,68.23428350052734,True,,32.80352864808192,33.965489038965615,34.226465164122004,33.95615210645766,33.96693345850909,34.22790958366548,42.66264288464285,mm,41.78883958609889,mm,41.50891736796931,mm,472.90740238992663,463.2214565559679,460.11857121891023,42.66264288464285,41.78883958609889,41.50891736796931,1.1619603908836922,1.4229365160400818,0.01078135205143127,0.27175747720782084,-0.8738032985439617,-1.1537255166735392,1.1619603908836922,1.4229365160400818,0.01078135205143127,0.27175747720782084,0.8738032985439617,1.1537255166735392,0.9643440135565433,0.9562463909859048,0.9973547322385461,0.6312904978911353,0.6784659769636956,0.502653011118212,2.072911747035956,50.2653011118212,1.0,1.0,3.055292111054342,100.0,0.007918432527858194,0.01078538887805232,0.0059595755520838985,0.007824887912973966,0.99180861310976,0.993372975637231,0.9945154448463196,0.9939907755586906,True,False,False,houghpeaks,35.5,35.5,35.5,0.19571150097465886,1.0,False,candidate persistence disabled,True,False,1.0,275,275,275,False,False,1.0,39.47469083722907,706.0,47.84019052734965,1.0,297.5887209500958,706.0,311.7731719094563,1.0,41.69558964108038,706.0,47.25649716700465,1.0,306.12898696016515,706.0,306.1467599233227,738.3274221786144,48.223786329076745,340.8330310400267,304.42608969216406,716.1644287736806,47.33667227120931,335.72879723532856,306.1374254319113,716.4017471765414,47.33854419417741,332.2178033457354,306.1373369201878
2275,2276,2275,2275,68.2343061095948,68.26427659217592,True,,32.91681598217281,34.08512012086453,34.348055498912714,34.008007940626825,34.08079780586045,34.34373318390863,42.49140668853246,mm,41.588301612643434,mm,41.30884190821762,mm,471.00928124172066,460.9985306963631,457.90077223704736,42.49140668853246,41.588301612643434,41.30884190821762,1.168304138691724,1.4312395167399075,0.07278986523362363,0.3357252432818072,-0.9031050758890231,-1.1825647803148343,1.168304138691724,1.4312395167399075,0.07278986523362363,0.3357252432818072,0.9031050758890231,1.1825647803148343,0.9627547742797183,0.9515035136665612,0.9913911877166816,0.6401653052871594,0.7082571988917696,0.515575767952233,2.16393263237147,51.557576795223305,1.0,1.0,3.055292111054342,100.0,0.007723600435290804,0.010293591434580704,0.005956745976237078,0.007810706298859228,0.9999315937191696,0.9974041034485642,0.9999542656043588,0.9976338849440711,True,False,False,houghpeaks,35.0,35.0,35.0,0.2981175566653861,1.0,False,candidate persistence disabled,True,False,1.0,275,275,275,False,False,1.0,39.71023947579895,706.0,47.62710969374161,1.0,297.43527335330475,706.0,310.863546080871,1.0,41.75078277422293,706.0,47.24610197258116,1.0,305.70250745044365,706.0,305.6493232175114,738.102933641239,47.98761289835568,342.7092893934052,303.9438769441098,715.5998553863772,47.320930723795655,337.5453656220117,305.6771189297096,715.836753066891,47.32277728886201,334.0350471671289,305.67738374331867
2276,2277,2276,2276,68.26429921118142,68.29426968382451,True,,32.83368487123308,34.00963960605637,34.271689364472365,33.946136470401925,34.016748223441425,34.27879798185742,42.61782930795701,mm,41.68428290821959,mm,41.40444696053931,mm,472.4106522893853,462.0624653731639,458.96053632787164,42.61782930795701,41.68428290821959,41.40444696053931,1.1759547348232857,1.4380044932392835,0.07061175303950051,0.33266151145549827,-0.9335463997374163,-1.2133823474176992,1.1759547348232857,1.4380044932392835,0.07061175303950051,0.33266151145549827,0.9335463997374163,1.2133823474176992,0.9639507071695855,0.9513315713517024,0.9966023163658995,0.6334687938862318,0.7093657311172973,0.5038619710934404,2.167319522134974,50.386197109344046,1.0,1.0,3.055292111054342,100.0,0.007841720965114008,0.010199159590361228,0.005921742487814301,0.007768410479192728,0.9956353402191216,0.997405937979566,0.9970829360753886,0.9976561145870119,True,False,False,houghpeaks,34.5,34.5,34.5,0.29440852034994297,0.5,False,candidate persistence disabled,True,False,0.9927272727272727,275,273,273,False,False,1.0,39.67297014554579,706.0,47.548421146795924,1.0,297.4426396775114,706.0,311.1325999339755,1.0,41.5617359418818,706.0,47.27006950201806,1.0,305.754845887238,706.0,305.84231437662373,738.2442234776621,47.90861661072741,341.3021264344754,304.05075682088477,715.5755141058795,47.34760174106225,336.3012483686063,305.79644630381097,715.811706137685,47.34951417071018,332.78803783363736,305.7960104240686
2277,2278,2277,2277,68.29429231276806,68.32426277547309,True,,32.80044432814971,33.93471189232889,34.19563669699082,33.93527430989918,33.94663819950517,34.2075630041671,42.74427875112717,mm,41.80327700376254,mm,41.52310513700607,mm,473.8123206732439,463.3814926255334,460.275839980225,42.74427875112717,41.80327700376254,41.52310513700607,1.1342675641791828,1.3951923688411085,0.011363889605995325,0.272288694267921,-0.9410017473646306,-1.2211736141210991,1.1342675641791828,1.3951923688411085,0.011363889605995325,0.272288694267921,0.9410017473646306,1.2211736141210991,0.9619157099225157,0.9507349978139832,0.9926077008049559,0.6449283700694616,0.7132270855839753,0.5123937837897852,2.1791170879749995,51.239378378978515,1.0,1.0,3.055292111054342,100.0,0.007685430117811166,0.01006793048669932,0.005904002856992807,0.007726497897672824,0.999950885615014,0.9993687543535362,0.9999671904959765,0.99941779227888,True,False,False,houghpeaks,35.0,35.0,35.0,0.09835423197492163,1.0,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,39.918762082139395,706.0,47.4040852799021,1.0,297.698856503435,706.0,311.6642790951445,1.0,41.518950806374,706.0,47.400967183990716,1.0,306.09763302769977,706.0,306.2443811259395,738.6677568251699,47.750934525267084,340.39893421217795,304.42204734520647,715.8045756861924,47.48276955953932,335.09966867338534,306.1671769865655,716.0382194685121,47.4847189163537,331.5825362507932,306.16644488373674
2278,2279,2278,2278,68.32428541435469,68.35425586712168,True,,32.818664870413265,33.9717282687337,34.23280211953349,33.96185944683346,33.9878452677506,34.24891911855039,42.644135550947155,mm,41.737144032655834,mm,41.45769154726812,mm,472.7022520637534,462.6484210325952,459.5507425949641,42.644135550947155,41.737144032655834,41.45769154726812,1.153063398320434,1.4141372491202233,0.025985820917142632,0.28705967171693203,-0.9069915182913206,-1.1864440036790356,1.153063398320434,1.4141372491202233,0.025985820917142632,0.28705967171693203,0.9069915182913206,1.1864440036790356,0.9658615327955333,0.9577666562702364,0.9999774483928284,0.6229987330104124,0.6692457656759685,0.5000020883383228,2.044741308226309,50.00020883383228,1.0,1.0,3.055292111054342,100.0,0.007814736074585797,0.010622304634777242,0.005869541643112786,0.007671689124423639,0.998716849723549,0.9997987734331113,0.9991445840320432,0.9998122948389515,True,False,False,houghpeaks,35.0,35.0,35.0,0.10172143974960876,1.0,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,39.65072722581729,706.0,47.82906385900019,1.0,297.6168424161966,706.0,311.6852284442815,1.0,41.50454563915874,706.0,47.53055017294605,1.0,306.0417800964119,706.0,306.24009286400434,737.984801025137,48.20010282343843,340.73051279170176,304.39621830197376,715.5903557652643,47.61252397056607,335.6528073303103,306.13591615939663,715.8220586997231,47.61450445699663,332.14152510411554,306.13492845429585
2279,2280,2279,2279,68.35427851594133,68.38424895877026,True,,32.80509439494854,33.950727886768334,34.211873244068386,33.942039818759206,33.96193383721388,34.22307919451393,42.60908075066368,mm,41.75816801321011,mm,41.478230841075835,mm,472.3136761710648,462.8814679176347,459.778416818237,42.60908075066368,41.75816801321011,41.478230841075835,1.145633491819794,1.4067788491198456,0.019894018454671425,0.28103937575472315,-0.8509127374535694,-1.1308499095878446,1.145633491819794,1.4067788491198456,0.019894018454671425,0.28103937575472315,0.8509127374535694,1.1308499095878446,0.9646870052001038,0.9564139128960191,0.998734954413058,0.6294006438019615,0.6774420045409155,0.5008773924142836,2.069783212170699,50.087739241428366,1.0,1.0,3.055292111054342,100.0,0.007750561884469221,0.010386879846843543,0.005840257856246251,0.007614700825559252,0.9987157924814885,0.9988862659442492,0.9991458467305744,0.9990171533824385,True,False,False,houghpeaks,35.0,35.0,35.0,0.19719407638347622,1.0,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,39.39598586466,706.0,48.031242320131334,1.0,297.57065960498153,706.0,311.56212203730536,1.0,41.43056886031778,706.0,47.447874158122495,1.0,305.9762512789727,706.0,306.11413569614916,737.4927034344636,48.41698355507133,340.50435162902374,304.3084785857303,715.5082057596945,47.5290284515841,335.28797141771014,306.0416315656508,715.7408576931372,47.53101417883467,331.77227884312816,306.040943963918
2280,2281,2280,2280,68.38427161752797,68.41424205041884,True,,32.749513649324676,33.902758271890406,34.162790707257074,33.88016483770829,33.90126360510763,34.1612960404743,42.668050879208046,mm,41.85753174210796,mm,41.57748091866857,mm,472.9673489963495,463.9828962340172,460.8785853311979,42.668050879208046,41.85753174210796,41.57748091866857,1.1532446225657296,1.4132770579323974,0.021098767399337248,0.2811312027660051,-0.810519137100087,-1.0905699605394759,1.1532446225657296,1.4132770579323974,0.021098767399337248,0.2811312027660051,0.810519137100087,1.0905699605394759,0.9609538917253049,0.9449414491890256,0.9923973415426364,0.6504531353945716,0.7519252949279155,0.5129265560104254,2.2973514216954696,51.29265560104253,1.0,1.0,3.055292111054342,100.0,0.007521227801278209,0.0092814702792123,0.005811282195436277,0.007564533939322216,0.9997252058953899,0.999128924469407,0.9998173559277517,0.9992125567404349,True,False,False,houghpeaks,36.0,36.0,36.0,0.2935533384497314,1.0,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,39.28973098993167,706.0,48.24729931306117,1.0,297.82358144193535,706.0,311.7375656706893,1.0,41.51358202067005,706.0,47.411821398097764,1.0,306.30665371206055,706.0,306.2882624781678,737.3475670368715,48.64559431092878,339.56140281194575,304.50547934149597,715.747177480552,47.49336917970708,334.3952979638768,306.29795647673626,715.9800909765378,47.495317803187305,330.88104558505665,306.2980481525341
2281,2282,2281,2281,68.4142647191146,68.44423514206743,True,,32.71446196577853,33.85996678858217,34.11956440779511,33.84239001593424,33.85075184083628,34.11034946004922,42.67908048382465,mm,41.913142418231224,mm,41.63265417973386,mm,473.0896100968333,464.59933015869717,461.4901705919217,42.67908048382465,41.913142418231224,41.63265417973386,1.1455048228036375,1.4051024420165774,0.008361824902038961,0.26795944411497885,-0.7659380655934243,-1.0464263040907866,1.1455048228036375,1.4051024420165774,0.008361824902038961,0.26795944411497885,0.7659380655934243,1.0464263040907866,0.963998232329091,0.9520653881930462,0.9965741548619245,0.6332049453819432,0.7046484375854966,0.503910085033484,2.1529068124217354,50.3910085033484,1.0,1.0,3.055292111054342,100.0,0.007599711690459673,0.009815525610200165,0.005778755670962111,0.007513613499304781,0.9999895864502858,0.9999063561046144,0.9999930513577627,0.9999172707088939,True,False,False,houghpeaks,35.5,35.5,35.5,0.19382571316920671,0.5,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,39.167662760458335,706.0,48.437365643620865,1.0,297.87281523315,706.0,311.7532793935203,1.0,41.59301699173218,706.0,47.40605900272015,1.0,306.400768586287,706.0,306.28738260442105,737.132027519772,48.84670556597368,339.0865436753627,304.5292665134186,715.8631198218278,47.4873848607112,333.8097836111297,306.3472423960893,716.0961895490309,47.48930662541435,330.2920763377397,306.3478081531008
2282,2283,2282,2282,68.44425782070124,68.474228233716,True,,32.70738757188015,33.84617231349151,34.10548349848685,33.81666851178136,33.84909158239526,34.1084027673906,42.65127088529232,mm,41.91378943104279,mm,41.63358555077687,mm,472.781345907974,464.6065021744782,461.50049466541617,42.65127088529232,41.91378943104279,41.63358555077687,1.1387847416113601,1.3980959266067003,0.03242307061390193,0.29173425560924215,-0.7374814542495329,-1.0176853345154484,1.1387847416113601,1.3980959266067003,0.03242307061390193,0.29173425560924215,0.7374814542495329,1.0176853345154484,0.9635184868639549,0.9512938105909652,0.9970605437631461,0.6358763512728807,0.7096094417564052,0.5031076715321032,2.16806412932802,50.31076715321032,1.0,1.0,3.055292111054342,100.0,0.007554408354115582,0.009653713742296099,0.0057455932156557955,0.00745819253418083,0.996938715239786,0.9883270935466563,0.9979734292058781,0.9894879105602752,True,False,False,houghpeaks,35.0,35.0,35.0,0.19149751053236308,0.5,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,38.93974845285888,706.0,48.722044790128564,1.0,298.07289005407887,706.0,311.7238220386484,1.0,41.529941477526584,706.0,47.51649096564228,1.0,306.3535162707549,706.0,306.3894366229416,736.6185999810009,49.146896163811505,338.80093583378783,304.6137377127894,715.6829714444439,47.59871449435742,333.55748142990547,306.3704603584929,715.9142561988797,47.60067846262447,330.04187503685324,306.37028123534424
2283,2284,2283,2283,68.47425092228787,68.5042213253646,True,,32.61337457916437,33.688844609906084,33.94653204877088,33.709410224858715,33.700329586904076,33.95801702576887,42.7734648947765,mm,42.08644175084092,mm,41.80526339235049,mm,474.1358436067927,466.5203207884141,463.40351137082786,42.7734648947765,42.08644175084092,41.80526339235049,1.0754700307417124,1.3331574696065047,-0.009080637954639315,0.24860680091015297,-0.6870231439355834,-0.9682015024260124,1.0754700307417124,1.3331574696065047,0.009080637954639315,0.24860680091015297,0.6870231439355834,0.9682015024260124,0.9644578209227685,0.9560910727214511,0.995783875337614,0.6306624169702514,0.6794171080160478,0.5053383221292734,2.0758177302367864,50.533832212927344,1.0,1.0,3.055292111054342,100.0,0.007487668558419381,0.010098770121727354,0.00572430439924731,0.007481038855592179,0.9969960351064984,0.9920350447509979,0.9980141518094136,0.992867540076473,True,False,False,houghpeaks,35.0,35.0,35.0,0.202541393916057,0.5,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,38.90285664047024,706.0,48.784388058842794,1.0,298.32457807956655,706.0,311.8124720203632,1.0,41.49802249422391,706.0,47.64935561416678,1.0,306.4419964905159,706.0,306.5833142099158,736.5902676271783,49.213152159061785,337.2130304884399,304.7569265855834,715.8033026437976,47.73489232372368,331.38272796527065,306.50822192831043,716.0319115523716,47.73688700393762,327.8580180598575,306.50751539786313
2284,2285,2284,2284,68.5042440238745,68.53421441701317,True,,32.49747058556832,33.55945670992716,33.81553637426205,33.587612633838376,33.57716015530869,33.83323981964358,42.9906244279492,mm,42.263969723286515,mm,41.98203939775034,mm,476.54301634136976,468.4881850983633,465.3630402669761,42.9906244279492,42.263969723286515,41.98203939775034,1.0619861243588389,1.3180657886937297,-0.010452478529686005,0.24562718580520482,-0.7266547046626854,-1.0085850301988586,1.0619861243588389,1.3180657886937297,0.010452478529686005,0.24562718580520482,0.7266547046626854,1.0085850301988586,0.9639155579756777,0.9559487682374784,0.996026860304525,0.6336640458666037,0.6802900239337899,0.504883546912616,2.0784847433538776,50.488354691261605,1.0,1.0,3.055292111054342,100.0,0.007460910264980277,0.010064466568075782,0.005702984043143326,0.007478432031741032,0.9987817667222352,0.998490360168318,0.9991949292313472,0.9986428985210728,True,False,False,houghpeaks,35.0,35.0,35.0,0.20434276851492827,1.5,False,candidate persistence disabled,True,False,1.0,273,273,271,False,False,1.0,39.09980564766608,706.0,48.48404332307958,1.0,298.5666031175175,706.0,311.98195246810667,1.0,41.52551665104664,706.0,47.56776740608791,1.0,306.53820516992056,706.0,306.75603848150524,737.28311267394,48.9004520671349,335.35950594191036,304.92908479255453,716.2324289347334,47.65546513865075,329.59318208702496,306.63973501533644,716.4614127234145,47.65742765988486,326.0642958999069,306.6386446480111
2285,2286,2285,2285,68.53423712546115,68.56420750866175,True,,32.46144617660956,33.5034831273139,33.75904297255457,33.528999929282016,33.506053668101856,33.761613513342525,43.071797588963285,mm,42.33547540965915,mm,42.05288061944038,mm,477.44280562124976,469.2808122333026,466.148301935414,43.071797588963285,42.33547540965915,42.05288061944038,1.042036950704336,1.2975967959450045,-0.02294626118015941,0.23261358406050903,-0.7363221793041319,-1.0189169695229054,1.042036950704336,1.2975967959450045,0.02294626118015941,0.23261358406050903,0.7363221793041319,1.0189169695229054,0.9644881163196394,0.9562577501258882,0.9981984610842616,0.6304953917807898,0.6783964825215274,0.5014910770412667,2.0726994212150376,50.14910770412667,1.0,1.0,3.055292111054342,100.0,0.007464406958356084,0.010006672071453072,0.005675187467112931,0.007432932594354206,0.99926561665797,0.9983915120641232,0.9995153818814303,0.9985561039690085,True,False,False,houghpeaks,35.0,35.0,35.0,0.30421337456513337,1.0,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,39.38813329670011,706.0,48.41135581981109,1.0,298.85552053703714,706.0,311.992832025806,1.0,41.731553266427845,706.0,47.62483936874633,1.0,306.7360883726796,706.0,306.7677177749169,737.5527861472884,48.81519668595452,334.7090825398021,305.07401722350045,716.3676584314815,47.711505435906375,328.82038979795243,306.750795837886,716.5956622944034,47.71341138200089,325.2847930831662,306.75063721545956
2286,2287,2286,2286,68.56423022704777,68.59420060031034,True,,32.407623180274555,33.445897360522025,33.70094782652157,33.482993125787424,33.45301192122329,33.70806238722284,43.14501038594177,mm,42.387098293265325,mm,42.10415170914993,mm,478.2543557573821,469.8530422251501,466.7166323578355,43.14501038594177,42.387098293265325,42.10415170914993,1.0382741802474698,1.2933246462470152,-0.029981204564130337,0.22506926143541506,-0.7579120926764418,-1.040858676791835,1.0382741802474698,1.2933246462470152,0.029981204564130337,0.22506926143541506,0.7579120926764418,1.040858676791835,0.9613293287353206,0.9443818725937997,0.9942865652497095,0.648288399439032,0.755775625427242,0.5084213267658615,2.3091153060950136,50.84213267658615,1.0,1.0,3.055292111054342,100.0,0.00731417982551105,0.008916404887441958,0.005645882124412467,0.007388681510631988,0.9962691619287201,0.9969284667626217,0.9975399251177591,0.9972880340413057,True,False,False,houghpeaks,34.0,34.0,34.0,0.3009784735812133,3.5,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,39.51553585506219,706.0,48.445552219949086,1.0,298.9132675355313,706.0,312.146787567151,1.0,41.772206365399654,706.0,47.761328781654456,1.0,306.77004046702757,706.0,306.857582086372,737.637322232548,48.84629236927938,333.8679132362929,305.1615146244617,716.3324541044283,47.84910513979879,328.0499118158339,306.8106510753777,716.5582865088551,47.851023633296194,324.5097942113098,306.81021149009007
2287,2288,2287,2287,68.59422332863441,68.62419369195892,True,,32.35447525706603,33.367009810573535,33.62074445368867,33.39994910761902,33.357415438062205,33.61115008117734,43.30365294580494,mm,42.525212185174276,mm,42.2417747054653,mm,480.0128788075419,471.384008837632,468.24215748464496,43.30365294580494,42.525212185174276,42.2417747054653,1.012534553507507,1.2662691966226447,-0.0425336695568177,0.21120097355832002,-0.7784407606306658,-1.061878240339638,1.012534553507507,1.2662691966226447,0.0425336695568177,0.21120097355832002,0.7784407606306658,1.061878240339638,0.9619720507408888,0.9451309475400778,0.9919485930048194,0.6446068846628313,0.7506258148264402,0.5140877709610817,2.29338113039296,51.408777096108174,1.0,1.0,3.055292111054342,100.0,0.007208311818380356,0.008924866912622459,0.005627952552412395,0.007354287599442254,0.9974592954063598,0.9974191536772333,0.9983269369186317,0.9977446744818631,True,False,False,houghpeaks,35.0,35.0,35.0,0.20023282887077998,1.0,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,39.81828644128265,706.0,48.318546577663525,1.0,299.5354244287251,706.0,312.40095978684496,1.0,41.967466946381826,706.0,47.780503913945644,1.0,307.1856214068721,706.0,307.0675667658288,738.1503117964648,48.70618631345885,332.65779861230465,305.5878430597077,716.6875515193685,47.86862750554115,326.77255550141535,307.1310696875792,716.9122109203574,47.870479921715706,323.2289337854329,307.13166307905396
2288,2289,2288,2288,68.62421643022105,68.65418678360751,True,,32.29623806317563,33.295270798108646,33.54747231723445,33.30280551354879,33.27238427668799,33.52458579581379,43.54780532074539,mm,42.711246179833026,mm,42.42734649800272,mm,482.71926213528417,473.4461608099834,470.29918603308727,43.54780532074539,42.711246179833026,42.42734649800272,0.9990327349330173,1.2512342540588222,-0.030421236860803447,0.22178028226500146,-0.8365591409123638,-1.1204588227426697,0.9990327349330173,1.2512342540588222,0.030421236860803447,0.22178028226500146,0.8365591409123638,1.1204588227426697,0.957705527914181,0.9331905240588014,0.9879526989700702,0.6696133469705438,0.836737675048264,0.5257851258174786,2.5564780175969126,52.57851258174786,1.0,1.0,3.055292111054342,100.0,0.007016321331881769,0.007963170466307203,0.005605782303005274,0.0073169786029958555,0.9932627531394636,0.9964180387736863,0.9955578766776918,0.9968334883790144,True,False,False,houghpeaks,33.0,33.0,33.0,0.2,0.5,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,40.23780653632709,706.0,47.834113279450655,1.0,300.3060400623604,706.0,312.69269528076205,1.0,42.26112864300643,706.0,47.49714270907553,1.0,307.6120559024429,706.0,307.3304470545167,739.2560054157861,48.19244351801703,331.2149018367852,306.1078246538931,717.4367473504062,47.58208309204972,325.4761294117509,307.48244547835327,717.6649479796548,47.58377793134707,321.93370802487715,307.48386048148177
2289,2290,2289,2289,68.65420953180768,68.68417987525609,True,,32.20310409181138,33.21034871069503,33.46125403067688,33.21840821488141,33.2003051961142,33.451210516096054,43.70910673780037,mm,42.8586227413407,mm,42.574416232159905,mm,484.50725811920717,475.0798023793584,471.9294264787744,43.70910673780037,42.8586227413407,42.574416232159905,1.0072446188836466,1.2581499388655004,-0.018103018767206436,0.2328023012146474,-0.8504839964596655,-1.1346905056404637,1.0072446188836466,1.2581499388655004,0.018103018767206436,0.2328023012146474,0.8504839964596655,1.1346905056404637,0.9610776029727702,0.9446664447867557,0.9914444467535881,0.6497386726006658,0.7538151104672637,0.5154314508219517,2.303125360204188,51.543145082195174,1.0,1.0,3.055292111054342,100.0,0.007154256059516308,0.00879292381903794,0.00559926666606399,0.007286735248938487,0.994624707997828,0.9961898438739959,0.9964546783142196,0.9966169075486978,True,False,False,houghpeaks,32.0,32.0,32.0,0.2004581901489118,1.0,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,40.09129587298382,706.0,48.05187975401711,1.0,300.81347543541455,706.0,313.30766513927193,1.0,42.218628773729144,706.0,47.60497623699823,1.0,307.96058926151824,706.0,307.83700811972767,739.3544712731174,48.42850538008402,329.38172856677403,306.63314013327823,717.7621674071706,47.69484165625519,324.0508545928909,307.90396090199056,717.986738007615,47.69655742261552,320.5039053804015,307.90458265522966
2290,2291,2290,2290,68.68420263339432,68.71417296690467,True,,32.139980068647546,33.12275117885835,33.37258373009783,33.1650624883795,33.11443011875399,33.364262669993465,43.80918077395139,mm,42.98912717465837,mm,42.70433539288857,mm,485.61656005839603,476.5264195691914,473.3695560316247,43.80918077395139,42.98912717465837,42.70433539288857,0.9827711102108054,1.232603661450284,-0.050632369625510876,0.1992001816139677,-0.8200535992930185,-1.1048453810628232,0.9827711102108054,1.232603661450284,0.050632369625510876,0.1992001816139677,0.8200535992930185,1.1048453810628232,0.9629574782906701,0.9511296033199682,0.9943177445077751,0.6390226067405467,0.7106703455797159,0.5083524858195597,2.171305500409969,50.83524858195597,1.0,1.0,3.055292111054342,100.0,0.007240279767630925,0.009275572340951645,0.005587789653554191,0.007258401043980795,0.9984168796736422,0.9933051494259918,0.998956692242343,0.9940677178608677,True,False,False,houghpeaks,31.5,31.5,31.5,0.29743008314436886,1.0,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,40.032708859341895,706.0,48.186724188943074,1.0,301.06118711147303,706.0,313.6757327174674,1.0,42.24383579219074,706.0,47.64556655786368,1.0,308.1770248930635,706.0,308.07463781560904,739.4209505423587,48.57327020745688,328.22468453623253,306.9162093901814,718.1412759820432,47.73859337205762,322.8250698297402,308.1302862712884,718.3636276525716,47.740297037106544,319.2718921869838,308.1308022989118
2291,2292,2291,2291,68.71419573498095,68.74416605855326,True,,32.05395782474857,33.006617878366484,33.25503225532006,33.0588791769201,32.97805454393847,33.226468920892046,43.9295702017385,mm,43.13950404910603,mm,42.85384720085013,mm,486.95105430723936,478.1933190453173,475.0268664078456,43.9295702017385,43.13950404910603,42.85384720085013,0.9526600536179117,1.201074430571488,-0.08082463298163134,0.16758974397194493,-0.7900661526324697,-1.0757230008883667,0.9526600536179117,1.201074430571488,0.08082463298163134,0.16758974397194493,0.7900661526324697,1.0757230008883667,0.9555889942835084,0.9282186615130454,0.98616062189066,0.6825032167524049,0.8750178500637971,0.5317474957560941,2.6734351343316503,53.17474957560941,1.0,1.0,3.055292111054342,100.0,0.006884976829344933,0.0075271048570065245,0.005562510923367219,0.007248788288793782,0.9955676035466728,0.9894173213963845,0.997077434648433,0.9905936071629342,True,False,False,houghpeaks,34.0,34.0,34.0,0.11337099811676082,0.5,False,candidate persistence disabled,True,False,1.0,273,273,273,False,False,1.0,40.14117963180178,706.0,48.25602979911934,1.0,301.36037486101566,706.0,313.7267693045942,1.0,42.51882869906538,706.0,47.6231146295967,1.0,308.3616953303614,706.0,308.01023571830814,739.5313572519217,48.641989997709615,326.81663730693987,307.0755196173532,718.437313986812,47.71316229881157,321.2017990125097,308.2020669614824,718.6597192811062,47.714772540250635,317.64314160326217,308.2038410385781
