frame,time_s,success,ANG_deg,PEN_deg,FL_px,FL_mm,fascicle_angle_deg,pennation_angle_deg,fascicle_length_px,final_fascicle_length_px,super_apo_angle_deg,deep_apo_angle_deg,muscle_thickness_px,selected_line_angle_deg,selected_line_length_px,dohough_mask_density,dohough_n_peaks,n_fascicle_candidates,error
227,20.636363636363637,True,14.0,13.500000813538891,1927.9224157412175,nan,14.0,13.500000813538891,1927.9224157412175,1927.9224157412175,0.49999918646110947,-5.638788450045041,450.0645764467464,34.695152282714844,800.8760986328125,0.16513474924147778,10,145,
228,20.727272727272727,True,14.0,13.500000813538891,1922.7591747728377,nan,14.0,13.500000813538891,1922.7591747728377,1922.7591747728377,0.49999918646110947,-5.937685235281492,448.85924170892036,12.053991317749023,1778.629638671875,0.16235052650365875,10,149,
229,20.818181818181817,True,14.0,13.499999824627537,1987.874221124403,nan,14.0,13.499999824627537,1987.874221124403,1987.874221124403,0.500000175372463,-2.6558674281765207,464.0600149337382,28.30075454711914,987.39990234375,0.16275209709084418,10,133,
230,20.90909090909091,True,13.0,12.500000813538891,2171.1453783038014,nan,13.0,12.500000813538891,2171.1453783038014,2171.1453783038014,0.49999918646110947,-2.860199951974323,469.92189758077177,39.400657653808594,754.2063598632812,0.16139568088524006,10,133,
231,21.0,True,13.0,12.499999824627537,2174.9843795269853,nan,13.0,12.499999824627537,2174.9843795269853,2174.9843795269853,0.500000175372463,-2.8288520684673983,470.7527729267777,14.036242485046387,1811.4830322265625,0.16037836873103695,10,122,
232,21.09090909090909,True,13.0,12.499999824627537,2177.811230698518,nan,13.0,12.499999824627537,2177.811230698518,2177.811230698518,0.500000175372463,-2.7502945187668786,471.36461549455726,14.995078086853027,1715.1654052734375,0.15973585579154026,10,108,
233,21.181818181818183,True,13.0,12.500000813538891,2176.4948859406472,nan,13.0,12.500000813538891,2176.4948859406472,2176.4948859406472,0.49999918646110947,-2.8214659421169017,471.0797430226064,37.234832763671875,790.8045654296875,0.1594592182759236,10,144,
234,21.272727272727273,True,13.0,12.499999824627537,2140.370966172899,nan,13.0,12.499999824627537,2140.370966172899,2140.370966172899,0.500000175372463,-2.9010883578796722,463.2610592067736,15.908831596374512,1595.855224609375,0.15845082991254686,10,121,
235,21.363636363636363,True,13.0,12.499999824627537,2141.6801062275185,nan,13.0,12.499999824627537,2141.6801062275185,2141.6801062275185,0.500000175372463,-2.948644771039568,463.5444089708743,-62.59242248535156,562.877197265625,0.15929859004104943,10,107,
236,21.454545454545453,True,13.0,12.500000813538891,2144.132336205177,nan,13.0,12.500000813538891,2144.132336205177,2144.132336205177,0.49999918646110947,-2.822187717562997,464.0752048031873,15.764193534851074,1614.1121826171875,0.1572550419418169,10,151,
237,21.545454545454547,True,13.0,12.500000813538891,2161.8849019059667,nan,13.0,12.500000813538891,2161.8849019059667,2161.8849019059667,0.49999918646110947,-3.1912212345430646,467.91756351596945,15.168892860412598,1668.436767578125,0.15917365696948063,10,119,
238,21.636363636363637,True,13.0,12.500000813538891,2109.2558061862337,nan,13.0,12.500000813538891,2109.2558061862337,2109.2558061862337,0.49999918646110947,-4.194609785735395,456.5265416269155,13.907776832580566,1716.66015625,0.15808495448866677,10,133,
