frame,time_s,success,fascicle_length_px,final_fascicle_length_px,fascicle_angle_deg,pennation_angle_deg,super_apo_angle_deg,deep_apo_angle_deg,selected_line_angle_deg,selected_line_length_px,matlab_formula_fascicle_length_px,muscle_thickness_px,dohough_mask_density,dohough_n_peaks,n_fascicle_candidates,error
2036,61.06595483038901,True,443.6640224587933,443.6640224587933,33.0,33.4237096929819,-0.42370969298190175,-2.38594572176288,18.434947967529297,755.8148803710938,443.6640224587933,244.38175123188276,0.05942490776335819,10,58,
2037,61.095947931975644,True,437.16527796274937,437.16527796274937,32.0,32.47649283001323,-0.4764928300132283,-3.338470374907871,17.81888771057129,749.017333984375,437.16527796274937,234.73744295058145,0.05623210093139658,10,52,
2038,61.12594103356228,True,441.53128848538347,441.53128848538347,32.0,32.47647252920041,-0.4764725292004073,-3.1004911119370036,-20.409881591796875,788.0896606445312,441.53128848538347,237.08165577422264,0.057128666890270643,10,67,
2039,61.15593413514891,True,439.70481295341557,439.70481295341557,33.0,33.39720587513108,-0.3972058751310783,-2.6242193514785583,21.801406860351562,634.42041015625,439.70481295341557,242.03112897030178,0.06477850305735441,10,58,
2040,61.18592723673555,True,435.7653789507694,435.7653789507694,33.0,33.4500908893132,-0.45009088931320207,-2.8624047190861575,-20.92449951171875,774.66552734375,435.7653789507694,240.1984071617083,0.07404731804226115,10,70,
2041,61.215920338322185,True,440.42167290119625,440.42167290119625,33.0,33.4500908893132,-0.45009088931320207,-2.6242193514785583,17.744670867919922,775.3914184570312,440.42167290119625,242.76500479473316,0.08245181764235403,10,72,
2042,61.24591343990882,True,435.95031279915213,435.95031279915213,33.0,33.39720587513108,-0.3972058751310783,-2.8624047190861575,17.650123596191406,771.5794067382812,435.95031279915213,239.96450180524542,0.08892773291364586,10,78,
2043,61.27590654149545,True,451.511253134043,451.511253134043,32.0,32.4500908893132,-0.45009088931320207,-2.6242193514785583,22.442752838134766,623.134521484375,451.511253134043,242.26502022214078,0.08477385897468975,10,100,
2044,61.30589964308209,True,447.323011302606,447.323011302606,32.0,32.51026686895037,-0.5102668689503673,-2.8624047190861575,18.060470581054688,753.5171508789062,447.323011302606,240.41407789485052,0.08837947315462215,10,91,
2045,61.335892744668726,True,451.511253134043,451.511253134043,32.0,32.4500908893132,-0.45009088931320207,-2.6242193514785583,18.434947967529297,740.932373046875,451.511253134043,242.26502022214078,0.10009933176810547,10,101,
2046,61.36588584625536,True,451.560538230687,451.560538230687,32.0,32.49592636186071,-0.49592636186071104,-2.6242193514785583,16.50436019897461,822.4754638671875,451.560538230687,242.59622244591864,0.09513919347764391,10,76,
2047,61.39587894784199,True,462.16055399692925,462.16055399692925,31.0,31.52000480137346,-0.5200048013734602,-2.703625812216899,18.434947967529297,746.3819580078125,462.16055399692925,241.61579615191582,0.09699682654351248,10,106,
2048,61.42587204942863,True,439.9969217173369,439.9969217173369,32.0,32.366062705296514,-0.36606270529651397,-3.179830682896636,-19.440032958984375,829.5255126953125,439.9969217173369,235.5420520569142,0.09145617791996698,10,86,
2049,61.45586515101527,True,468.8224995284658,468.8224995284658,31.0,31.27461519912012,-0.2746151991201202,-2.3405485981156176,18.434947967529297,757.2681274414062,468.8224995284658,243.38474415534418,0.08675404422198715,10,104,
2050,61.4858582526019,True,456.03434576980254,456.03434576980254,30.0,30.36119354159939,-0.3611935415993912,-3.5763343749973444,18.434947967529297,707.1723022460938,456.03434576980254,230.5023170870656,0.0789881059882866,10,69,
2051,61.515851354188534,True,496.7750513645619,496.7750513645619,30.0,30.491057680459562,-0.4910576804595621,-1.6592960771073422,18.434947967529297,774.97900390625,496.7750513645619,252.065588451118,0.0576382259604221,10,52,
2052,61.54584445577517,True,445.4372811913171,445.4372811913171,29.0,29.64848538675662,-0.6484853867566187,-4.763642532038972,15.068487167358398,801.1485595703125,445.4372811913171,220.34779265704134,0.06529451224231791,10,87,
2053,61.57583755736181,True,440.98212830866163,440.98212830866163,30.0,30.58230082397327,-0.5823008239732701,-4.368276311600994,15.945395469665527,777.7957763671875,440.98212830866163,224.36090308468218,0.0855349725225109,10,119,
2054,61.60583065894844,True,453.3177652975542,453.3177652975542,29.0,29.622003766376594,-0.6220037663765936,-4.368278838322624,-21.801406860351562,751.3907470703125,453.3177652975542,224.06397815604146,0.0831419799272427,10,130,
2055,61.635823760535075,True,439.8852918444343,439.8852918444343,30.0,30.6088034556698,-0.6088034556698005,-4.368278838322624,-20.772247314453125,786.09619140625,439.8852918444343,223.9780049698796,0.0815746020279161,10,106,
2056,61.66581686212171,True,444.56982460893124,444.56982460893124,29.0,29.58238265883071,-0.5823826588307099,-4.763642532038972,18.060470581054688,694.5975952148438,444.56982460893124,219.47278161477763,0.07785288578136691,10,102,
2057,61.69580996370834,True,458.49678267332257,458.49678267332257,28.0,28.595664614775103,-0.595664614775103,-4.763642532038972,14.500165939331055,823.6895751953125,458.49678267332257,219.44821630130377,0.0725766918651152,10,111,
2058,61.72580306529498,True,485.9144899069555,485.9144899069555,28.0,28.58238265883071,-0.5823826588307099,-3.5763343749973444,-21.447738647460938,755.8629150390625,485.9144899069555,232.47212017320246,0.07887845403648185,10,99,
2059,61.755796166881616,True,476.92323994430507,476.92323994430507,28.0,28.542760994269173,-0.5427609942691731,-3.972495378691036,-23.33404541015625,677.84326171875,476.92323994430507,227.88084240040962,0.06899687814443096,10,81,
2060,61.78578926846825,True,477.02358174943805,477.02358174943805,28.0,28.62206466584874,-0.6220646658487397,-3.972495378691036,-21.037506103515625,771.7619018554688,477.02358174943805,228.50857517647646,0.09293325421192497,10,129,
2061,61.81578237005488,True,468.7475873493147,468.7475873493147,28.0,28.56924337616792,-0.5692433761679183,-4.368278838322624,16.189205169677734,764.5160522460938,468.7475873493147,224.16469805421087,0.0814714001909234,10,127,
2062,61.845775471641524,True,474.9526690414004,474.9526690414004,29.0,29.58238265883071,-0.5823826588307099,-3.5763343749973444,17.10272789001465,766.6795043945312,474.9526690414004,234.47201685713534,0.0902629066797389,10,122,
2063,61.87576857322816,True,474.76479556470116,474.76479556470116,29.0,29.555879778697033,-0.5558797786970331,-3.5763343749973444,17.744670867919922,743.656005859375,474.76479556470116,234.1882617118239,0.07031915168089992,10,98,
2064,61.90576167481479,True,489.5307738705761,489.5307738705761,28.0,28.481452885946425,-0.48145288594642466,-3.5763343749973444,18.004159927368164,735.7354736328125,489.5307738705761,233.4446230659778,0.07589205087850563,10,92,
2065,61.935754776401424,True,481.63706938763715,481.63706938763715,28.0,28.36119354159939,-0.3611935415993912,-3.972495378691036,19.79887580871582,656.8023681640625,481.63706938763715,228.79124485334955,0.06492685569803143,10,92,
2066,61.96574787798806,True,482.3876133720326,482.3876133720326,28.0,28.390008127291537,-0.3900081272915372,-3.972495378691036,17.10272789001465,749.3970336914062,482.3876133720326,229.36122394635285,0.0542841662581594,10,80,
2067,61.9957409795747,True,492.1265778991919,492.1265778991919,28.0,28.880614173341286,-0.8806141733412858,-3.5763343749973444,18.434947967529297,717.6355590820312,492.1265778991919,237.69031882790821,0.06634588095668102,10,100,
2068,62.02573408116133,True,518.4873820126443,518.4873820126443,26.0,26.67494643066803,-0.6749464306680295,-3.8932939082187943,19.057703018188477,690.404296875,518.4873820126443,232.76366603033912,0.08073608710235042,10,116,
2069,62.055727182747965,True,499.6906026079501,499.6906026079501,28.0,28.73142820165876,-0.7314282016587583,-3.2591555153309173,18.083444595336914,738.2933349609375,499.6906026079501,240.20355241067827,0.08565752470393972,10,121,
2070,62.0857202843346,True,524.3682204455306,524.3682204455306,27.0,27.595643997564537,-0.5956439975645367,-2.9417790953147573,17.417970657348633,776.4512329101562,524.3682204455306,242.90238744784142,0.08155525168347996,10,112,
2071,62.11571338592124,True,497.69636285370007,497.69636285370007,28.0,28.569141875101394,-0.5691418751013941,-3.338470374907871,17.10272789001465,774.3965454101562,497.69636285370007,238.00782115510495,0.0800975257359581,10,115,
2072,62.14570648750787,True,518.2960797302841,518.2960797302841,26.0,26.491057680459562,-0.4910576804595621,-3.972495378691036,17.241456985473633,751.4987182617188,518.2960797302841,231.19018148848485,0.08252276890528651,10,104,
2073,62.175699589094506,True,491.671234672318,491.671234672318,28.0,28.394876941467743,-0.3948769414677429,-3.6555962024528696,16.50436019897461,791.7776489257812,491.671234672318,233.81206970821322,0.08897288371733017,10,94,
2074,62.20569269068114,True,484.826538468631,484.826538468631,28.0,28.30829951094941,-0.30829951094941066,-3.972495378691036,18.657886505126953,705.1342163085938,484.826538468631,229.91237792070942,0.09791274284682268,10,129,
2075,62.23568579226777,True,518.5717717159038,518.5717717159038,26.0,26.390141354414453,-0.3901413544144532,-3.972495378691036,22.750974655151367,594.3153076171875,518.5717717159038,230.49532622550663,0.10756856472045202,10,126,
2076,62.265678893854414,True,523.2213038167838,523.2213038167838,26.0,26.390141354414453,-0.3901413544144532,-3.7348414909748726,17.35402488708496,750.5027465820312,523.2213038167838,232.56195514138872,0.09642921644005263,10,109,
2077,62.29567199544105,True,531.4861509484026,531.4861509484026,26.0,26.428693611433374,-0.42869361143337414,-3.497061371037887,17.241456985473633,767.5862426757812,531.4861509484026,236.5558194067933,0.09378466936711473,10,132,
2078,62.32566509702768,True,563.2810283835213,563.2810283835213,26.0,26.471981605833946,-0.4719816058339461,-2.147584413139782,21.161258697509766,684.8757934570312,563.2810283835213,251.08822164182055,0.08692819732191233,10,123,
2079,62.355658198614314,True,556.4689721093757,556.4689721093757,27.0,27.558555294365817,-0.5585552943658172,-1.591140553361953,20.695449829101562,711.5062866210938,556.4689721093757,257.4530864333917,0.08475450863025362,10,113,
2080,62.385651300200955,True,611.0172473915825,611.0172473915825,25.0,25.510400091678804,-0.5104000916788038,-0.8781499674051645,21.161258697509766,713.4979248046875,611.0172473915825,263.1498061206996,0.09174643308650894,10,124,
2081,62.41564440178759,True,587.50267098982,587.50267098982,25.0,25.529608847451897,-0.5296088474518967,-2.022702267027256,21.571306228637695,677.1718139648438,587.50267098982,253.20041475748866,0.10399520111457984,10,138,
2082,62.44563750337422,True,596.3809131530709,596.3809131530709,25.0,25.48632158127043,-0.4863215812704311,-1.568421881488689,-20.772247314453125,777.7718505859375,596.3809131530709,256.62008717711575,0.09909311385742667,10,125,
2083,62.475630604960855,True,590.2745907992269,590.2745907992269,25.0,25.520004484177434,-0.5200044841774343,-1.8183036495537124,18.434947967529297,781.4420776367188,590.2745907992269,254.30576062318605,0.10680745117263088,10,135,
2084,62.50562370654749,True,609.9539831409505,609.9539831409505,24.0,24.520004484177434,-0.5200044841774343,-1.909151248295359,20.55604362487793,705.8958740234375,609.9539831409505,253.13756674810423,0.09755153641734823,10,140,
2085,62.53561680813413,True,626.5734770887012,626.5734770887012,24.0,24.51513520448907,-0.51513520448907,-1.273031769980065,20.2248592376709,734.9268798828125,626.5734770887012,259.98639025594207,0.11114837844113626,10,174,
2086,62.56560990972076,True,609.5924604194282,609.5924604194282,24.0,24.553686710458834,-0.5536867104588339,-1.9886375744290206,19.093490600585938,751.234375,609.5924604194282,253.31352761130526,0.09461673417786837,10,121,
2087,62.5956030113074,True,638.6049929318353,638.6049929318353,24.0,24.553686710458834,-0.5536867104588339,-0.620388203776912,18.060470581054688,831.1456298828125,638.6049929318353,265.3695608348771,0.09457158337418406,10,133,
2088,62.62559611289403,True,586.9892507087027,586.9892507087027,24.0,24.59697269717165,-0.5969726971716511,-2.8624072542140766,20.323135375976562,689.0697631835938,586.9892507087027,244.3241505799966,0.08824402074356924,10,99,
2089,62.65558921448067,True,607.2520287621231,607.2520287621231,23.0,23.601841524084165,-0.6018415240841648,-2.9417790953147573,18.778032302856445,731.0543823242188,607.2520287621231,243.13064719888746,0.09451353234087567,10,151,
2090,62.685582316067304,True,605.3783171601402,605.3783171601402,23.0,23.635522780097375,-0.6355227800973751,-3.021139637221836,17.447187423706055,779.689453125,605.3783171601402,242.70651376197947,0.08898578394695425,10,142,
2091,62.71557541765394,True,618.7010936798707,618.7010936798707,22.0,22.698015001839906,-0.6980150018399058,-3.497061371037887,17.78388786315918,752.6732788085938,618.7010936798707,238.7407159299852,0.1108452230449702,10,144,
2092,62.74556851924057,True,697.2760525090649,697.2760525090649,22.0,22.702883951127575,-0.7028839511275748,-0.58965260384835,18.434947967529297,821.1581420898438,697.2760525090649,269.11541981109775,0.11910782011919813,10,131,
2093,62.775561620827204,True,662.6594105547081,662.6594105547081,23.0,23.70775225591555,-0.7077522559155511,-0.8487620506117253,-19.440032958984375,835.1647338867188,662.6594105547081,266.4365720749906,0.10411775329600867,10,126,
2094,62.805554722413845,True,691.699083501903,691.699083501903,22.0,22.72209131876363,-0.7220913187636313,-0.9403773243453202,19.025606155395508,790.3192749023438,691.699083501903,267.17687299926473,0.09977682602750329,10,106,
2095,62.83554782400048,True,721.9230441092743,721.9230441092743,21.0,21.837600277761737,-0.8376002777617373,-1.0271605634145828,-20.282562255859375,813.7013549804688,721.9230441092743,268.5388209560659,0.10155705771562734,10,120,
2096,62.86554092558711,True,691.9791871114884,691.9791871114884,22.0,22.803922006188174,-0.8039220061881736,-1.2537488824486331,18.970407485961914,791.5777587890625,691.9791871114884,268.196386050804,0.10526587373255245,10,134,
2097,62.895534027173746,True,690.3893210333488,690.3893210333488,22.0,22.885615578097372,-0.8856155780973722,-1.4369153391322413,-20.224853515625,831.5070190429688,690.3893210333488,268.4873458408368,0.08697979824040868,10,122,
2098,62.925527128760386,True,663.320656788352,663.320656788352,23.0,23.909689365844343,-0.9096893658443435,-1.552587594348978,18.434947967529297,809.4554443359375,663.320656788352,268.8413360683264,0.09108852137568049,10,113,
2099,62.95552023034702,True,662.4772301323305,662.4772301323305,23.0,23.900086909472805,-0.9000869094728046,-1.7019737487462692,18.434947967529297,808.6739501953125,662.4772301323305,268.3979949391616,0.09360406615237751,10,133,
2100,62.98551333193365,True,661.0826481373897,661.0826481373897,23.0,24.137966927577537,-1.137966927577537,-1.7501593839294856,18.434947967529297,805.3585815429688,661.0826481373897,270.3400034948663,0.09236564410846514,10,137,
2101,63.01550643352029,True,638.4251177229869,638.4251177229869,24.0,25.190853920664182,-1.190853920664182,-1.6923373462300049,17.744670867919922,835.5595703125,638.4251177229869,271.73597878679266,0.09105627080162026,10,123,
2102,63.04549953510692,True,661.9664083187865,661.9664083187865,23.0,24.24373856718904,-1.243738567189041,-1.788707127969559,18.434947967529297,805.692138671875,661.9664083187865,271.81612390684256,0.092494646404706,10,105,
2103,63.07549263669356,True,636.5919379082038,636.5919379082038,24.0,25.28332449172376,-1.2833244917237607,-1.8706112198786684,17.744670867919922,831.8661499023438,636.5919379082038,271.88505472655396,0.09141102711628267,10,143,
2104,63.105485738280194,True,636.1554282315374,636.1554282315374,24.0,25.38908429532168,-1.3890842953216804,-1.9091537869403794,18.004159927368164,819.7696533203125,636.1554282315374,272.7599268655794,0.08985654944658016,10,118,
2105,63.13547883986683,True,660.4931451945222,660.4931451945222,23.0,24.28332449172376,-1.2833244917237607,-1.9476920870565948,17.744670867919922,830.9401245117188,660.4931451945222,271.62720099585823,0.08984364921695606,10,98,
2106,63.16547194145346,True,661.3623890172405,661.3623890172405,23.0,24.28332449172376,-1.2833244917237607,-1.904335425202646,18.004159927368164,821.697509765625,661.3623890172405,271.98467672178475,0.08952759359116592,10,119,
2107,63.1954650430401,True,660.6319885180777,660.6319885180777,23.0,24.29662141132087,-1.2966214113208707,-1.9476920870565948,17.927919387817383,823.5202026367188,660.6319885180777,271.82404409943905,0.09012745426868599,10,115,
2108,63.225458144626735,True,660.6234099852002,660.6234099852002,23.0,24.27012921214387,-1.2701292121438712,-1.9476920870565948,17.744670867919922,830.9033813476562,660.6234099852002,271.54208387872706,0.08819886993988493,10,126,
2109,63.25545124621337,True,715.9829533509303,715.9829533509303,21.0,22.309897899619443,-1.3098978996194433,-1.9476920870565948,18.434947967529297,802.7869873046875,715.9829533509303,271.7985738735422,0.09208828917154725,10,124,
2110,63.2854443478,True,661.4326225828878,661.4326225828878,23.0,24.126206702601053,-1.1262067026010527,-1.9814107027737862,18.121858596801758,817.1898193359375,661.4326225828878,270.35922314760154,0.0872507030625145,10,117,
2111,63.315437449386636,True,660.5183434517719,660.5183434517719,23.0,24.28342626894937,-1.2834262689493698,-1.9814107027737862,17.927919387817383,823.3514404296875,660.5183434517719,271.63863325491536,0.08834722258056193,10,109,
2112,63.345430550973276,True,659.7927018128765,659.7927018128765,23.0,24.428869382558304,-1.4288693825583039,-2.0054974900374987,17.927919387817383,821.4816284179688,659.7927018128765,272.8660072904117,0.08857942671379551,10,103,
2113,63.37542365255991,True,659.7927018128765,659.7927018128765,23.0,24.428869382558304,-1.4288693825583039,-2.0054974900374987,17.744670867919922,828.8650512695312,659.7927018128765,272.8660072904117,0.0870571996181532,10,103,
2114,63.40541675414654,True,661.3583629321735,661.3583629321735,23.0,24.375992232974028,-1.3759922329740277,-1.9476920870565948,18.434947967529297,804.0250854492188,661.3583629321735,272.9576778913601,0.08875357981372069,10,139,
2115,63.43540985573318,True,714.8327462014881,714.8327462014881,21.0,22.455337166751576,-1.4553371667515762,-1.9862286242327514,20.95577621459961,716.0911254882812,714.8327462014881,273.0397600344333,0.0909143682757553,10,102,
2116,63.46540295731982,True,714.1202742765619,714.1202742765619,21.0,22.508210312660253,-1.5082103126602533,-2.0054974900374987,18.970407485961914,780.1619262695312,714.1202742765619,273.37653665506485,0.09050801104259656,10,106,
2117,63.49539605890645,True,715.1430161360528,715.1430161360528,21.0,22.468530090312555,-1.468530090312555,-1.971777314284651,18.083444595336914,814.8639526367188,715.1430161360528,273.3104476778382,0.08897933383214221,10,126,
2118,63.525389160493084,True,659.8868941178463,659.8868941178463,23.0,24.455337166751576,-1.4553371667515762,-1.9958618444000251,18.434947967529297,801.6304321289062,659.8868941178463,273.1824771649942,0.0888890322247736,10,90,
2119,63.55538226207972,True,659.965249749891,659.965249749891,23.0,24.428869382558304,-1.4288693825583039,-2.0103152703330807,18.434947967529297,801.633056640625,659.965249749891,272.93736677424647,0.088947083258082,10,119,
2120,63.58537536366635,True,660.1361510995828,660.1361510995828,23.0,24.402461541524502,-1.4024615415245023,-1.9958618444000251,17.927919387817383,822.0499877929688,660.1361510995828,272.7309957466843,0.08768931086973349,10,119,
2121,63.61536846525299,True,660.3772714455505,660.3772714455505,23.0,24.402461541524502,-1.4024615415245023,-2.0295835681657763,17.744670867919922,829.8693237304688,660.3772714455505,272.83061306341665,0.08746355685131195,10,128,
2122,63.645361566839625,True,660.7585828316867,660.7585828316867,23.0,24.402461541524502,-1.4024615415245023,-1.9862286242327514,17.878694534301758,824.9041137695312,660.7585828316867,272.9881494047566,0.08641218813694884,10,101,
2123,63.67535466842626,True,659.3051327365553,659.3051327365553,23.0,24.402461541524502,-1.4024615415245023,-2.0536638522732176,18.434947967529297,800.8896484375,659.3051327365553,272.38766586654555,0.08632833664439227,10,121,
2124,63.70534777001289,True,659.8933671026109,659.8933671026109,23.0,24.402461541524502,-1.4024615415245023,-2.02958102988768,19.133642196655273,775.8379516601562,659.8933671026109,272.6306911032631,0.0856833251631879,10,104,
2125,63.73534087159953,True,658.5920149729695,658.5920149729695,23.0,24.362777648429727,-1.3627776484297272,-2.111464216447388,18.434947967529297,800.2125854492188,658.5920149729695,271.6775799709623,0.08449650403777187,10,100,
2126,63.765333973186166,True,659.3884747337773,659.3884747337773,23.0,24.362777648429727,-1.3627776484297272,-2.1066470475170433,18.434947967529297,800.9186401367188,659.3884747337773,272.00612974903606,0.0840127454268686,10,127,
2127,63.7953270747728,True,634.8120906546932,634.8120906546932,24.0,25.362777648429727,-1.3627776484297272,-2.08738315070147,17.927919387817383,820.8248901367188,634.8120906546932,271.9206092703452,0.08361928842333394,10,97,
2128,63.82532017635943,True,635.0720897092319,635.0720897092319,24.0,25.362696168449958,-1.3626961684499577,-2.08738315070147,17.878694534301758,823.309814453125,635.0720897092319,272.0311633115292,0.08320648107536315,10,123,
2129,63.85531327794607,True,635.0720897092319,635.0720897092319,24.0,25.362696168449958,-1.3626961684499577,-2.08738315070147,17.744670867919922,828.5087890625,635.0720897092319,272.0311633115292,0.08479965943393793,10,107,
2130,63.88530637953271,True,634.837918940809,634.837918940809,24.0,25.362696168449958,-1.3626961684499577,-2.1210984646486395,18.434947967529297,801.1358642578125,634.837918940809,271.93085698791674,0.08427075001935035,10,112,
2131,63.91529948111934,True,635.0900483352365,635.0900483352365,24.0,25.415573915994628,-1.415573915994628,-2.1066470475170433,17.878694534301758,823.0938110351562,635.0900483352365,272.56836524093734,0.0844707035785237,10,105,
2132,63.945292582705974,True,634.6570776439331,634.6570776439331,24.0,25.415573915994628,-1.415573915994628,-2.1210984646486395,17.878694534301758,822.09912109375,634.6570776439331,272.3825425944715,0.08343868520859671,10,91,
2133,63.97528568429261,True,634.4077267858933,634.4077267858933,24.0,25.48172317512939,-1.481723175129389,-2.116278817513802,17.81888771057129,823.7741088867188,634.4077267858933,272.9368960163643,0.08416754818235765,10,88,
2134,64.00527878587924,True,634.2881631209951,634.2881631209951,24.0,25.428848775940253,-1.4288487759402528,-2.1210984646486395,19.025606155395508,777.9944458007812,634.2881631209951,272.3569397285139,0.08408369668980108,10,75,
2135,64.03527188746588,True,659.0116116280651,659.0116116280651,23.0,24.428848775940253,-1.4288487759402528,-2.1066470475170433,18.434947967529297,799.8819580078125,659.0116116280651,272.5427613060839,0.08438040197115508,10,118,
2136,64.06526498905252,True,634.2881631209951,634.2881631209951,24.0,25.428848775940253,-1.4288487759402528,-2.1210984646486395,17.878694534301758,821.487548828125,634.2881631209951,272.3569397285139,0.08441265254521531,10,74,
2137,64.09525809063915,True,634.5407504993779,634.5407504993779,24.0,25.48172317512939,-1.481723175129389,-2.1066470475170433,17.927919387817383,819.7074584960938,634.5407504993779,272.9941258985396,0.08552207229288682,10,86,
2138,64.12525119222579,True,634.7209203227121,634.7209203227121,24.0,25.428848775940253,-1.4288487759402528,-2.1066470475170433,17.927919387817383,820.3482666015625,634.7209203227121,272.5427613060839,0.08448360380814779,10,113,
2139,64.15524429381242,True,658.5622928616344,658.5622928616344,23.0,24.428848775940253,-1.4288487759402528,-2.1210984646486395,17.744670867919922,827.0123291015625,658.5622928616344,272.3569397285139,0.08441910266002735,10,124,
2140,64.18523739539906,True,658.3165181453601,658.3165181453601,23.0,24.48172317512939,-1.481723175129389,-2.1210984646486395,17.878694534301758,820.8619995117188,658.3165181453601,272.80830867742253,0.08382569209731933,10,100,
2141,64.2152304969857,True,658.960337753947,658.960337753947,23.0,24.415573915994628,-1.415573915994628,-2.1210984646486395,17.878694534301758,822.4100952148438,658.960337753947,272.3825425944715,0.08321938130498722,10,122,
2142,64.24522359857232,True,658.5622928616344,658.5622928616344,23.0,24.428848775940253,-1.4288487759402528,-2.1210984646486395,18.434947967529297,799.6593017578125,658.5622928616344,272.3569397285139,0.08295492659769343,10,119,
2143,64.27521670015896,True,658.5622928616344,658.5622928616344,23.0,24.428848775940253,-1.4288487759402528,-2.1210984646486395,17.878694534301758,821.9271240234375,658.5622928616344,272.3569397285139,0.08408369668980108,10,118,
2144,64.30520980174559,True,658.5622928616344,658.5622928616344,23.0,24.428848775940253,-1.4288487759402528,-2.1210984646486395,17.878694534301758,821.7564697265625,658.5622928616344,272.3569397285139,0.0840127454268686,10,96,
2145,64.33520290333223,True,657.6979638806168,657.6979638806168,23.0,24.428848775940253,-1.4288487759402528,-2.1644409373833753,17.878694534301758,820.633056640625,657.6979638806168,271.9994853179893,0.08505766402641968,10,108,
2146,64.36519600491887,True,658.5622928616344,658.5622928616344,23.0,24.428848775940253,-1.4288487759402528,-2.1210984646486395,17.878694534301758,821.9271240234375,658.5622928616344,272.3569397285139,0.08465130679326092,10,103,
2147,64.3951891065055,True,659.2080711216862,659.2080711216862,23.0,24.362696168449958,-1.3626961684499577,-2.1210984646486395,17.744670867919922,828.2364501953125,659.2080711216862,271.93085698791674,0.0861864341185273,10,104,
2148,64.42518220809214,True,659.0116116280651,659.0116116280651,23.0,24.428848775940253,-1.4288487759402528,-2.1066470475170433,18.434947967529297,800.72900390625,659.0116116280651,272.5427613060839,0.08663794215537036,10,91,
2149,64.45517530967876,True,658.5622928616344,658.5622928616344,23.0,24.428848775940253,-1.4288487759402528,-2.1210984646486395,17.878694534301758,821.5235595703125,658.5622928616344,272.3569397285139,0.08801181661033566,10,109,
2150,64.4851684112654,True,657.5933033231614,657.5933033231614,23.0,24.495017861786067,-1.4950178617860672,-2.1644409373833753,17.878694534301758,820.1028442382812,657.5933033231614,272.6474659245777,0.08780541293635026,10,105,
2151,64.51516151285205,True,712.2698123463945,712.2698123463945,21.0,22.428848775940253,-1.4288487759402528,-2.1885221229350407,17.927919387817383,817.5814819335938,712.2698123463945,271.7564630245883,0.08933409014680462,10,104,
2152,64.54515461443867,True,658.3165181453601,658.3165181453601,23.0,24.48172317512939,-1.481723175129389,-2.1210984646486395,19.179006576538086,772.0541381835938,658.3165181453601,272.80830867742253,0.08917928739131556,10,106,
2153,64.57514771602531,True,657.7300918857756,657.7300918857756,23.0,24.48172317512939,-1.481723175129389,-2.145178483163818,17.878694534301758,820.0458984375,657.7300918857756,272.56529190413545,0.08949534301710571,10,120,
2154,64.60514081761195,True,657.9746616607218,657.9746616607218,23.0,24.428848775940253,-1.4288487759402528,-2.145178483163818,17.927919387817383,819.0979614257812,657.9746616607218,272.11391725774035,0.08824402074356924,10,106,
2155,64.63513391919858,True,658.3165181453601,658.3165181453601,23.0,24.48172317512939,-1.481723175129389,-2.1210984646486395,17.744670867919922,826.2749633789062,658.3165181453601,272.80830867742253,0.08783121339559845,10,85,
2156,64.66512702078522,True,685.1290307995316,685.1290307995316,22.0,23.48172317512939,-1.481723175129389,-2.1066470475170433,17.744670867919922,826.7135009765625,685.1290307995316,272.9941258985396,0.08714105111070977,10,104,
2157,64.69512012237185,True,633.8801395645658,633.8801395645658,24.0,25.415634785473316,-1.4156347854733156,-2.1210984646486395,17.927919387817383,819.100830078125,633.8801395645658,272.04970404052415,0.08685079594416781,10,88,
2158,64.72511322395849,True,658.3931326523679,658.3931326523679,23.0,24.37597194246402,-1.3759719424640195,-2.1499954113162687,18.824708938598633,785.1663818359375,658.3931326523679,271.73364736012115,0.08707009984777729,10,103,
2159,64.75510632554513,True,657.1152986581361,657.1152986581361,23.0,24.481804646704404,-1.4818046467044041,-2.2029694484196796,18.434947967529297,797.85009765625,657.1152986581361,272.31137015141917,0.08763125983642508,10,79,
2160,64.78509942713175,True,657.3559740558735,657.3559740558735,23.0,24.46851011844356,-1.468510118443561,-2.1596241006210164,17.878694534301758,819.6432495117188,657.3559740558735,272.2722846460187,0.08772801155860574,10,113,
2161,64.8150925287184,True,657.6979638806168,657.6979638806168,23.0,24.428848775940253,-1.4288487759402528,-2.1644409373833753,18.434947967529297,799.03857421875,657.6979638806168,271.9994853179893,0.08799246626589953,10,91,
2162,64.84508563030502,True,657.3170434844501,657.3170434844501,23.0,24.428848775940253,-1.4288487759402528,-2.207786007287723,17.650123596191406,828.9248046875,657.3170434844501,271.8419507696182,0.08861812740266777,10,125,
2163,64.87507873189166,True,656.423680885833,656.423680885833,23.0,24.52138263267426,-1.5213826326742605,-2.207786007287723,17.878694534301758,818.2405395507812,656.423680885833,272.4373641054333,0.08951469336154183,10,108,
2164,64.9050718334783,True,658.1482377027404,658.1482377027404,23.0,24.442143771811487,-1.4421437718114873,-2.1596241006210164,18.434947967529297,799.4059448242188,658.1482377027404,272.3247402484952,0.08872777935447251,10,91,
2165,64.93506493506493,True,657.3170434844501,657.3170434844501,23.0,24.428848775940253,-1.4288487759402528,-2.207786007287723,17.81888771057129,822.1484375,657.3170434844501,271.8419507696182,0.08923733842462396,10,138,
