frame,time_s,step_dx_px,step_dy_px,cumulative_dx_px,cumulative_dy_px,valid_points,median_zncc,median_forward_backward_error_px,cumulative_dx_mm_guess,cumulative_dy_mm_guess,displacement_magnitude_mm_guess,cumulative_dx_mm_active_crop_sensitivity,cumulative_dy_mm_active_crop_sensitivity,displacement_magnitude_mm_active_crop_sensitivity
453,18.12,0.0,0.0,56.0,-1.0,122,0.9905267059803009,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
454,18.16,0.0,0.0,56.0,-1.0,122,0.9891076385974884,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
455,18.2,0.0,0.0,56.0,-1.0,122,0.9974985122680664,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
456,18.24,0.0,0.0,56.0,-1.0,122,0.9976722002029419,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
457,18.28,0.0,0.0,56.0,-1.0,122,0.9975782334804535,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
458,18.32,0.0,0.0,56.0,-1.0,122,0.9974537491798401,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
459,18.36,0.0,0.0,56.0,-1.0,122,0.9956982731819153,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
460,18.4,0.0,0.0,56.0,-1.0,122,0.9960052371025085,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
461,18.44,0.0,0.0,56.0,-1.0,122,0.9887409806251526,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
462,18.48,0.0,0.0,56.0,-1.0,122,0.9883020520210266,0.0,3.6968750000000004,-0.06601562500000001,3.697464378242087,7.778630136986301,-0.1389041095890411,7.779870253397047
463,18.52,1.0,0.0,57.0,-1.0,122,0.9724569618701935,0.0,3.7628906250000003,-0.06601562500000001,3.7634696648780146,7.917534246575342,-0.1389041095890411,7.918752609935108
464,18.56,1.0,0.0,58.0,-1.0,121,0.9798672795295715,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
465,18.6,0.0,0.0,58.0,-1.0,121,0.9934356212615967,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
466,18.64,0.0,0.0,58.0,-1.0,121,0.995171308517456,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
467,18.68,0.0,0.0,58.0,-1.0,122,0.9950616657733917,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
468,18.72,0.0,0.0,58.0,-1.0,122,0.9957062900066376,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
469,18.76,0.0,0.0,58.0,-1.0,122,0.9951959848403931,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
470,18.8,0.0,0.0,58.0,-1.0,121,0.9949212670326233,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
471,18.84,0.0,0.0,58.0,-1.0,121,0.9910409450531006,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
472,18.88,0.0,0.0,58.0,-1.0,120,0.99140465259552,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
473,18.92,0.0,0.0,58.0,-1.0,121,0.9936548471450806,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
474,18.96,0.0,0.0,58.0,-1.0,122,0.994200736284256,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
475,19.0,0.0,0.0,58.0,-1.0,123,0.9954421520233154,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
476,19.04,0.0,0.0,58.0,-1.0,123,0.9903168082237244,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
477,19.08,0.0,0.0,58.0,-1.0,121,0.9928025007247925,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
478,19.12,0.0,0.0,58.0,-1.0,121,0.9930722117424011,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
479,19.16,0.0,0.0,58.0,-1.0,122,0.9972521662712097,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
480,19.2,0.0,0.0,58.0,-1.0,121,0.997134804725647,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
481,19.24,0.0,0.0,58.0,-1.0,121,0.9969740509986877,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
482,19.28,0.0,0.0,58.0,-1.0,121,0.9974575638771057,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
483,19.32,0.0,0.0,58.0,-1.0,121,0.9922481775283813,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
484,19.36,0.0,0.0,58.0,-1.0,122,0.9915357530117035,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
485,19.4,0.0,0.0,58.0,-1.0,120,0.9928642213344574,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
486,19.44,0.0,0.0,58.0,-1.0,120,0.9918460249900818,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
487,19.48,0.0,0.0,58.0,-1.0,122,0.9952101707458496,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
488,19.52,0.0,0.0,58.0,-1.0,121,0.9811911582946777,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
489,19.56,0.0,0.0,58.0,-1.0,120,0.9907954335212708,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
490,19.6,0.0,0.0,58.0,-1.0,120,0.9915211200714111,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
491,19.64,0.0,0.0,58.0,-1.0,121,0.9962873458862305,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
492,19.68,0.0,0.0,58.0,-1.0,120,0.9966536462306976,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
493,19.72,0.0,0.0,58.0,-1.0,119,0.9972937703132629,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
494,19.76,0.0,0.0,58.0,-1.0,119,0.9974007606506348,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
495,19.8,0.0,0.0,58.0,-1.0,119,0.99604332447052,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
496,19.84,0.0,0.0,58.0,-1.0,120,0.9965195655822754,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
497,19.88,0.0,0.0,58.0,-1.0,120,0.9972304403781891,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
498,19.92,0.0,0.0,58.0,-1.0,120,0.9972178936004639,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
499,19.96,0.0,0.0,58.0,-1.0,121,0.9995183944702148,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
500,20.0,0.0,0.0,58.0,-1.0,120,0.943459153175354,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
501,20.04,0.0,0.0,58.0,-1.0,122,0.998231828212738,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
502,20.08,0.0,0.0,58.0,-1.0,122,0.9982651174068451,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
503,20.12,0.0,0.0,58.0,-1.0,121,0.9982425570487976,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
504,20.16,0.0,0.0,58.0,-1.0,121,0.9982223510742188,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
505,20.2,0.0,0.0,58.0,-1.0,122,0.9913831055164337,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
506,20.24,0.0,0.0,58.0,-1.0,121,0.9933868646621704,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
507,20.28,0.0,0.0,58.0,-1.0,121,0.9979444742202759,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
508,20.32,0.0,0.0,58.0,-1.0,121,0.9982028603553772,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
509,20.36,0.0,0.0,58.0,-1.0,121,0.9981668591499329,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
510,20.4,0.0,0.0,58.0,-1.0,121,0.9977575540542603,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
511,20.44,0.0,0.0,58.0,-1.0,121,0.9978848099708557,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
512,20.48,0.0,0.0,58.0,-1.0,121,0.9977912902832031,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
513,20.52,0.0,0.0,58.0,-1.0,121,0.9977087378501892,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
514,20.56,0.0,0.0,58.0,-1.0,119,0.997772753238678,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
515,20.6,0.0,0.0,58.0,-1.0,121,0.9928448796272278,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
516,20.64,0.0,0.0,58.0,-1.0,119,0.9922716021537781,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
517,20.68,0.0,0.0,58.0,-1.0,119,0.9920952916145325,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
518,20.72,0.0,0.0,58.0,-1.0,120,0.9923022389411926,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
519,20.76,0.0,0.0,58.0,-1.0,121,0.9954380393028259,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
520,20.8,0.0,0.0,58.0,-1.0,121,0.9952583312988281,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
521,20.84,0.0,0.0,58.0,-1.0,120,0.9947767555713654,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
522,20.88,0.0,0.0,58.0,-1.0,120,0.9946506321430206,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
523,20.92,0.0,0.0,58.0,-1.0,120,0.9861837029457092,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
524,20.96,0.0,0.0,58.0,-1.0,120,0.9915866255760193,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
525,21.0,0.0,0.0,58.0,-1.0,118,0.9922957718372345,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
526,21.04,0.0,0.0,58.0,-1.0,120,0.9951057434082031,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
527,21.08,0.0,0.0,58.0,-1.0,119,0.9868481159210205,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
528,21.12,0.0,0.0,58.0,-1.0,118,0.9921033680438995,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
529,21.16,0.0,0.0,58.0,-1.0,119,0.9926745295524597,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
530,21.2,0.0,0.0,58.0,-1.0,119,0.9969916343688965,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
531,21.24,0.0,0.0,58.0,-1.0,120,0.997440367937088,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
532,21.28,0.0,0.0,58.0,-1.0,120,0.9971768856048584,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
533,21.32,0.0,0.0,58.0,-1.0,120,0.9971304535865784,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
534,21.36,0.0,0.0,58.0,-1.0,119,0.9975289702415466,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
535,21.4,0.0,0.0,58.0,-1.0,119,0.9976720809936523,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
536,21.44,0.0,0.0,58.0,-1.0,119,0.9976720213890076,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
537,21.48,0.0,0.0,58.0,-1.0,120,0.9975807666778564,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
538,21.52,0.0,0.0,58.0,-1.0,120,0.9848271310329437,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
539,21.56,0.0,0.0,58.0,-1.0,120,0.9845972061157227,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
540,21.6,0.0,0.0,58.0,-1.0,119,0.9850698709487915,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
541,21.64,0.0,0.0,58.0,-1.0,119,0.9851277470588684,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
542,21.68,0.0,0.0,58.0,-1.0,120,0.987495481967926,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
543,21.72,0.0,0.0,58.0,-1.0,119,0.9870904684066772,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
544,21.76,0.0,0.0,58.0,-1.0,120,0.9963808357715607,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
545,21.8,0.0,0.0,58.0,-1.0,119,0.9922780394554138,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
546,21.84,0.0,0.0,58.0,-1.0,119,0.9954150319099426,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
547,21.88,0.0,0.0,58.0,-1.0,119,0.9932536482810974,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
548,21.92,0.0,0.0,58.0,-1.0,120,0.9756011366844177,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
549,21.96,0.0,0.0,58.0,-1.0,119,0.9885249733924866,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
550,22.0,0.0,0.0,58.0,-1.0,120,0.9963092505931854,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
551,22.04,0.0,0.0,58.0,-1.0,119,0.9962116479873657,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
552,22.08,0.0,0.0,58.0,-1.0,119,0.996455192565918,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
553,22.12,0.0,0.0,58.0,-1.0,121,0.9961482286453247,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
554,22.16,0.0,0.0,58.0,-1.0,121,0.9840731024742126,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
555,22.2,0.0,0.0,58.0,-1.0,120,0.9986379742622375,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
556,22.24,0.0,0.0,58.0,-1.0,120,0.9896198213100433,0.0,3.8289062500000006,-0.06601562500000001,3.8294753079283863,8.056438356164383,-0.1389041095890411,8.05763571640822
557,22.28,1.0,0.0,59.0,-1.0,120,0.9860977530479431,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
558,22.32,0.0,0.0,59.0,-1.0,122,0.9796306788921356,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
559,22.36,0.0,0.0,59.0,-1.0,121,0.9811828136444092,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
560,22.4,0.0,0.0,59.0,-1.0,121,0.997026801109314,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
561,22.44,0.0,0.0,59.0,-1.0,121,0.9956260323524475,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
562,22.48,0.0,0.0,59.0,-1.0,122,0.9958810210227966,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
563,22.52,0.0,0.0,59.0,-1.0,120,0.9960941076278687,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
564,22.56,0.0,0.0,59.0,-1.0,121,0.9876623153686523,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
565,22.6,0.0,0.0,59.0,-1.0,119,0.9920702576637268,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
566,22.64,0.0,0.0,59.0,-1.0,119,0.9923185706138611,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
567,22.68,0.0,0.0,59.0,-1.0,121,0.9960389137268066,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
568,22.72,0.0,0.0,59.0,-1.0,119,0.9948590993881226,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
569,22.76,0.0,0.0,59.0,-1.0,122,0.9856953620910645,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
570,22.8,0.0,0.0,59.0,-1.0,120,0.9852410852909088,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
571,22.84,0.0,0.0,59.0,-1.0,121,0.9840096831321716,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
572,22.88,0.0,0.0,59.0,-1.0,120,0.9843288660049438,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
573,22.92,0.0,0.0,59.0,-1.0,122,0.9846411049365997,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
574,22.96,0.0,0.0,59.0,-1.0,123,0.9960113167762756,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
575,23.0,0.0,0.0,59.0,-1.0,121,0.9908871054649353,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
576,23.04,0.0,0.0,59.0,-1.0,121,0.9939589500427246,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
577,23.08,0.0,0.0,59.0,-1.0,121,0.9932026267051697,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
578,23.12,0.0,0.0,59.0,-1.0,122,0.9968912899494171,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
579,23.16,0.0,0.0,59.0,-1.0,121,0.9968444108963013,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
580,23.2,0.0,0.0,59.0,-1.0,121,0.9970284104347229,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
581,23.24,0.0,0.0,59.0,-1.0,121,0.9971201419830322,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
582,23.28,0.0,0.0,59.0,-1.0,121,0.9964793920516968,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
583,23.32,0.0,0.0,59.0,-1.0,122,0.9965134263038635,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
584,23.36,0.0,0.0,59.0,-1.0,121,0.9954834580421448,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
585,23.4,0.0,0.0,59.0,-1.0,120,0.9951881170272827,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
586,23.44,0.0,0.0,59.0,-1.0,122,0.995115339756012,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
587,23.48,0.0,0.0,59.0,-1.0,120,0.9955911636352539,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
588,23.52,0.0,0.0,59.0,-1.0,120,0.9948033094406128,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
589,23.56,0.0,0.0,59.0,-1.0,119,0.9947848320007324,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
590,23.6,0.0,0.0,59.0,-1.0,121,0.9935844540596008,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
591,23.64,0.0,0.0,59.0,-1.0,120,0.9944583177566528,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
592,23.68,0.0,0.0,59.0,-1.0,117,0.9951702952384949,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
593,23.72,0.0,0.0,59.0,-1.0,118,0.994991660118103,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
594,23.76,0.0,0.0,59.0,-1.0,121,0.9946813583374023,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
595,23.8,0.0,0.0,59.0,-1.0,120,0.9954157173633575,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
596,23.84,0.0,0.0,59.0,-1.0,121,0.9944173693656921,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
597,23.88,0.0,0.0,59.0,-1.0,120,0.9946236312389374,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
598,23.92,0.0,0.0,59.0,-1.0,119,0.9960771203041077,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
599,23.96,0.0,0.0,59.0,-1.0,119,0.9959298968315125,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
600,24.0,0.0,0.0,59.0,-1.0,120,0.9962336122989655,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
601,24.04,0.0,0.0,59.0,-1.0,119,0.9961866140365601,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
602,24.08,0.0,0.0,59.0,-1.0,123,0.9956963658332825,0.0,3.8949218750000005,-0.06601562500000001,3.8954812892757755,8.195342465753424,-0.1389041095890411,8.196519534695328
